,Fold selected features,Fold nb of features
Fold 83,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 84,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 85,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 86,"['CREB', 'p38', 'MAPKAPK2']",3
Fold 87,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 88,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 89,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 90,"['CREB', 'p38', 'MAPKAPK2']",3
Fold 91,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 92,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 93,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 94,"['CREB', 'p38', 'MAPKAPK2']",3
Fold 95,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 96,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 97,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 98,"['p38', 'S6', 'MAPKAPK2']",3
Fold 99,"['p38', 'S6', 'MAPKAPK2']",3
Fold 100,"['p38', 'S6', 'MAPKAPK2']",3
Fold 101,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 102,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 103,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 104,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 105,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 106,"['CREB', 'p38', 'MAPKAPK2']",3
Fold 107,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 108,"['p38', 'S6', 'MAPKAPK2']",3
Fold 109,"['CREB', 'p38', 'MAPKAPK2']",3
Fold 110,"['CREB', 'p38', 'MAPKAPK2']",3
Fold 111,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 112,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 113,"['CREB', 'p38', 'MAPKAPK2']",3
Fold 114,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 115,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 116,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 117,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 118,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 119,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 120,"['p38', 'S6', 'MAPKAPK2']",3
Fold 121,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 122,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 123,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 124,"['CREB', 'p38', 'MAPKAPK2']",3
Fold 125,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 126,"['p38', 'S6', 'MAPKAPK2']",3
Fold 127,"['CREB', 'p38', 'MAPKAPK2']",3
Fold 128,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 129,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 130,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 131,"['CREB', 'p38', 'MAPKAPK2']",3
Fold 132,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 133,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 134,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 135,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 136,"['CREB', 'p38', 'MAPKAPK2']",3
Fold 137,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 138,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 139,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 140,"['CREB', 'p38', 'MAPKAPK2']",3
Fold 141,"['CREB', 'p38', 'MAPKAPK2']",3
Fold 142,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 143,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 144,"['p38', 'S6', 'MAPKAPK2']",3
Fold 145,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 146,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 147,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 148,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 149,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 150,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 151,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 152,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 153,"['CREB', 'p38', 'MAPKAPK2']",3
Fold 154,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 155,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 156,"['CREB', 'p38', 'MAPKAPK2']",3
Fold 157,"['p38', 'S6', 'MAPKAPK2']",3
Fold 158,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 159,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 160,"['CREB', 'p38', 'MAPKAPK2']",3
Fold 161,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 162,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 163,"['p38', 'S6', 'MAPKAPK2']",3
Fold 164,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 165,"['CREB', 'p38', 'MAPKAPK2']",3
Fold 166,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 167,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 168,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 169,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 170,"['CREB', 'p38', 'MAPKAPK2']",3
Fold 171,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 172,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 173,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 174,"['p38', 'S6', 'MAPKAPK2']",3
Fold 175,"['CREB', 'p38', 'MAPKAPK2']",3
Fold 176,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 177,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 178,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 179,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 180,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 181,"['CREB', 'p38', 'MAPKAPK2']",3
Fold 182,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 183,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 184,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 185,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 186,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 187,"['CREB', 'p38', 'MAPKAPK2']",3
Fold 188,"['CREB', 'p38', 'MAPKAPK2']",3
Fold 189,"['p38', 'S6', 'MAPKAPK2']",3
Fold 190,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 191,"['CREB', 'p38', 'MAPKAPK2']",3
Fold 192,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 193,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 194,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 195,"['p38', 'S6', 'MAPKAPK2']",3
Fold 196,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 197,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 198,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
Fold 199,"['CREB', 'p38', 'S6', 'MAPKAPK2']",4
