,Fold selected features,Fold nb of features
Fold 0,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_MAPKAPK2', 'intMC_S6', 'Th1mem_IkB']",6
Fold 1,"['CCR2nncMC_STAT3', 'CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CCR2pcMC_S6', 'CCR2pcMC_NFkB', 'CCR2pcMC_Frequency', 'CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD4Tcm_IkB', 'CD4Tcm_Frequency', 'CD4Tem_STAT3', 'CD4Tem_Frequency', 'CD4Tnaive_STAT5', 'CD4Tnaive_Frequency', 'CD4Trm_IkB', 'CD4Trm_NFkB', 'CD4Trm_STAT6', 'CD4Trm_Frequency', 'CD56brightCD16nNKcells_Frequency', 'CD61pCD41pPLT_CREB', 'CD61pCD41pPLT_STAT3', 'CD61pCD41pPLT_S6', 'CD62LnAgedNeutrophils_STAT3', 'CD62LnAgedNeutrophils_S6', 'CD62LnAgedNeutrophils_IkB', 'CD62LpImmatureNeutrophils_S6', 'CD62LpImmatureNeutrophils_IkB', 'CD8Tcm_Frequency', 'gdTcells_Frequency', 'intMC_S6', 'mDC_S6', 'mDC_NFkB', 'MDSC_S6', 'MDSC_Frequency', 'pDC_IkB', 'Th1mem_S6', 'Th1mem_IkB', 'Th1mem_ERK', 'Th1mem_STAT6', 'Th1naive_CREB', 'Th1naive_STAT5', 'Th1naive_S6', 'Th1naive_IkB', 'Tregmem_Frequency', 'Tregnaive_STAT5', 'Tregnaive_ERK']",46
Fold 2,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CCR2pcMC_S6', 'CCR2pcMC_Frequency', 'CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD4Tnaive_Frequency', 'CD4Trm_STAT6', 'CD4Trm_Frequency', 'CD56brightCD16nNKcells_Frequency', 'CD61pCD41pPLT_STAT3', 'CD62LnAgedNeutrophils_STAT3', 'CD62LnAgedNeutrophils_NFkB', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6', 'mDC_S6', 'MDSC_S6', 'pDC_IkB', 'Th1mem_IkB', 'Th1naive_S6', 'Tregmem_STAT5', 'Tregnaive_Frequency']",22
Fold 3,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CCR2pcMC_Frequency', 'CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD4Tnaive_Frequency', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6', 'MDSC_S6', 'Th1mem_IkB']",10
Fold 4,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD61pCD41pPLT_STAT3', 'CD62LnAgedNeutrophils_NFkB', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6', 'MDSC_S6']",9
Fold 5,"['CCR2nncMC_S6', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD4Trm_STAT6', 'CD62LnAgedNeutrophils_S6', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6', 'mDC_STAT3', 'MDSC_S6']",8
Fold 6,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CCR2pcMC_S6', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD62LnAgedNeutrophils_S6', 'CD62LpImmatureNeutrophils_S6', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6', 'mDC_S6', 'MDSC_S6']",10
Fold 7,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CCR2pcMC_S6', 'CCR2pcMC_Frequency', 'CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD4Tem_STAT3', 'CD4Tem_Frequency', 'CD4Tnaive_Frequency', 'CD4Trm_STAT6', 'CD4Trm_Frequency', 'CD56brightCD16nNKcells_Frequency', 'CD61pCD41pPLT_CREB', 'CD61pCD41pPLT_STAT3', 'CD62LnAgedNeutrophils_STAT3', 'CD62LnAgedNeutrophils_IkB', 'CD62LnAgedNeutrophils_NFkB', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6', 'MDSC_S6', 'Th1mem_STAT5', 'Th1mem_IkB', 'Tregnaive_Frequency']",23
Fold 8,"['CD4Tnaive_Frequency', 'CD4Trm_STAT6', 'CD62LnAgedNeutrophils_S6', 'CD62LpImmatureNeutrophils_IkB', 'gdTcells_NFkB', 'intMC_S6', 'mDC_NFkB']",7
Fold 9,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CCR2pcMC_S6', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD4Tcm_IkB', 'CD4Tnaive_Frequency', 'CD4Trm_IkB', 'CD4Trm_STAT6', 'CD56brightCD16nNKcells_Frequency', 'CD61pCD41pPLT_STAT3', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6', 'MDSC_S6', 'pDC_IkB', 'Th1naive_STAT5']",15
