,Fold selected features,Fold nb of features
Fold 0,"['Tumor non-proliferating_intratumor_cellfrequency', 'Tumor proliferating_tumorfront_cellfrequency', 'Myeloid Monocytes_tumorfront_aggregatedNeighbors.CD8.T.cells']",3
Fold 1,"['Tumor non-proliferating_intratumor_cellfrequency', 'Tumor proliferating_tumorfront_cellfrequency', 'Vessel_intratumor_cellfrequency', 'Myeloid M1 macrophages_intratumor_cellfrequency', 'Tumor non-proliferating_intratumor_area', 'Myeloid Monocytes_tumorfront_celldistance']",6
Fold 2,"['Tumor non-proliferating_intratumor_cellfrequency', 'Tumor proliferating_tumorfront_cellfrequency', 'Myeloid M1 macrophages_intratumor_cellfrequency']",3
Fold 3,"['Tumor non-proliferating_intratumor_cellfrequency', 'Tumor proliferating_stromal_cellfrequency']",2
Fold 4,"['Tumor non-proliferating_intratumor_cellfrequency', 'Tumor proliferating_tumorfront_cellfrequency', 'Fibroblasts_stromal_cellfrequency', 'Myeloid M1 macrophages_intratumor_cellfrequency', 'CD4 T cells naive_stromal_area', 'Myeloid Monocytes_tumorfront_celldistance']",6
Fold 5,"['Tumor non-proliferating_intratumor_cellfrequency', 'Tumor proliferating_tumorfront_cellfrequency', 'Myeloid Monocytes_tumorfront_celldistance']",3
Fold 6,"['Tumor non-proliferating_intratumor_cellfrequency', 'Tumor proliferating_tumorfront_cellfrequency', 'Vessel_intratumor_cellfrequency', 'Myeloid M1 macrophages_intratumor_cellfrequency', 'Myeloid Monocytes_tumorfront_aggregatedNeighbors.CD8.T.cells']",5
Fold 7,"['Tumor non-proliferating_intratumor_cellfrequency', 'Tumor proliferating_tumorfront_cellfrequency', 'CD4 T cells regulatory_tumorfront_cellfrequency', 'Myeloid M1 macrophages_intratumor_cellfrequency']",4
Fold 8,"['Tumor non-proliferating_intratumor_cellfrequency', 'Tumor proliferating_tumorfront_cellfrequency', 'Myeloid M1 macrophages_intratumor_cellfrequency', 'CD4 T cells naive_stromal_area', 'Myeloid Monocytes_tumorfront_celldistance', 'Myeloid Monocytes_tumorfront_aggregatedNeighbors.CD8.T.cells']",6
Fold 9,"['Tumor non-proliferating_intratumor_cellfrequency', 'Tumor proliferating_tumorfront_cellfrequency', 'Vessel_tumorfront_cellfrequency', 'Myeloid Granulocytes_stromal_GranzymeB']",4
Fold 10,"['Tumor non-proliferating_intratumor_cellfrequency', 'Tumor proliferating_tumorfront_cellfrequency', 'Myeloid Monocytes_tumorfront_celldistance', 'Myeloid Monocytes_tumorfront_aggregatedNeighbors.Tumor.non.proliferating']",4
Fold 11,"['Tumor non-proliferating_intratumor_cellfrequency', 'Tumor proliferating_tumorfront_cellfrequency']",2
Fold 12,"['Tumor non-proliferating_intratumor_cellfrequency', 'Tumor proliferating_stromal_cellfrequency', 'Tumor proliferating_tumorfront_cellfrequency', 'CD4 T cells naive_stromal_cellfrequency', 'Tumor non-proliferating_intratumor_area', 'CD4 T cells naive_stromal_area', 'Tumor non-proliferating_tumorfront_celldistance']",7
Fold 13,"['Tumor non-proliferating_intratumor_cellfrequency', 'Tumor proliferating_tumorfront_cellfrequency', 'Myeloid M1 macrophages_intratumor_cellfrequency', 'Vessel_tumorfront_celldistance']",4
Fold 14,"['Tumor non-proliferating_intratumor_cellfrequency', 'Tumor proliferating_tumorfront_cellfrequency', 'Myeloid M1 macrophages_intratumor_cellfrequency', 'Myeloid M1 macrophages_tumorfront_cellfrequency', 'Myeloid Monocytes_tumorfront_celldistance']",5
Fold 15,"['Tumor non-proliferating_intratumor_cellfrequency', 'Tumor proliferating_tumorfront_cellfrequency', 'Myeloid M1 macrophages_intratumor_cellfrequency']",3
Fold 16,"['Tumor non-proliferating_intratumor_cellfrequency', 'Tumor proliferating_tumorfront_cellfrequency', 'Fibroblasts_stromal_cellfrequency', 'Myeloid M1 macrophages_intratumor_cellfrequency', 'Tumor non-proliferating_intratumor_area']",5
Fold 17,"['Tumor non-proliferating_intratumor_cellfrequency', 'Tumor proliferating_stromal_cellfrequency', 'Tumor proliferating_tumorfront_cellfrequency', 'Vessel_intratumor_cellfrequency', 'CD4 T cells naive_stromal_area', 'Tumor non-proliferating_tumorfront_celldistance', 'Vessel_tumorfront_celldistance']",7
Fold 18,"['Tumor non-proliferating_intratumor_cellfrequency', 'Tumor proliferating_tumorfront_cellfrequency', 'Myeloid M1 macrophages_tumorfront_cellfrequency', 'Myeloid Monocytes_tumorfront_aggregatedNeighbors.CD8.T.cells']",4
Fold 19,"['Tumor non-proliferating_intratumor_cellfrequency', 'Tumor proliferating_tumorfront_cellfrequency', 'Myeloid Granulocytes_stromal_cellfrequency', 'CD8 T cells_intratumor_area', 'Myeloid Monocytes_tumorfront_celldistance']",5
Fold 20,"['Tumor non-proliferating_intratumor_cellfrequency', 'Tumor proliferating_tumorfront_cellfrequency', 'Fibroblasts_stromal_cellfrequency', 'Myeloid M1 macrophages_intratumor_cellfrequency', 'Tumor non-proliferating_intratumor_area', 'CD4 T cells naive_stromal_area', 'Myeloid Monocytes_tumorfront_celldistance']",7
Fold 21,"['Tumor non-proliferating_intratumor_cellfrequency', 'Tumor non-proliferating_tumorfront_cellfrequency', 'Tumor proliferating_tumorfront_cellfrequency']",3
Fold 22,"['Tumor non-proliferating_intratumor_cellfrequency', 'Tumor proliferating_tumorfront_cellfrequency', 'Vessel_intratumor_cellfrequency', 'Myeloid M1 macrophages_intratumor_cellfrequency']",4
Fold 23,"['Tumor non-proliferating_intratumor_cellfrequency', 'Tumor proliferating_tumorfront_cellfrequency', 'Vessel_tumorfront_celldistance']",3
Fold 24,"['Tumor non-proliferating_intratumor_cellfrequency', 'CD4 T cells naive_stromal_area']",2
Fold 25,"['Tumor non-proliferating_intratumor_cellfrequency', 'Tumor proliferating_tumorfront_cellfrequency', 'Vessel_intratumor_cellfrequency', 'Myeloid M1 macrophages_tumorfront_cellfrequency', 'Myeloid Monocytes_tumorfront_celldistance']",5
Fold 26,"['Tumor non-proliferating_intratumor_cellfrequency', 'Tumor proliferating_tumorfront_cellfrequency', 'Myeloid M1 macrophages_intratumor_cellfrequency', 'Myeloid Monocytes_tumorfront_celldistance']",4
Fold 27,"['Tumor non-proliferating_intratumor_cellfrequency', 'Tumor proliferating_tumorfront_cellfrequency', 'Myeloid M1 macrophages_intratumor_cellfrequency', 'CD4 T cells naive_stromal_area', 'CD4 T cells memory_stromal_eccentricity', 'Vessel_tumorfront_celldistance']",6
Fold 28,"['Tumor non-proliferating_intratumor_cellfrequency', 'Tumor proliferating_tumorfront_cellfrequency', 'Myeloid M1 macrophages_intratumor_cellfrequency']",3
Fold 29,"['Tumor non-proliferating_intratumor_cellfrequency', 'Tumor proliferating_tumorfront_cellfrequency']",2
Fold 30,"['Tumor non-proliferating_intratumor_cellfrequency', 'Tumor proliferating_tumorfront_cellfrequency', 'Myeloid M1 macrophages_intratumor_cellfrequency']",3
Fold 31,"['Tumor non-proliferating_intratumor_cellfrequency', 'Tumor proliferating_tumorfront_cellfrequency', 'Vessel_intratumor_cellfrequency', 'CD8 T cells_intratumor_area', 'Vessel_tumorfront_celldistance', 'Myeloid Monocytes_tumorfront_celldistance']",6
Fold 32,"['Tumor non-proliferating_intratumor_cellfrequency', 'Tumor proliferating_tumorfront_cellfrequency', 'Myeloid M1 macrophages_intratumor_cellfrequency']",3
Fold 33,"['Tumor non-proliferating_intratumor_cellfrequency', 'Tumor proliferating_tumorfront_cellfrequency', 'Myeloid M1 macrophages_intratumor_cellfrequency']",3
