,Fold selected features,Fold nb of features
Fold 0,"['CCR2pcMC_Frequency', 'CD62LnAgedNeutrophils_S6']",2
Fold 1,"['CCR2pcMC_Frequency', 'CD4Tnaive_Frequency', 'CD62LnAgedNeutrophils_S6', 'CD62LpImmatureNeutrophils_Frequency', 'mDC_Frequency', 'MDSC_Frequency']",6
Fold 2,"['Bcells_Frequency', 'CCR2nncMC_Frequency', 'CCR2pcMC_Frequency', 'CD4Tem_Frequency', 'CD4Tnaive_Frequency', 'CD56dimCD16pNKcells_Frequency', 'CD62LnAgedNeutrophils_S6', 'CD62LpImmatureNeutrophils_S6', 'CD8Tcm_Frequency', 'CD8Tnaive_STAT3', 'mDC_Frequency', 'MDSC_Frequency', 'Th1mem_STAT3', 'Th1naive_IkB']",14
Fold 3,"['CCR2nncMC_Frequency', 'CCR2pcMC_Frequency', 'CD4Tnaive_Frequency', 'CD4Trm_Frequency', 'CD56dimCD16pNKcells_Frequency', 'CD62LnAgedNeutrophils_S6', 'gdTcells_Frequency', 'mDC_Frequency', 'MDSC_Frequency']",9
Fold 4,"['Bcells_Frequency', 'CCR2nncMC_Frequency', 'CCR2pcMC_Frequency', 'CD4Tnaive_Frequency', 'CD56dimCD16pNKcells_Frequency', 'CD62LnAgedNeutrophils_S6', 'CD62LpImmatureNeutrophils_S6', 'CD8Tnaive_STAT3', 'gdTcells_Frequency', 'intMC_Frequency', 'mDC_Frequency', 'MDSC_Frequency', 'NKT_Frequency', 'Th1mem_STAT3', 'Th1naive_IkB']",15
Fold 5,"['Bcells_Frequency', 'CCR2nncMC_Frequency', 'CCR2pcMC_Frequency', 'CD56dimCD16pNKcells_Frequency', 'CD62LnAgedNeutrophils_S6', 'MDSC_Frequency']",6
Fold 6,"['CCR2nncMC_Frequency', 'CCR2pcMC_Frequency', 'CD4Tnaive_Frequency', 'CD56dimCD16pNKcells_Frequency', 'CD62LnAgedNeutrophils_S6', 'CD62LpImmatureNeutrophils_S6', 'CD8Tnaive_STAT3', 'mDC_Frequency']",8
Fold 7,"['Bcells_Frequency', 'CCR2nncMC_Frequency', 'CCR2pcMC_Frequency', 'CD62LnAgedNeutrophils_S6']",4
Fold 8,"['Bcells_Frequency', 'CCR2nncMC_Frequency', 'CCR2pcMC_Frequency', 'CD4Tcm_Frequency', 'CD4Tnaive_Frequency', 'CD4Trm_Frequency', 'CD62LnAgedNeutrophils_S6', 'gdTcells_Frequency', 'MDSC_Frequency']",9
Fold 9,"['Bcells_Frequency', 'CCR2nncMC_Frequency', 'CCR2pcMC_Frequency', 'CD56dimCD16pNKcells_Frequency', 'CD62LnAgedNeutrophils_S6', 'mDC_Frequency', 'MDSC_Frequency', 'Th1naive_IkB']",8
Fold 10,"['CCR2nncMC_Frequency', 'CD4Tnaive_Frequency', 'CD62LnAgedNeutrophils_S6', 'CD62LpImmatureNeutrophils_Frequency', 'gdTcells_Frequency', 'mDC_Frequency', 'MDSC_Frequency']",7
Fold 11,"['CCR2nncMC_Frequency', 'CCR2pcMC_Frequency', 'CD62LnAgedNeutrophils_S6', 'MDSC_Frequency']",4
Fold 12,"['Bcells_Frequency', 'CCR2nncMC_Frequency', 'CD62LnAgedNeutrophils_S6', 'MDSC_Frequency']",4
Fold 13,"['Bcells_Frequency', 'CCR2pcMC_Frequency', 'CD62LnAgedNeutrophils_S6']",3
Fold 14,"['Bcells_Frequency', 'CCR2nncMC_Frequency', 'CCR2pcMC_Frequency', 'CD4Tnaive_Frequency', 'CD56dimCD16pNKcells_Frequency', 'CD62LnAgedNeutrophils_S6', 'CD8Tnaive_Frequency', 'NKT_Frequency', 'Th1naive_IkB']",9
Fold 15,[],0
Fold 16,"['Bcells_Frequency', 'CCR2nncMC_Frequency', 'CCR2pcMC_Frequency', 'CD4Tnaive_Frequency', 'CD62LnAgedNeutrophils_S6']",5
Fold 17,[],0
Fold 18,"['CCR2nncMC_Frequency', 'CD62LnAgedNeutrophils_S6', 'mDC_Frequency']",3
Fold 19,"['Bcells_Frequency', 'CCR2nncMC_Frequency', 'CCR2pcMC_Frequency', 'CD56dimCD16pNKcells_Frequency', 'CD62LnAgedNeutrophils_S6', 'mDC_Frequency', 'MDSC_Frequency', 'Th1naive_IkB']",8
