,Fold selected features,Fold nb of features
Fold 0,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 1,[],0
Fold 2,[],0
Fold 3,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 4,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 5,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 6,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 7,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 8,[],0
Fold 9,[],0
Fold 10,[],0
Fold 11,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 12,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 13,[],0
Fold 14,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 15,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 16,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 17,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 18,[],0
Fold 19,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 20,[],0
Fold 21,[],0
Fold 22,[],0
Fold 23,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 24,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 25,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 26,[],0
Fold 27,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 28,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 29,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 30,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 31,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 32,[],0
Fold 33,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 34,[],0
Fold 35,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 36,[],0
Fold 37,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 38,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 39,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 40,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 41,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 42,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 43,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 44,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 45,[],0
Fold 46,[],0
Fold 47,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 48,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 49,[],0
Fold 50,[],0
Fold 51,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 52,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 53,[],0
Fold 54,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 55,[],0
Fold 56,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 57,[],0
Fold 58,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 59,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 60,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 61,[],0
Fold 62,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 63,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 64,[],0
Fold 65,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 66,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 67,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 68,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 69,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 70,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 71,[],0
Fold 72,[],0
Fold 73,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 74,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 75,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 76,[],0
Fold 77,[],0
Fold 78,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 79,[],0
Fold 80,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 81,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 82,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 83,[],0
Fold 84,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 85,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 86,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 87,[],0
Fold 88,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 89,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 90,[],0
Fold 91,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 92,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 93,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 94,[],0
Fold 95,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 96,[],0
Fold 97,[],0
Fold 98,[],0
Fold 99,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 100,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 101,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 102,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 103,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 104,[],0
Fold 105,[],0
Fold 106,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 107,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 108,[],0
Fold 109,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 110,[],0
Fold 111,[],0
Fold 112,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 113,[],0
Fold 114,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 115,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 116,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 117,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 118,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 119,[],0
Fold 120,[],0
Fold 121,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 122,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 123,[],0
Fold 124,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 125,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 126,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 127,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 128,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 129,[],0
Fold 130,[],0
Fold 131,[],0
Fold 132,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 133,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 134,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 135,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 136,[],0
Fold 137,[],0
Fold 138,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 139,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 140,[],0
Fold 141,[],0
Fold 142,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 143,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 144,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 145,[],0
Fold 146,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 147,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 148,[],0
Fold 149,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 150,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 151,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 152,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 153,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 154,[],0
Fold 155,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 156,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 157,[],0
Fold 158,[],0
Fold 159,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 160,[],0
Fold 161,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 162,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 163,[],0
Fold 164,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 165,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 166,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 167,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 168,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 169,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 170,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 171,[],0
Fold 172,[],0
Fold 173,[],0
Fold 174,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 175,[],0
Fold 176,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 177,[],0
Fold 178,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 179,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 180,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 181,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 182,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 183,[],0
Fold 184,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 185,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 186,[],0
Fold 187,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 188,[],0
Fold 189,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 190,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 191,[],0
Fold 192,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 193,[],0
Fold 194,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 195,[],0
Fold 196,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 197,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
Fold 198,[],0
Fold 199,"['CREB', 'IkB', 'NFkB', 'STAT6', 'Frequency']",5
