,Mann-Whitney U-test,p-value
CD4Tnaive_MAPKAPK2,59.0,0.5205228832757727
CD62LpImmatureNeutrophils_p38,58.0,0.5624049275942742
CD8Trm_MAPKAPK2,58.0,0.5707503880581739
MDSC_MAPKAPK2,58.0,0.5707503880581739
CD4Trm_IkB,42.0,0.5707503880581739
CD8Tnaive_NFkB,58.0,0.5707503880581739
CD8Tnaive_IkB,58.0,0.5707503880581739
CD4Tcm_STAT5,58.0,0.5707503880581739
Th1mem_Frequency,42.0,0.5707503880581739
intMC_STAT6,58.0,0.5707503880581739
intMC_NFkB,58.0,0.5707503880581739
gdTcells_ERK,58.0,0.5707503880581739
gdTcells_NFkB,58.0,0.5707503880581739
CD4Tnaive_STAT5,58.0,0.5707503880581739
CD62LnAgedNeutrophils_p38,57.5,0.5965631597626196
pDC_Frequency,43.0,0.6231762238821174
Tregnaive_STAT3,43.0,0.6231762238821174
Bcells_CREB,43.0,0.6231762238821174
CD56dimCD16pNKcells_NFkB,57.0,0.6231762238821174
CD56brightCD16nNKcells_CREB,43.0,0.6231762238821174
CCR2nncMC_IkB,57.0,0.6231762238821174
Bcells_NFkB,57.0,0.6231762238821174
NKT_STAT3,56.0,0.6256603789857482
CCR2nncMC_p38,56.0,0.6256603789857482
CD41hiCD61hiPLT_STAT5,56.5,0.6393580911802775
Bcells_p38,45.0,0.6548256938652379
CD56dimCD16pNKcells_CREB,56.0,0.6775849579524755
CD62LnAgedNeutrophils_IkB,44.0,0.6775849579524755
NKT_CREB,56.0,0.6775849579524755
CD8Tem_NFkB,56.0,0.6775849579524755
CD4Tnaive_CREB,44.0,0.6775849579524755
gdTcells_CREB,56.0,0.6775849579524755
CD8Trm_CREB,56.0,0.6775849579524755
CD41hiCD61hiPLT_p38,44.5,0.6961690216792698
CD4Tem_STAT3,45.0,0.731782863391611
CD4Trm_CREB,55.0,0.7337299956962472
Bcells_MAPKAPK2,45.0,0.7337299956962472
Tregmem_Frequency,55.0,0.7337299956962472
CD8Tem_CREB,55.0,0.7337299956962472
CD4Trm_STAT3,54.0,0.7814848987839662
gdTcells_MAPKAPK2,46.0,0.7913367801006604
gdTcells_STAT6,46.0,0.7913367801006604
CD8Tcm_ERK,54.0,0.7913367801006604
Th1mem_NFkB,46.0,0.7913367801006604
CD4Trm_ERK,46.0,0.7913367801006604
Tregnaive_MAPKAPK2,46.0,0.7913367801006604
Bcells_Frequency,54.0,0.7913367801006604
CD8Trm_Frequency,46.0,0.7913367801006604
NKT_IkB,46.0,0.7913367801006604
CD8Tcm_CREB,46.0,0.7913367801006604
pDC_STAT5,46.0,0.7913367801006604
CD4Tcm_CREB,46.0,0.7913367801006604
CD4Tem_Frequency,46.0,0.7913367801006604
CD8Tcm_STAT3,53.5,0.8085426673079654
Th1mem_STAT3,53.0,0.8495467852012831
CD4Tem_NFkB,47.0,0.8501067391385259
Th1mem_STAT5,53.0,0.8501067391385259
Th1mem_ERK,53.0,0.8501067391385259
CD4Trm_STAT5,53.0,0.8501067391385259
CD56dimCD16pNKcells_IkB,53.0,0.8501067391385259
pDC_CREB,53.0,0.8501067391385259
CD4Tem_ERK,53.0,0.8501067391385259
CD62LnAgedNeutrophils_Frequency,53.0,0.8501067391385259
Bcells_IkB,53.0,0.8501067391385259
CD8Trm_NFkB,53.0,0.8501067391385259
CD41hiCD61hiPLT_NFkB,47.0,0.8501067391385259
CD4Tnaive_ERK,53.0,0.8501067391385259
CD41hiCD61hiPLT_IkB,47.0,0.8501067391385259
CD62LpImmatureNeutrophils_STAT3,53.0,0.8501067391385259
CD8Tnaive_STAT6,47.0,0.8501067391385259
intMC_IkB,53.0,0.8501067391385259
CD8Tem_IkB,53.0,0.8501067391385259
mDC_STAT6,48.0,0.8711511457711205
Tregnaive_CREB,52.5,0.879378296851112
CD41hiCD61hiPLT_MAPKAPK2,48.0,0.8981634712670733
NKT_STAT6,48.0,0.9097218891455553
NKT_ERK,52.0,0.9097218891455553
CD8Tcm_Frequency,52.0,0.9097218891455553
CD8Tcm_IkB,48.0,0.9097218891455553
Tregnaive_ERK,48.0,0.9097218891455553
CD8Tcm_NFkB,52.0,0.9097218891455553
mDC_STAT5,52.0,0.9097218891455553
Th1mem_MAPKAPK2,48.0,0.9097218891455553
CD4Tnaive_STAT6,48.0,0.9097218891455553
CD4Tcm_STAT6,52.0,0.9097218891455553
pDC_p38,48.5,0.9356257909555075
Tregmem_CREB,48.5,0.9397203669477441
CD4Tcm_NFkB,49.0,0.9698499769931556
CD4Tem_STAT6,49.0,0.9698499769931556
CCR2nncMC_STAT3,49.0,0.9698499769931556
Th1mem_STAT6,49.0,0.9698499769931556
CD4Tcm_Frequency,49.0,0.9698499769931556
Tregnaive_IkB,51.0,0.9698499769931556
Tregmem_ERK,49.0,0.9698499769931556
NKT_NFkB,49.0,0.9698499769931556
CD4Tnaive_NFkB,49.0,0.9698499769931556
CD8Trm_IkB,51.0,0.9698499769931556
CD8Trm_ERK,51.0,0.9698499769931556
CD8Tnaive_Frequency,49.0,0.9698499769931556
CD56dimCD16pNKcells_MAPKAPK2,49.0,0.9698499769931556
CD8Tcm_STAT6,49.0,0.9698499769931556
CD41hiCD61hiPLT_CREB,50.5,1.0
CCR2pcMC_STAT1,50.0,1.0
Tregmem_STAT1,50.0,1.0
CD8Tcm_STAT1,50.0,1.0
intMC_STAT1,50.0,1.0
Tregmem_IkB,50.0,1.0
Tregmem_NFkB,50.0,1.0
CD8Tem_p38,49.5,1.0
CD8Tcm_p38,49.5,1.0
CD8Tem_STAT1,50.0,1.0
CD8Tnaive_STAT1,50.0,1.0
CD8Tnaive_STAT3,50.0,1.0
gdTcells_STAT1,50.0,1.0
Tregnaive_STAT1,50.0,1.0
gdTcells_p38,49.5,1.0
CD8Tnaive_MAPKAPK2,50.0,1.0
Bcells_STAT1,50.0,1.0
CCR2nncMC_STAT1,50.0,1.0
CD62LpImmatureNeutrophils_STAT1,50.0,1.0
mDC_STAT1,50.0,1.0
CD41hiCD61hiPLT_STAT1,50.0,1.0
pDC_STAT1,50.0,1.0
CD4Trm_STAT1,50.0,1.0
CD8Trm_STAT1,50.0,1.0
NKT_STAT1,50.0,1.0
NKT_p38,49.5,1.0
CD56brightCD16nNKcells_p38,49.5,1.0
CD56brightCD16nNKcells_STAT1,50.0,1.0
CD4Tem_STAT1,50.0,1.0
CD4Tem_CREB,50.0,1.0
CD56brightCD16nNKcells_NFkB,50.0,1.0
CD4Tnaive_STAT1,50.0,1.0
CD56brightCD16nNKcells_STAT6,50.5,1.0
CD56dimCD16pNKcells_STAT1,50.0,1.0
MDSC_STAT1,50.0,1.0
CD61pCD41pPLT_p38,50.5,1.0
CD4Tcm_STAT1,50.0,1.0
CD4Tcm_p38,49.5,1.0
CD61pCD41pPLT_STAT1,50.0,1.0
CD61pCD41pPLT_S6,50.0,1.0
CD41hiCD61hiPLT_ERK,50.0,1.0
CD61pCD41pPLT_ERK,50.0,1.0
CD62LpImmatureNeutrophils_STAT5,50.0,1.0
MDSC_IkB,50.0,1.0
CD8Trm_p38,49.5,1.0
CD41hiCD61hiPLT_Frequency,,
CD61pCD41pPLT_Frequency,,
