,Fold selected features,Fold nb of features
Fold 0,"['NFkB', 'Frequency']",2
Fold 1,"['NFkB', 'Frequency']",2
Fold 2,['Frequency'],1
Fold 3,"['NFkB', 'Frequency']",2
Fold 4,"['NFkB', 'Frequency']",2
Fold 5,[],0
Fold 6,"['NFkB', 'Frequency']",2
Fold 7,"['NFkB', 'Frequency']",2
Fold 8,"['NFkB', 'Frequency']",2
Fold 9,"['NFkB', 'Frequency']",2
Fold 10,"['NFkB', 'Frequency']",2
Fold 11,"['NFkB', 'Frequency']",2
Fold 12,[],0
Fold 13,"['NFkB', 'Frequency']",2
Fold 14,"['NFkB', 'Frequency']",2
Fold 15,[],0
Fold 16,[],0
Fold 17,"['NFkB', 'Frequency']",2
Fold 18,['Frequency'],1
Fold 19,[],0
Fold 20,"['NFkB', 'Frequency']",2
Fold 21,"['NFkB', 'Frequency']",2
Fold 22,['Frequency'],1
Fold 23,[],0
Fold 24,"['NFkB', 'Frequency']",2
Fold 25,[],0
Fold 26,['Frequency'],1
Fold 27,[],0
Fold 28,"['NFkB', 'Frequency']",2
Fold 29,[],0
Fold 30,"['NFkB', 'Frequency']",2
Fold 31,[],0
Fold 32,"['NFkB', 'Frequency']",2
Fold 33,"['NFkB', 'Frequency']",2
Fold 34,"['NFkB', 'Frequency']",2
Fold 35,"['NFkB', 'Frequency']",2
Fold 36,"['NFkB', 'Frequency']",2
Fold 37,"['NFkB', 'Frequency']",2
Fold 38,"['NFkB', 'Frequency']",2
Fold 39,"['NFkB', 'Frequency']",2
Fold 40,"['NFkB', 'Frequency']",2
Fold 41,[],0
Fold 42,"['NFkB', 'Frequency']",2
Fold 43,"['NFkB', 'Frequency']",2
Fold 44,[],0
Fold 45,"['NFkB', 'Frequency']",2
Fold 46,"['NFkB', 'Frequency']",2
Fold 47,[],0
Fold 48,"['NFkB', 'Frequency']",2
Fold 49,['Frequency'],1
Fold 50,['Frequency'],1
Fold 51,[],0
Fold 52,"['NFkB', 'Frequency']",2
Fold 53,"['NFkB', 'Frequency']",2
Fold 54,"['NFkB', 'Frequency']",2
Fold 55,"['NFkB', 'Frequency']",2
Fold 56,"['NFkB', 'Frequency']",2
Fold 57,"['NFkB', 'Frequency']",2
Fold 58,[],0
Fold 59,"['NFkB', 'Frequency']",2
Fold 60,"['NFkB', 'Frequency']",2
Fold 61,"['NFkB', 'Frequency']",2
Fold 62,[],0
Fold 63,"['NFkB', 'Frequency']",2
Fold 64,"['NFkB', 'Frequency']",2
Fold 65,"['NFkB', 'Frequency']",2
Fold 66,"['NFkB', 'Frequency']",2
Fold 67,[],0
Fold 68,[],0
Fold 69,"['NFkB', 'Frequency']",2
Fold 70,[],0
Fold 71,"['NFkB', 'Frequency']",2
Fold 72,['Frequency'],1
Fold 73,[],0
Fold 74,"['NFkB', 'Frequency']",2
Fold 75,"['NFkB', 'Frequency']",2
Fold 76,"['NFkB', 'Frequency']",2
Fold 77,"['NFkB', 'Frequency']",2
Fold 78,"['NFkB', 'Frequency']",2
Fold 79,['Frequency'],1
Fold 80,[],0
Fold 81,"['NFkB', 'Frequency']",2
Fold 82,"['NFkB', 'Frequency']",2
Fold 83,"['NFkB', 'Frequency']",2
Fold 84,"['NFkB', 'Frequency']",2
Fold 85,[],0
Fold 86,[],0
Fold 87,"['NFkB', 'Frequency']",2
Fold 88,"['NFkB', 'Frequency']",2
Fold 89,"['NFkB', 'Frequency']",2
Fold 90,"['NFkB', 'Frequency']",2
Fold 91,"['NFkB', 'Frequency']",2
Fold 92,"['NFkB', 'Frequency']",2
Fold 93,[],0
Fold 94,"['NFkB', 'Frequency']",2
Fold 95,[],0
Fold 96,['Frequency'],1
Fold 97,['Frequency'],1
Fold 98,"['NFkB', 'Frequency']",2
Fold 99,"['NFkB', 'Frequency']",2
Fold 100,"['NFkB', 'Frequency']",2
Fold 101,"['NFkB', 'Frequency']",2
Fold 102,"['NFkB', 'Frequency']",2
Fold 103,[],0
Fold 104,['Frequency'],1
Fold 105,"['NFkB', 'Frequency']",2
Fold 106,[],0
Fold 107,"['NFkB', 'Frequency']",2
Fold 108,"['NFkB', 'Frequency']",2
Fold 109,"['NFkB', 'Frequency']",2
Fold 110,"['NFkB', 'Frequency']",2
Fold 111,"['NFkB', 'Frequency']",2
Fold 112,"['NFkB', 'Frequency']",2
Fold 113,"['NFkB', 'Frequency']",2
Fold 114,[],0
Fold 115,"['NFkB', 'Frequency']",2
Fold 116,[],0
Fold 117,"['NFkB', 'Frequency']",2
Fold 118,[],0
Fold 119,['Frequency'],1
Fold 120,"['NFkB', 'Frequency']",2
Fold 121,"['NFkB', 'Frequency']",2
Fold 122,[],0
Fold 123,"['NFkB', 'Frequency']",2
Fold 124,[],0
Fold 125,[],0
Fold 126,"['NFkB', 'Frequency']",2
Fold 127,"['NFkB', 'Frequency']",2
Fold 128,"['NFkB', 'Frequency']",2
Fold 129,['Frequency'],1
Fold 130,['Frequency'],1
Fold 131,"['NFkB', 'Frequency']",2
Fold 132,"['NFkB', 'Frequency']",2
Fold 133,"['NFkB', 'Frequency']",2
Fold 134,"['NFkB', 'Frequency']",2
Fold 135,[],0
Fold 136,"['NFkB', 'Frequency']",2
Fold 137,"['NFkB', 'Frequency']",2
Fold 138,"['NFkB', 'Frequency']",2
Fold 139,[],0
Fold 140,"['NFkB', 'Frequency']",2
Fold 141,"['NFkB', 'Frequency']",2
Fold 142,"['NFkB', 'Frequency']",2
Fold 143,[],0
Fold 144,"['NFkB', 'Frequency']",2
Fold 145,['Frequency'],1
Fold 146,[],0
Fold 147,"['NFkB', 'Frequency']",2
Fold 148,"['NFkB', 'Frequency']",2
Fold 149,"['NFkB', 'Frequency']",2
Fold 150,"['NFkB', 'Frequency']",2
