sampleID,Bcells_CREB,Bcells_STAT5,Bcells_p38,Bcells_STAT1,Bcells_STAT3,Bcells_S6,Bcells_IkB,Bcells_NFkB,Bcells_ERK,Bcells_STAT6,Bcells_MAPKAPK2,Bcells_Frequency,CCR2nncMC_CREB,CCR2nncMC_STAT5,CCR2nncMC_p38,CCR2nncMC_STAT1,CCR2nncMC_STAT3,CCR2nncMC_S6,CCR2nncMC_IkB,CCR2nncMC_NFkB,CCR2nncMC_ERK,CCR2nncMC_STAT6,CCR2nncMC_MAPKAPK2,CCR2nncMC_Frequency,CCR2pcMC_CREB,CCR2pcMC_STAT5,CCR2pcMC_p38,CCR2pcMC_STAT1,CCR2pcMC_STAT3,CCR2pcMC_S6,CCR2pcMC_IkB,CCR2pcMC_NFkB,CCR2pcMC_ERK,CCR2pcMC_STAT6,CCR2pcMC_MAPKAPK2,CCR2pcMC_Frequency,CD41hiCD61hiPLT_CREB,CD41hiCD61hiPLT_STAT5,CD41hiCD61hiPLT_p38,CD41hiCD61hiPLT_STAT1,CD41hiCD61hiPLT_STAT3,CD41hiCD61hiPLT_S6,CD41hiCD61hiPLT_IkB,CD41hiCD61hiPLT_NFkB,CD41hiCD61hiPLT_ERK,CD41hiCD61hiPLT_STAT6,CD41hiCD61hiPLT_MAPKAPK2,CD41hiCD61hiPLT_Frequency,CD4Tcm_CREB,CD4Tcm_STAT5,CD4Tcm_p38,CD4Tcm_STAT1,CD4Tcm_STAT3,CD4Tcm_S6,CD4Tcm_IkB,CD4Tcm_NFkB,CD4Tcm_ERK,CD4Tcm_STAT6,CD4Tcm_MAPKAPK2,CD4Tcm_Frequency,CD4Tem_CREB,CD4Tem_STAT5,CD4Tem_p38,CD4Tem_STAT1,CD4Tem_STAT3,CD4Tem_S6,CD4Tem_IkB,CD4Tem_NFkB,CD4Tem_ERK,CD4Tem_STAT6,CD4Tem_MAPKAPK2,CD4Tem_Frequency,CD4Tnaive_CREB,CD4Tnaive_STAT5,CD4Tnaive_p38,CD4Tnaive_STAT1,CD4Tnaive_STAT3,CD4Tnaive_S6,CD4Tnaive_IkB,CD4Tnaive_NFkB,CD4Tnaive_ERK,CD4Tnaive_STAT6,CD4Tnaive_MAPKAPK2,CD4Tnaive_Frequency,CD4Trm_CREB,CD4Trm_STAT5,CD4Trm_p38,CD4Trm_STAT1,CD4Trm_STAT3,CD4Trm_S6,CD4Trm_IkB,CD4Trm_NFkB,CD4Trm_ERK,CD4Trm_STAT6,CD4Trm_MAPKAPK2,CD4Trm_Frequency,CD56brightCD16nNKcells_CREB,CD56brightCD16nNKcells_STAT5,CD56brightCD16nNKcells_p38,CD56brightCD16nNKcells_STAT1,CD56brightCD16nNKcells_STAT3,CD56brightCD16nNKcells_S6,CD56brightCD16nNKcells_IkB,CD56brightCD16nNKcells_NFkB,CD56brightCD16nNKcells_ERK,CD56brightCD16nNKcells_STAT6,CD56brightCD16nNKcells_MAPKAPK2,CD56brightCD16nNKcells_Frequency,CD56dimCD16pNKcells_CREB,CD56dimCD16pNKcells_STAT5,CD56dimCD16pNKcells_p38,CD56dimCD16pNKcells_STAT1,CD56dimCD16pNKcells_STAT3,CD56dimCD16pNKcells_S6,CD56dimCD16pNKcells_IkB,CD56dimCD16pNKcells_NFkB,CD56dimCD16pNKcells_ERK,CD56dimCD16pNKcells_STAT6,CD56dimCD16pNKcells_MAPKAPK2,CD56dimCD16pNKcells_Frequency,CD61pCD41pPLT_CREB,CD61pCD41pPLT_STAT5,CD61pCD41pPLT_p38,CD61pCD41pPLT_STAT1,CD61pCD41pPLT_STAT3,CD61pCD41pPLT_S6,CD61pCD41pPLT_IkB,CD61pCD41pPLT_NFkB,CD61pCD41pPLT_ERK,CD61pCD41pPLT_STAT6,CD61pCD41pPLT_MAPKAPK2,CD61pCD41pPLT_Frequency,CD62LnAgedNeutrophils_CREB,CD62LnAgedNeutrophils_STAT5,CD62LnAgedNeutrophils_p38,CD62LnAgedNeutrophils_STAT1,CD62LnAgedNeutrophils_STAT3,CD62LnAgedNeutrophils_S6,CD62LnAgedNeutrophils_IkB,CD62LnAgedNeutrophils_NFkB,CD62LnAgedNeutrophils_ERK,CD62LnAgedNeutrophils_STAT6,CD62LnAgedNeutrophils_MAPKAPK2,CD62LnAgedNeutrophils_Frequency,CD62LpImmatureNeutrophils_CREB,CD62LpImmatureNeutrophils_STAT5,CD62LpImmatureNeutrophils_p38,CD62LpImmatureNeutrophils_STAT1,CD62LpImmatureNeutrophils_STAT3,CD62LpImmatureNeutrophils_S6,CD62LpImmatureNeutrophils_IkB,CD62LpImmatureNeutrophils_NFkB,CD62LpImmatureNeutrophils_ERK,CD62LpImmatureNeutrophils_STAT6,CD62LpImmatureNeutrophils_MAPKAPK2,CD62LpImmatureNeutrophils_Frequency,CD8Tcm_CREB,CD8Tcm_STAT5,CD8Tcm_p38,CD8Tcm_STAT1,CD8Tcm_STAT3,CD8Tcm_S6,CD8Tcm_IkB,CD8Tcm_NFkB,CD8Tcm_ERK,CD8Tcm_STAT6,CD8Tcm_MAPKAPK2,CD8Tcm_Frequency,CD8Tem_CREB,CD8Tem_STAT5,CD8Tem_p38,CD8Tem_STAT1,CD8Tem_STAT3,CD8Tem_S6,CD8Tem_IkB,CD8Tem_NFkB,CD8Tem_ERK,CD8Tem_STAT6,CD8Tem_MAPKAPK2,CD8Tem_Frequency,CD8Tnaive_CREB,CD8Tnaive_STAT5,CD8Tnaive_p38,CD8Tnaive_STAT1,CD8Tnaive_STAT3,CD8Tnaive_S6,CD8Tnaive_IkB,CD8Tnaive_NFkB,CD8Tnaive_ERK,CD8Tnaive_STAT6,CD8Tnaive_MAPKAPK2,CD8Tnaive_Frequency,CD8Trm_CREB,CD8Trm_STAT5,CD8Trm_p38,CD8Trm_STAT1,CD8Trm_STAT3,CD8Trm_S6,CD8Trm_IkB,CD8Trm_NFkB,CD8Trm_ERK,CD8Trm_STAT6,CD8Trm_MAPKAPK2,CD8Trm_Frequency,gdTcells_CREB,gdTcells_STAT5,gdTcells_p38,gdTcells_STAT1,gdTcells_STAT3,gdTcells_S6,gdTcells_IkB,gdTcells_NFkB,gdTcells_ERK,gdTcells_STAT6,gdTcells_MAPKAPK2,gdTcells_Frequency,intMC_CREB,intMC_STAT5,intMC_p38,intMC_STAT1,intMC_STAT3,intMC_S6,intMC_IkB,intMC_NFkB,intMC_ERK,intMC_STAT6,intMC_MAPKAPK2,intMC_Frequency,mDC_CREB,mDC_STAT5,mDC_p38,mDC_STAT1,mDC_STAT3,mDC_S6,mDC_IkB,mDC_NFkB,mDC_ERK,mDC_STAT6,mDC_MAPKAPK2,mDC_Frequency,MDSC_CREB,MDSC_STAT5,MDSC_p38,MDSC_STAT1,MDSC_STAT3,MDSC_S6,MDSC_IkB,MDSC_NFkB,MDSC_ERK,MDSC_STAT6,MDSC_MAPKAPK2,MDSC_Frequency,NKT_CREB,NKT_STAT5,NKT_p38,NKT_STAT1,NKT_STAT3,NKT_S6,NKT_IkB,NKT_NFkB,NKT_ERK,NKT_STAT6,NKT_MAPKAPK2,NKT_Frequency,pDC_CREB,pDC_STAT5,pDC_p38,pDC_STAT1,pDC_STAT3,pDC_S6,pDC_IkB,pDC_NFkB,pDC_ERK,pDC_STAT6,pDC_MAPKAPK2,pDC_Frequency,Th1mem_CREB,Th1mem_STAT5,Th1mem_p38,Th1mem_STAT1,Th1mem_STAT3,Th1mem_S6,Th1mem_IkB,Th1mem_NFkB,Th1mem_ERK,Th1mem_STAT6,Th1mem_MAPKAPK2,Th1mem_Frequency,Th1naive_CREB,Th1naive_STAT5,Th1naive_p38,Th1naive_STAT1,Th1naive_STAT3,Th1naive_S6,Th1naive_IkB,Th1naive_NFkB,Th1naive_ERK,Th1naive_STAT6,Th1naive_MAPKAPK2,Th1naive_Frequency,Tregmem_CREB,Tregmem_STAT5,Tregmem_p38,Tregmem_STAT1,Tregmem_STAT3,Tregmem_S6,Tregmem_IkB,Tregmem_NFkB,Tregmem_ERK,Tregmem_STAT6,Tregmem_MAPKAPK2,Tregmem_Frequency,Tregnaive_CREB,Tregnaive_STAT5,Tregnaive_p38,Tregnaive_STAT1,Tregnaive_STAT3,Tregnaive_S6,Tregnaive_IkB,Tregnaive_NFkB,Tregnaive_ERK,Tregnaive_STAT6,Tregnaive_MAPKAPK2,Tregnaive_Frequency
1326,0.163760942,0.019402373,0.0,0.0,0.0,0.168335106,0.383309816,0.544125829,0.015133785,0.0,0.337807275,3.491947142,0.770690393,0.182307596,0.030437597,0.0,0.299858547,0.269996749,0.357413519,0.449183101,0.081357611,0.004066993,0.309362468,5.715391037,0.764457272,0.259067478,0.086990719,0.0,0.932240848,0.359851677,0.748942767,0.395488481,0.1226386,0.092496659,0.280219075,37.03092867,0.0,0.01138389,0.0,0.0,0.0,0.002057073,0.11644536,0.07601384,0.0,0.0,0.0,,0.114254367,0.761423842,0.0,0.0,0.387770237,0.098424921,0.494683851,1.222376286,0.442673377,0.864613769,0.113812011,4.03355527,0.127251526,0.685167385,0.0,0.0,0.247002772,0.096501405,0.426505845,1.151014099,0.383644289,0.799278587,0.090673507,1.339767475,0.093002916,0.9685046,0.0,0.0,0.504543453,0.063691764,0.589100277,1.253592164,0.478214624,0.970384991,0.207330874,5.289841793,0.195953082,0.360242201,0.0,0.0,0.101123907,0.088635401,0.281017315,1.066745032,0.459024995,0.626491694,0.219910361,0.138456213,0.315207763,0.176366415,0.0,0.0,0.078950282,0.086395617,0.453943264,0.603857209,0.014742039,0.0,0.24748293,0.44183821,0.4737821,0.095472114,0.0,0.0,0.011264065,0.080561151,0.315898727,0.579960427,0.039973979,0.0,0.443334776,29.52171523,0.495070925,0.061967082,0.0,0.0,0.413401172,0.737171256,0.385364579,0.194564948,0.0,0.0,0.106905499,,1.086315181,0.273228459,0.130972767,0.0,0.496556044,0.739117678,0.695935029,0.446596411,0.10577111,0.082381823,0.284442705,0.090176043,1.421028707,0.276586367,0.114121363,0.0,0.697369496,0.967062482,0.736545197,0.239472332,0.028172182,0.019016881,0.195275227,1.544202453,0.195431885,0.567482968,0.0,0.0,0.142810504,0.11671628,0.481886483,1.15261203,0.368332291,0.718903256,0.062068923,0.409260277,0.215644139,0.286769766,0.0,0.0,0.047147311,0.060257813,0.360947946,1.108295737,0.330857263,0.57786321,0.060337288,0.439802089,0.127167858,0.820933361,0.0,0.0,0.229448319,0.111560605,0.538927962,1.228420073,0.359256346,0.800125374,0.253061611,0.460163297,0.413758904,0.163394694,0.0,0.0,0.045758895,0.052475809,0.372684666,1.007358214,0.308726828,0.528635702,0.267881543,0.327815446,0.456857902,0.175029348,0.0,0.0,0.002904675,0.09441755,0.37753315,1.332681751,0.511301903,0.874700816,0.140257172,1.062855049,0.846728694,0.242751647,0.076051645,0.0,0.494242396,0.328780185,0.552933954,0.445515829,0.130199006,0.061399326,0.255782628,1.71644982,0.759055558,0.193152981,0.068534611,0.0,0.784412591,0.362157577,0.923128073,0.342510389,0.085333966,0.036203351,0.278284302,0.639341926,0.700495797,0.171403732,0.087663105,0.0,1.045036817,0.321217837,0.473480449,0.26549071,0.053868975,0.060226384,0.172884795,1.594282573,0.371817841,0.269880525,0.0,0.0,0.046825365,0.102134783,0.425501235,1.233004198,0.402957499,0.731933316,0.202425051,0.362429499,0.535580499,0.426599151,0.03331342,0.0,0.178326971,0.276853256,1.473780543,0.38607213,0.076069947,0.012317038,0.540273863,0.439802089,0.260832413,0.32065078,0.0,0.0,0.389084108,0.029551395,0.300123859,1.335898598,0.35660016,0.511941396,0.178026177,0.024433449,0.337500005,0.576008155,0.059085501,0.006700661,0.521023384,0.0,0.625905697,1.296762673,0.588312658,0.695692708,0.253495916,0.016288966,0.089494059,0.277185042,0.0,0.0,0.239587946,0.116232689,0.37553527,1.20608486,0.423147403,0.779500618,0.104597472,0.881640299,0.056677574,0.948565982,0.0,0.0,0.433705549,0.068439969,0.687346236,1.071263357,0.538354773,0.962649361,0.195299492,0.057011382
1330,0.129051165,0.02599559,0.0,0.0,0.0,0.132082636,0.30018294,0.509023061,0.042690124,0.0,0.345786566,2.088344087,0.443675376,0.164498416,0.009262243,0.0,0.250306468,0.279064115,0.297530951,0.416045746,0.084627548,0.0,0.258977898,1.796407186,0.500025726,0.223424667,0.02543564,0.0,0.741460066,0.310091005,0.564626161,0.293361117,0.093804168,0.053882096,0.270402156,43.60475724,0.038408859,0.037791536,0.06769837,0.0,0.0,0.053019711,0.109068433,0.107319057,0.0,0.0,0.002184286,,0.083769536,0.738064648,0.0,0.0,0.431986471,0.086405498,0.463901079,1.126635413,0.400852835,0.782944978,0.093274503,15.80937847,0.083057677,0.816316116,0.0,0.0,0.248195004,0.09101908,0.439312069,1.132274961,0.379623434,0.731444143,0.085620259,5.659594938,0.073059076,0.75785211,0.0,0.0,0.587951648,0.059752539,0.524046523,1.143587848,0.44400193,0.858979679,0.223309418,7.761208884,0.026719672,0.810953144,0.0,0.0,0.255733646,0.093429106,0.364771985,1.093850257,0.329407359,0.872876036,0.14027966,0.114452535,0.142762429,0.195467396,0.0,0.0,0.0,0.069716387,0.443405678,0.562890566,0.044736917,0.0,0.34585992,0.862540846,0.172429272,0.168614433,0.0,0.0,0.0,0.075394844,0.267836372,0.506858376,0.04335598,0.0,0.487435341,7.223779588,0.182524537,0.031437437,0.0,0.0,0.183763012,0.405044005,0.286038881,0.141227234,0.0,0.0,0.039065869,,0.684723166,0.211762457,0.083653832,0.0,0.424365742,0.650761703,0.661371942,0.349031686,0.040824144,0.040259935,0.185089692,0.151200509,0.415895804,0.153555027,0.029935006,0.0,0.403192824,0.933391456,0.25375278,0.039304306,0.0,0.0,0.024272237,0.45019099,0.110521233,0.74643086,0.0,0.0,0.161082255,0.084398335,0.502625193,1.091017228,0.35452683,0.706153884,0.091241067,1.786454791,0.1077186,0.320773008,0.0,0.0,0.0,0.072671602,0.327158986,1.086189869,0.3149365,0.574245623,0.071397962,2.045217045,0.079410875,0.592209021,0.0,0.0,0.203679761,0.073411003,0.476979037,1.098112063,0.365705161,0.714388809,0.263221194,1.511105213,0.100074514,0.179209565,0.0,0.0,0.0,0.052588741,0.23014116,0.909845736,0.296685327,0.557819298,0.29201965,1.275565213,0.102550136,0.141975684,0.0,0.0,0.047408305,0.082337696,0.233736361,0.88217779,0.382049069,0.598214329,0.406389831,0.68505648,0.553172564,0.221011452,0.030171725,0.0,0.394307957,0.284900567,0.447072013,0.394331915,0.114302404,0.046821231,0.241277032,0.950453663,0.455637328,0.236567943,0.010442204,0.0,0.85432831,0.522175643,0.685622866,0.234449511,0.067894118,0.0,0.246944593,0.771310564,0.426152385,0.163520798,0.032093308,0.0,0.989562301,0.208701209,0.395000788,0.179914346,0.054028846,0.049067014,0.170546164,1.020120424,0.149579441,0.341009312,0.0,0.0,0.073226195,0.11646025,0.389176526,1.198850556,0.346865244,0.600672083,0.132911738,0.666810423,0.321064589,0.417223404,0.0,0.0,0.1552288,0.26949551,1.325670819,0.273555398,0.025882501,0.001270708,0.493988878,0.263738451,0.158000789,0.682055085,0.102616662,0.0,0.506469655,0.234528743,0.542134653,1.244180215,0.469292999,0.824651283,0.1057527,0.071325493,0.34433558,0.889620514,0.0,0.0,0.698447851,0.057063572,0.5251417,1.170823429,0.327600958,0.645423316,0.502488621,0.033174648,0.047603964,0.351739683,0.0,0.0,0.173896936,0.099473166,0.329697812,1.088358688,0.436128808,0.74203474,0.074378902,2.80325775,0.025122658,0.62306526,0.0,0.0,0.488358675,0.081889612,0.480986816,0.968053834,0.371840259,0.803584413,0.266100552,0.049761972
1331,0.083876437,0.0,0.0,0.0,0.0,0.104575277,0.254708587,0.430262048,0.0273568,0.0,0.314619844,6.887610067,0.613715779,0.152565108,0.0,0.0,0.116748568,0.180484317,0.335496303,0.524338253,0.132504008,0.006865137,0.332876042,4.272342786,0.569496723,0.172043378,0.01560746,0.0,0.266864701,0.278653154,0.56221714,0.281757939,0.11792554,0.060888462,0.223726104,21.80406296,0.079089103,0.06299123,0.121863649,0.0,0.0,0.067288566,0.095650672,0.080329793,0.0,0.0,0.07368196,,0.077202137,0.354271173,0.0,0.0,0.057360761,0.071717795,0.335786481,1.037646028,0.392166518,0.655469361,0.082910071,10.77445746,0.129809508,0.383114413,0.0,0.0,0.0,0.062771158,0.309234526,1.013148093,0.333301633,0.602497403,0.084221063,8.127296679,0.057141811,0.371470763,0.0,0.0,0.170432203,0.042688769,0.382079441,1.043229666,0.418725535,0.745543792,0.202819192,2.619427304,0.109876527,0.336472725,0.0,0.0,0.0,0.040751198,0.342805339,0.953224822,0.436506619,0.643268612,0.200459156,0.130347362,0.223280715,0.155405702,0.0,0.0,0.007974469,0.074046051,0.228353518,0.600409016,0.068734031,0.0,0.218108437,0.128960688,0.301277572,0.128342714,0.0,0.0,0.0,0.080308096,0.220996442,0.597093576,0.072749086,0.0,0.507003333,3.315537683,0.192428451,0.015816193,0.0,0.0,0.05685259,0.534944983,0.224052545,0.201943311,0.0,0.0,0.051853501,,0.705645653,0.25046995,0.109668528,0.0,0.180222311,0.580805498,0.661648197,0.362672794,0.154332624,0.13411529,0.377204985,0.035881693,0.41843774,0.187066355,0.0,0.0,0.183602348,0.751421572,0.27775981,0.123020009,0.0,0.0,0.065015068,0.105936427,0.078981851,0.490148008,0.0,0.0,0.0,0.068036304,0.378400279,1.028183681,0.326073108,0.583189368,0.090762784,12.92796228,0.233281587,0.246316347,0.0,0.0,0.0,0.051000704,0.288463374,1.001089592,0.294513841,0.505650374,0.086203838,7.675240935,0.094760966,0.397296721,0.0,0.0,0.0,0.06542666,0.371806443,1.027588896,0.357795795,0.606602687,0.215212931,3.052069611,0.223190956,0.144856724,0.0,0.0,0.0,0.056874805,0.213051159,0.88306856,0.34277159,0.556430969,0.196533739,7.75566803,0.357014775,0.068422377,0.0,0.0,0.0,0.09808706,0.261319439,0.987437639,0.441263993,0.675996366,0.226586961,0.568536366,0.676191993,0.180620505,0.017063625,0.0,0.190348041,0.262372986,0.462134933,0.428581081,0.133149232,0.040119347,0.242949466,4.298689593,0.666629738,0.167093825,0.000869892,0.0,0.220922928,0.714654374,0.761064023,0.196552304,0.090410664,0.0,0.207166942,0.929071622,0.548913502,0.159342386,0.006987895,0.0,0.328274226,0.232743349,0.421833197,0.219247985,0.09050277,0.056002004,0.167112571,2.620813978,0.245475299,0.155625354,0.0,0.0,0.0,0.074359768,0.246199275,0.899182697,0.335036356,0.57878674,0.207963679,1.748595993,0.373184713,0.403216988,0.0,0.0,0.0,0.347986042,1.33798495,0.313527149,0.051621086,0.0,0.614774464,0.176107606,0.197350431,0.491191576,0.0,0.0,0.000754818,0.186549291,0.268620961,1.077117461,0.394699078,0.669280857,0.050298901,0.056853637,0.129323795,0.636950113,0.0,0.0,0.375770908,0.0,0.417911331,1.184485033,0.728526019,0.78726733,0.455156867,0.00693337,0.043931981,0.188204972,0.0,0.0,0.0,0.085665345,0.263666583,0.980872123,0.383633971,0.616835708,0.081517798,1.91499688,0.115007791,0.291537335,0.0,0.0,0.096834729,0.108505244,0.31974272,1.036181956,0.379711118,0.521247046,0.234893375,0.083200444
1337,0.076364085,0.0,0.0,0.0,0.0,0.096712104,0.298458536,0.521528201,0.009083793,0.0,0.200995328,4.32205949,0.417557534,0.091685081,0.0,0.0,0.573920279,0.685573952,0.33996959,0.198037109,0.0,0.0,0.11935769,2.302581912,0.531762232,0.212261953,0.095478394,0.0,0.779443014,0.233306988,0.60522432,0.438319074,0.113195858,0.083974579,0.238032543,41.53706779,0.0,0.0,0.0,0.0,0.0,0.0,0.178444725,0.12014919,0.0,0.0,0.0,,0.072080311,0.261118723,0.0,0.0,0.798938148,0.069739939,0.432559123,1.271173199,0.408941458,0.711268761,0.084612522,17.60908954,0.061125453,0.25453634,0.0,0.0,0.459793129,0.0577629,0.367904765,1.182991376,0.339000047,0.590842791,0.077461208,5.737581157,0.052715315,0.251440259,0.0,0.0,1.309983121,0.038634091,0.454349536,1.268405578,0.465250213,0.844982732,0.141626673,1.762796316,0.092874027,0.125087612,0.0,0.0,0.565438159,0.166395595,0.340494202,1.327475982,0.425024745,0.661596781,0.125490565,0.030197796,0.163393777,0.115704914,0.0,0.0,0.1047732,0.038800547,0.32602405,0.51700681,0.0,0.0,0.26843138,0.1698626,0.227044655,0.142359615,0.0,0.0,0.109162216,0.052067244,0.265838346,0.657995189,0.02399404,0.0,0.284209245,5.518647139,0.286516012,0.083697008,0.0,0.0,0.543097224,0.598321866,0.390276465,0.15231177,0.0,0.0,0.046831898,,0.613834235,0.251314922,0.0359005,0.0,0.745460983,0.56603529,0.828098502,0.379562147,0.045247474,0.040105025,0.12938054,0.876054603,0.783910511,0.193585871,0.066444262,0.0,0.86298635,0.786395875,0.587237541,0.175076428,0.0,0.0,0.13707715,0.933350522,0.064675794,0.293212705,0.0,0.0,0.333140073,0.078429776,0.431944787,1.229968514,0.335267488,0.563020121,0.075510707,1.626906236,0.162295475,0.169426488,0.0,0.0,0.131135094,0.056034946,0.276401285,1.091906578,0.297630622,0.55841952,0.073564012,2.944285067,0.030234907,0.225131062,0.0,0.0,0.895322452,0.019853763,0.466343136,1.191179916,0.376210578,0.67064696,0.179250943,0.962554734,0.206441506,0.148808345,0.0,0.0,0.0878969,0.024560314,0.200385637,0.933003057,0.343043976,0.566749214,0.130393151,0.921032765,0.203136103,0.205420368,0.0,0.0,0.196025676,0.068328228,0.316004801,0.937634354,0.355058384,0.583892422,0.175221803,0.40767024,0.343925175,0.145964115,0.069965549,0.0,0.818874562,0.1284312,0.301379392,0.265366819,0.046633669,0.032829385,0.148428509,0.392571342,0.534929553,0.221487114,0.089508977,0.0,0.980498974,0.386480742,0.569771726,0.333294498,0.081329701,0.029531216,0.217755318,1.506115054,0.429401106,0.158064178,0.059163971,0.0,0.697771638,0.159989438,0.412672741,0.291472129,0.050840426,0.05221736,0.138544695,4.707081383,0.190615355,0.158558901,0.0,0.0,0.260137113,0.057702312,0.28262465,1.02132349,0.327979267,0.597226235,0.09921374,0.664351502,0.377433544,0.379667343,0.009721998,0.0,0.137079718,0.344349999,1.051798089,0.372764126,0.053769324,0.033413225,0.464738398,0.524686698,0.182238209,0.391148118,0.025889032,0.028176206,1.033425678,0.061746081,0.374364201,0.916390042,0.321570878,0.607005092,0.040993531,0.06794504,0.498234922,0.82409738,0.115696282,0.02834168,2.03260582,0.101354618,0.978829432,1.634748967,0.660147966,1.261485162,0.167987706,0.003774724,0.040180878,0.176108798,0.0,0.0,0.293628834,0.10564861,0.301594558,1.12870769,0.376864802,0.669989744,0.040633782,1.313604107,0.090201996,0.156818215,0.0,0.0,0.604851496,0.0,0.276542379,1.497876919,0.44266336,0.568182435,0.097257856,0.018873622
1357,0.071108482,0.0,0.0,0.0,0.0,0.112228901,0.284053589,0.415278695,0.0,0.0,0.230634784,5.422967688,0.569005413,0.144461604,0.0,0.0,0.118250187,0.193902414,0.273714405,0.427043043,0.081071181,0.0,0.307606327,4.746397823,0.546216455,0.172765559,0.02909635,0.0,0.389923339,0.267850616,0.544981219,0.271757046,0.083612136,0.049918703,0.307548696,26.19737996,0.002540054,0.019707769,0.245302061,0.0,0.0,0.044460879,0.142532151,0.057356626,0.0,0.0,0.123898949,,0.067345127,0.516201448,0.0,0.0,0.112546398,0.067677173,0.37660453,1.048593193,0.37607459,0.691718155,0.08447779,6.136711722,0.156063835,0.313856654,0.0,0.0,0.0,0.059861605,0.274374511,0.873781922,0.283923084,0.484082579,0.069620695,6.126302955,0.034861923,0.555092311,0.0,0.0,0.209313329,0.025307573,0.454773946,1.083774342,0.433394626,0.782047997,0.198073526,1.443844701,0.191348627,0.145839989,0.0,0.0,0.0,0.038123828,0.21770965,0.681757419,0.237039763,0.373213356,0.150999694,0.471368455,0.218105479,0.087759704,0.0,0.0,0.037489133,0.033974519,0.368149378,0.463377659,0.0,0.0,0.315149866,0.059478669,0.28672241,0.130092159,0.0,0.0,0.0,0.043439628,0.189371465,0.575697919,0.030896008,0.0,0.325262485,14.84884983,0.214755934,0.014215365,0.0,0.0,0.166556151,0.581121389,0.200085532,0.132100357,0.0,0.0,0.079342153,,0.670108991,0.164188289,0.0,0.0,0.452845817,0.548934546,0.6102422,0.403566223,0.080839869,0.0,0.220924592,0.047655838,0.591868268,0.124181729,0.0,0.0,0.3962286,0.99338237,0.174398536,0.021719748,0.0,0.0,0.027686745,0.218783621,0.179877846,0.26227961,0.0,0.0,0.0,0.056211274,0.297696319,0.965657086,0.33583841,0.539126653,0.10312671,1.058720316,0.257178445,0.117359735,0.0,0.0,0.0,0.048353981,0.188119245,0.72659309,0.233963255,0.379746671,0.060956993,11.88532513,0.092652412,0.425230988,0.0,0.0,0.080210453,0.052179274,0.4425961,1.014620327,0.34480903,0.653490173,0.21266796,1.124146853,0.227781149,0.11965658,0.0,0.0,0.0,0.048372976,0.196074575,0.748989131,0.236677282,0.388738688,0.209417235,7.314389377,0.234539392,0.083656701,0.0,0.0,0.0,0.041214538,0.250224667,0.897760399,0.349468903,0.612697768,0.191966122,0.975450179,0.624108409,0.168242025,0.040467687,0.0,0.195938029,0.244283962,0.422118526,0.343229656,0.090454007,0.03944801,0.294979073,1.304069828,0.600191642,0.158231036,0.0,0.0,0.287785213,0.440099527,0.686549621,0.240366785,0.047608212,0.0,0.284244619,0.907049709,0.463427694,0.068020242,0.003559486,0.0,0.55237497,0.186113749,0.369643195,0.151932951,0.0,0.03264458,0.075040912,0.13234004,0.251628443,0.137130548,0.0,0.0,0.0,0.053697103,0.204039613,0.734486957,0.205157771,0.323210915,0.197314687,7.51364292,0.378953646,0.288295076,0.0,0.0,0.101007916,0.375115258,1.158745901,0.293652027,0.02733578,0.029534204,0.48275996,0.074348337,0.214455462,0.264837338,0.0,0.0,0.0,0.16144841,0.229198544,0.737455275,0.250234999,0.451905254,0.149696574,0.095165871,0.348682235,0.552938983,0.0,0.0,0.088580637,0.354239314,0.347085412,0.902297633,0.418308447,0.546682661,0.288846704,0.023791468,0.001897257,0.319593483,0.0,0.0,0.0,0.076620531,0.326828551,0.958241667,0.371787413,0.708710634,0.072213979,0.669135031,0.0,0.419182164,0.0,0.0,0.16927647,0.048441616,0.484801973,1.203661297,0.060233834,0.668323495,0.366408816,0.011895734
