,Fold selected features,Fold nb of features
Fold 0,"['CD41hiCD61hiPLT_p38', 'CD4Tem_Frequency', 'CD56dimCD16pNKcells_Frequency', 'CD62LpImmatureNeutrophils_Frequency', 'CD8Tem_Frequency', 'gdTcells_Frequency', 'intMC_Frequency', 'Th1naive_CREB', 'Th1naive_IkB', 'Tregmem_Frequency']",10
Fold 1,"['CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_S6', 'CD4Tcm_Frequency', 'CD62LpImmatureNeutrophils_Frequency', 'gdTcells_Frequency', 'intMC_Frequency', 'Th1naive_p38', 'Th1naive_IkB', 'Tregmem_Frequency']",9
Fold 2,"['CCR2nncMC_Frequency', 'CD41hiCD61hiPLT_p38', 'CD8Tcm_Frequency', 'CD8Tem_Frequency', 'CD8Tnaive_Frequency', 'intMC_Frequency', 'Th1naive_STAT3', 'Tregmem_Frequency']",8
Fold 3,[],0
Fold 4,"['CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_S6', 'CD4Tcm_STAT3', 'CD62LnAgedNeutrophils_p38', 'CD62LpImmatureNeutrophils_Frequency', 'CD8Tem_Frequency', 'gdTcells_Frequency', 'mDC_Frequency', 'MDSC_Frequency', 'Th1mem_STAT3', 'Th1naive_MAPKAPK2', 'Tregmem_Frequency']",12
Fold 5,"['CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_S6', 'CD4Tcm_Frequency', 'CD4Tem_Frequency', 'CD62LpImmatureNeutrophils_Frequency', 'CD8Tem_Frequency', 'CD8Trm_Frequency', 'gdTcells_Frequency', 'intMC_Frequency', 'mDC_Frequency', 'Th1naive_CREB', 'Tregmem_Frequency']",12
Fold 6,"['CD41hiCD61hiPLT_p38', 'CD4Tcm_Frequency', 'CD4Tem_Frequency', 'CD62LpImmatureNeutrophils_Frequency', 'CD8Tem_Frequency', 'gdTcells_Frequency', 'intMC_Frequency', 'mDC_Frequency', 'Th1naive_IkB', 'Tregmem_Frequency']",10
Fold 7,[],0
Fold 8,"['CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_S6', 'CD4Tem_Frequency', 'CD4Tnaive_Frequency', 'CD62LpImmatureNeutrophils_Frequency', 'CD8Tem_Frequency', 'gdTcells_Frequency', 'mDC_Frequency', 'Th1naive_CREB', 'Th1naive_S6']",10
Fold 9,[],0
Fold 10,[],0
Fold 11,"['CD41hiCD61hiPLT_S6', 'CD4Tcm_Frequency', 'CD56dimCD16pNKcells_Frequency', 'CD62LpImmatureNeutrophils_Frequency', 'intMC_Frequency', 'mDC_Frequency', 'Th1mem_STAT3', 'Th1naive_p38', 'Tregmem_Frequency']",9
Fold 12,[],0
Fold 13,[],0
Fold 14,"['CD41hiCD61hiPLT_p38', 'CD4Tcm_Frequency', 'CD62LpImmatureNeutrophils_Frequency', 'mDC_Frequency', 'Th1naive_CREB', 'Th1naive_S6', 'Tregmem_Frequency']",7
Fold 15,[],0
Fold 16,"['CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_S6', 'CD4Tem_Frequency', 'CD62LpImmatureNeutrophils_Frequency', 'CD8Tem_Frequency', 'CD8Tnaive_Frequency', 'intMC_Frequency', 'MDSC_Frequency', 'Th1naive_p38', 'Tregmem_Frequency']",10
Fold 17,"['CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_S6', 'CD4Tcm_Frequency', 'CD56dimCD16pNKcells_Frequency', 'CD8Tnaive_Frequency', 'CD8Trm_Frequency', 'gdTcells_Frequency', 'mDC_Frequency', 'Th1naive_CREB', 'Th1naive_p38', 'Th1naive_MAPKAPK2', 'Tregmem_Frequency', 'Tregnaive_STAT3']",13
Fold 18,[],0
Fold 19,[],0
