,Fold selected features,Fold nb of features
Fold 10,"['Bcells_p38', 'CCR2nncMC_Frequency', 'CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_S6', 'CD4Tcm_STAT3', 'CD4Tcm_Frequency', 'CD4Tnaive_Frequency', 'CD62LnAgedNeutrophils_p38', 'CD62LpImmatureNeutrophils_Frequency', 'CD8Tem_Frequency', 'gdTcells_Frequency', 'intMC_Frequency', 'MDSC_Frequency', 'Th1mem_STAT3', 'Th1naive_p38', 'Tregmem_Frequency']",16
Fold 11,"['CCR2nncMC_Frequency', 'CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_S6', 'CD4Tem_Frequency', 'CD56dimCD16pNKcells_Frequency', 'CD62LpImmatureNeutrophils_Frequency', 'CD8Tem_Frequency', 'CD8Trm_Frequency', 'gdTcells_Frequency', 'MDSC_Frequency', 'Th1naive_CREB', 'Th1naive_p38', 'Tregmem_Frequency']",13
Fold 12,"['CD41hiCD61hiPLT_S6', 'CD62LpImmatureNeutrophils_Frequency', 'gdTcells_Frequency', 'intMC_CREB', 'Th1naive_IkB', 'Tregmem_Frequency']",6
Fold 13,"['CD41hiCD61hiPLT_p38', 'CD62LpImmatureNeutrophils_Frequency', 'CD8Tem_Frequency', 'CD8Trm_Frequency', 'gdTcells_Frequency', 'Th1naive_IkB']",6
Fold 14,"['CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_S6', 'CD4Tcm_Frequency', 'CD4Tem_Frequency', 'CD62LpImmatureNeutrophils_Frequency', 'CD8Tem_Frequency', 'gdTcells_Frequency', 'intMC_CREB', 'intMC_Frequency', 'Th1naive_CREB', 'Th1naive_STAT3', 'Th1naive_S6', 'Th1naive_IkB']",13
Fold 15,"['CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_S6', 'CD56dimCD16pNKcells_Frequency', 'CD62LpImmatureNeutrophils_Frequency', 'CD8Tem_Frequency', 'Th1naive_p38', 'Th1naive_IkB', 'Tregmem_Frequency']",8
Fold 16,"['CD41hiCD61hiPLT_p38', 'CD62LpImmatureNeutrophils_Frequency', 'CD8Tem_Frequency', 'gdTcells_Frequency', 'Tregmem_Frequency']",5
Fold 17,"['CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_S6', 'CD8Tem_Frequency', 'mDC_Frequency', 'Th1naive_CREB', 'Tregmem_Frequency']",6
Fold 18,"['Bcells_Frequency', 'CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_S6', 'CD4Tem_Frequency', 'CD4Tnaive_Frequency', 'CD62LpImmatureNeutrophils_Frequency', 'CD8Tem_Frequency', 'gdTcells_Frequency', 'Th1naive_p38', 'Th1naive_IkB']",10
Fold 19,"['CD41hiCD61hiPLT_p38', 'CD8Trm_Frequency', 'gdTcells_Frequency', 'Th1naive_IkB']",4
