,Fold selected features,Fold nb of features
Fold 0,"['NFkB', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6']",6
Fold 1,"['NFkB', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'IkB']",6
Fold 2,"['NFkB', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6']",5
Fold 3,"['NFkB', 'STAT5', 'STAT3', 'S6', 'IkB']",5
Fold 4,"['NFkB', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",7
Fold 5,"['NFkB', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6']",6
Fold 6,"['NFkB', 'STAT6', 'STAT5', 'STAT3', 'S6', 'IkB']",6
Fold 7,"['NFkB', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",7
Fold 8,"['NFkB', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",7
Fold 9,"['NFkB', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",7
Fold 10,"['NFkB', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",7
Fold 11,"['NFkB', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",7
Fold 12,"['NFkB', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",7
Fold 13,"['NFkB', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",7
Fold 14,"['NFkB', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6']",6
Fold 15,"['NFkB', 'STAT5', 'STAT3', 'S6', 'IkB']",5
Fold 16,"['NFkB', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",7
Fold 17,"['NFkB', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",7
Fold 18,"['CREB', 'NFkB', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6']",7
Fold 19,"['NFkB', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",7
