,ROC AUC,Average Precision,N features,CVS
STABL,"0.720 [0.454, 0.930]","0.777 [0.519, 0.942]","9.500 [8.000, 11.250]","0.294 [0.000, 0.400]"
SS 03,"0.720 [0.469, 0.934] (p=0.511)","0.812 [0.555, 0.960] (p=0.298)","14.500 [13.000, 16.000] (p=3.372e-06)","0.524 [0.446, 0.588] (p=1.106e-37)"
SS 05,"0.720 [0.461, 0.938] (p=0.526)","0.812 [0.588, 0.964] (p=0.317)","14.500 [13.000, 16.000] (p=5.285e-06)","0.526 [0.450, 0.600] (p=1.039e-38)"
SS 08,"0.680 [0.424, 0.917] (p=0.322)","0.770 [0.516, 0.943] (p=0.432)","14.000 [12.750, 15.250] (p=8.753e-06)","0.526 [0.450, 0.611] (p=2.423e-39)"
Lasso,"0.490 [0.192, 0.778] (p=0.046)","0.677 [0.403, 0.878] (p=0.152)","6.500 [4.000, 10.000] (p=2.831e-01)","0.364 [0.273, 0.500] (p=2.044e-10)"
Lasso 1SE,"0.520 [0.231, 0.818] (p=0.053)","0.676 [0.391, 0.892] (p=0.152)","6.000 [2.750, 10.000] (p=2.488e-01)","0.257 [0.107, 0.400] (p=2.275e-01)"
ElasticNet,"0.590 [0.293, 0.860] (p=0.17)","0.749 [0.513, 0.926] (p=0.416)","12.000 [10.000, 15.250] (p=1.292e-02)","0.417 [0.333, 0.533] (p=9.748e-18)"
