,Max Proba
artificial.38,0.947
artificial.21,0.759
artificial.31,0.757
artificial.43,0.748
artificial.18,0.732
artificial.10,0.714
artificial.9,0.711
artificial.1,0.699
artificial.3,0.697
artificial.36,0.692
artificial.11,0.675
artificial.16,0.641
artificial.6,0.617
artificial.30,0.42
artificial.20,0.417
artificial.2,0.387
artificial.4,0.385
artificial.45,0.333
artificial.41,0.322
artificial.15,0.316
artificial.40,0.311
artificial.32,0.285
artificial.13,0.28
artificial.37,0.251
artificial.24,0.229
artificial.29,0.227
artificial.12,0.204
artificial.25,0.195
artificial.39,0.178
artificial.19,0.177
artificial.47,0.123
artificial.46,0.123
artificial.33,0.12
artificial.48,0.105
artificial.27,0.094
artificial.17,0.085
artificial.8,0.081
artificial.7,0.081
artificial.14,0.063
artificial.26,0.055
artificial.34,0.051
artificial.28,0.046
artificial.23,0.041
artificial.42,0.037
artificial.5,0.033
artificial.22,0.029
artificial.35,0.028
artificial.44,0.009
