,ROC AUC,Average Precision,N features,CVS
STABL,"0.550 [0.500, 0.667]","0.550 [0.300, 0.750]","0.000 [0.000, 0.000]","0.000 [0.000, 0.000]"
SS 03,"0.780 [0.525, 0.978] (p=0.057)","0.806 [0.554, 0.982] (p=0.025)","12.000 [11.000, 12.000] (p=2.115e-07)","0.714 [0.615, 0.786] (p=1.142e-72)"
SS 05,"0.780 [0.535, 0.980] (p=0.056)","0.806 [0.542, 0.986] (p=0.027)","12.000 [11.000, 12.000] (p=2.228e-07)","0.714 [0.615, 0.786] (p=1.163e-72)"
SS 08,"0.780 [0.536, 0.969] (p=0.065)","0.806 [0.542, 0.982] (p=0.028)","12.000 [11.000, 12.000] (p=2.228e-07)","0.714 [0.615, 0.786] (p=1.163e-72)"
Lasso,"0.830 [0.630, 0.980] (p=0.029)","0.840 [0.600, 0.989] (p=0.014)","10.000 [8.750, 11.250] (p=2.502e-07)","0.538 [0.412, 0.667] (p=1.218e-72)"
Lasso 1SE,"0.810 [0.586, 0.970] (p=0.05)","0.829 [0.606, 0.982] (p=0.021)","10.000 [8.750, 11.000] (p=2.587e-07)","0.538 [0.385, 0.667] (p=1.236e-72)"
ElasticNet,"0.820 [0.596, 0.980] (p=0.048)","0.852 [0.655, 0.982] (p=0.003)","17.500 [14.750, 19.250] (p=2.131e-08)","0.618 [0.500, 0.700] (p=1.261e-72)"
