,Max Proba
artificial.46,0.921
artificial.87,0.864
artificial.77,0.787
artificial.13,0.732
artificial.95,0.659
artificial.155,0.655
artificial.30,0.652
artificial.90,0.578
artificial.89,0.557
artificial.157,0.528
artificial.126,0.461
artificial.49,0.444
artificial.33,0.441
artificial.118,0.404
artificial.127,0.404
artificial.169,0.392
artificial.158,0.389
artificial.29,0.388
artificial.58,0.382
artificial.96,0.36
artificial.103,0.352
artificial.121,0.343
artificial.93,0.338
artificial.40,0.33
artificial.35,0.323
artificial.139,0.318
artificial.86,0.317
artificial.3,0.315
artificial.175,0.311
artificial.138,0.304
artificial.117,0.3
artificial.101,0.299
artificial.134,0.297
artificial.105,0.297
artificial.48,0.293
artificial.25,0.29
artificial.154,0.282
artificial.20,0.28
artificial.159,0.279
artificial.24,0.276
artificial.142,0.273
artificial.113,0.271
artificial.180,0.269
artificial.4,0.264
artificial.156,0.262
artificial.111,0.262
artificial.63,0.261
artificial.174,0.254
artificial.163,0.254
artificial.66,0.252
artificial.119,0.249
artificial.143,0.248
artificial.82,0.238
artificial.64,0.237
artificial.94,0.233
artificial.19,0.232
artificial.54,0.229
artificial.120,0.228
artificial.116,0.227
artificial.71,0.226
artificial.168,0.225
artificial.32,0.224
artificial.43,0.22
artificial.41,0.219
artificial.146,0.216
artificial.110,0.216
artificial.21,0.215
artificial.8,0.205
artificial.23,0.205
artificial.122,0.201
artificial.112,0.201
artificial.18,0.199
artificial.79,0.196
artificial.125,0.193
artificial.51,0.189
artificial.123,0.188
artificial.53,0.187
artificial.68,0.186
artificial.15,0.186
artificial.88,0.185
artificial.178,0.185
artificial.83,0.184
artificial.150,0.181
artificial.141,0.18
artificial.151,0.18
artificial.6,0.179
artificial.45,0.177
artificial.140,0.176
artificial.50,0.174
artificial.22,0.171
artificial.177,0.169
artificial.5,0.168
artificial.131,0.167
artificial.162,0.166
artificial.149,0.165
artificial.100,0.165
artificial.26,0.163
artificial.78,0.162
artificial.145,0.161
artificial.128,0.16
artificial.27,0.157
artificial.167,0.154
artificial.11,0.154
artificial.144,0.154
artificial.52,0.153
artificial.133,0.151
artificial.181,0.15
artificial.129,0.147
artificial.61,0.146
artificial.74,0.142
artificial.34,0.142
artificial.1,0.142
artificial.85,0.142
artificial.12,0.139
artificial.114,0.139
artificial.115,0.138
artificial.47,0.138
artificial.57,0.135
artificial.107,0.134
artificial.153,0.132
artificial.60,0.132
artificial.38,0.131
artificial.37,0.131
artificial.164,0.131
artificial.31,0.127
artificial.160,0.125
artificial.124,0.125
artificial.14,0.124
artificial.176,0.123
artificial.137,0.122
artificial.81,0.121
artificial.148,0.12
artificial.84,0.119
artificial.56,0.118
artificial.166,0.115
artificial.165,0.112
artificial.55,0.111
artificial.44,0.11
artificial.132,0.108
artificial.97,0.106
artificial.10,0.105
artificial.136,0.104
artificial.42,0.102
artificial.99,0.1
artificial.161,0.1
artificial.76,0.096
artificial.91,0.094
artificial.130,0.093
artificial.2,0.092
artificial.9,0.092
artificial.104,0.091
artificial.36,0.091
artificial.16,0.091
artificial.70,0.087
artificial.179,0.083
artificial.108,0.082
artificial.182,0.078
artificial.72,0.077
artificial.109,0.077
artificial.69,0.075
artificial.171,0.074
artificial.28,0.073
artificial.147,0.071
artificial.135,0.07
artificial.67,0.066
artificial.73,0.065
artificial.62,0.057
artificial.39,0.057
artificial.98,0.057
artificial.59,0.057
artificial.7,0.055
artificial.65,0.048
artificial.106,0.047
artificial.172,0.046
artificial.80,0.04
artificial.17,0.039
artificial.170,0.023
artificial.75,0.022
artificial.102,0.019
artificial.173,0.016
artificial.92,0.013
artificial.152,0.006
