,Fold selected features,Fold nb of features
Fold 0,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 1,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 2,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 3,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 4,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 5,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 6,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 7,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 8,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 9,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",5
Fold 10,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 11,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 12,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 13,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 14,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 15,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 16,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 17,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 18,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 19,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 20,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 21,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",5
Fold 22,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 23,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 24,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 25,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 26,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 27,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 28,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 29,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 30,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 31,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 32,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 33,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 34,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 35,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 36,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 37,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 38,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 39,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 40,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 41,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 42,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 43,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 44,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 45,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 46,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",5
Fold 47,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 48,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 49,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 50,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 51,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 52,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 53,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 54,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 55,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 56,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 57,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 58,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 59,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 60,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 61,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 62,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 63,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 64,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 65,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 66,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 67,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
Fold 68,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",6
