,Fold selected features,Fold nb of features
Fold 0,"['CREB', 'MAPKAPK2', 'Frequency']",3
Fold 1,"['CREB', 'MAPKAPK2', 'Frequency']",3
Fold 2,"['CREB', 'MAPKAPK2', 'Frequency']",3
Fold 3,"['MAPKAPK2', 'Frequency']",2
Fold 4,"['CREB', 'NFkB', 'Frequency']",3
Fold 5,"['CREB', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 6,"['MAPKAPK2', 'Frequency']",2
Fold 7,"['MAPKAPK2', 'Frequency']",2
Fold 8,"['CREB', 'MAPKAPK2', 'Frequency']",3
Fold 9,"['CREB', 'MAPKAPK2', 'Frequency']",3
Fold 10,"['CREB', 'MAPKAPK2', 'Frequency']",3
Fold 11,"['CREB', 'MAPKAPK2', 'Frequency']",3
Fold 12,"['CREB', 'MAPKAPK2', 'Frequency']",3
Fold 13,"['MAPKAPK2', 'Frequency']",2
Fold 14,"['CREB', 'MAPKAPK2', 'Frequency']",3
Fold 15,"['MAPKAPK2', 'Frequency']",2
Fold 16,"['CREB', 'MAPKAPK2', 'Frequency']",3
Fold 17,"['MAPKAPK2', 'Frequency']",2
Fold 18,"['CREB', 'MAPKAPK2', 'Frequency']",3
Fold 19,"['CREB', 'MAPKAPK2', 'Frequency']",3
Fold 20,"['MAPKAPK2', 'Frequency']",2
Fold 21,"['CREB', 'MAPKAPK2', 'Frequency']",3
Fold 22,"['CREB', 'MAPKAPK2', 'Frequency']",3
Fold 23,"['CREB', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 24,"['CREB', 'MAPKAPK2', 'Frequency']",3
Fold 25,"['MAPKAPK2', 'Frequency']",2
Fold 26,"['CREB', 'MAPKAPK2', 'Frequency']",3
Fold 27,"['CREB', 'MAPKAPK2', 'Frequency']",3
Fold 28,"['MAPKAPK2', 'Frequency']",2
Fold 29,"['CREB', 'MAPKAPK2', 'Frequency']",3
Fold 30,"['CREB', 'MAPKAPK2', 'Frequency']",3
Fold 31,"['CREB', 'MAPKAPK2', 'Frequency']",3
Fold 32,"['CREB', 'MAPKAPK2', 'Frequency']",3
Fold 33,"['MAPKAPK2', 'Frequency']",2
Fold 34,"['CREB', 'MAPKAPK2', 'Frequency']",3
Fold 35,"['CREB', 'NFkB', 'Frequency']",3
Fold 36,"['CREB', 'MAPKAPK2', 'Frequency']",3
Fold 37,"['MAPKAPK2', 'Frequency']",2
Fold 38,"['CREB', 'MAPKAPK2', 'Frequency']",3
Fold 39,"['MAPKAPK2', 'Frequency']",2
Fold 40,"['MAPKAPK2', 'Frequency']",2
Fold 41,"['CREB', 'MAPKAPK2', 'Frequency']",3
Fold 42,"['CREB', 'MAPKAPK2', 'Frequency']",3
Fold 43,"['CREB', 'MAPKAPK2', 'Frequency']",3
Fold 44,"['CREB', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 45,"['CREB', 'MAPKAPK2', 'Frequency']",3
Fold 46,"['CREB', 'MAPKAPK2', 'Frequency']",3
Fold 47,"['MAPKAPK2', 'Frequency']",2
Fold 48,"['CREB', 'MAPKAPK2', 'Frequency']",3
Fold 49,"['CREB', 'MAPKAPK2', 'Frequency']",3
Fold 50,"['CREB', 'MAPKAPK2', 'Frequency']",3
Fold 51,"['CREB', 'MAPKAPK2', 'Frequency']",3
Fold 52,"['MAPKAPK2', 'Frequency']",2
Fold 53,"['CREB', 'MAPKAPK2', 'Frequency']",3
Fold 54,"['MAPKAPK2', 'Frequency']",2
