,C'=' 0.052,C'=' 0.623,C'=' 1.195,C'=' 1.766,C'=' 2.337,C'=' 2.909,C'=' 3.480,C'=' 4.051,C'=' 4.623,C'=' 5.194
artificial.1,0.0,0.102,0.141,0.149,0.156,0.163,0.163,0.165,0.165,0.166
artificial.2,0.0,0.038,0.067,0.076,0.086,0.093,0.094,0.094,0.096,0.095
artificial.3,0.0,0.015,0.019,0.022,0.021,0.022,0.021,0.023,0.024,0.026
artificial.4,0.0,0.122,0.152,0.157,0.158,0.16,0.164,0.165,0.165,0.167
artificial.5,0.0,0.015,0.014,0.018,0.02,0.02,0.02,0.019,0.019,0.019
artificial.6,0.0,0.123,0.157,0.168,0.168,0.173,0.169,0.174,0.178,0.181
artificial.7,0.0,0.105,0.141,0.154,0.156,0.157,0.157,0.159,0.162,0.163
artificial.8,0.0,0.046,0.083,0.093,0.099,0.1,0.101,0.102,0.102,0.105
artificial.9,0.0,0.041,0.068,0.082,0.085,0.088,0.089,0.09,0.094,0.094
artificial.10,0.0,0.138,0.2,0.216,0.231,0.238,0.241,0.241,0.249,0.251
artificial.11,0.0,0.033,0.044,0.046,0.049,0.055,0.054,0.056,0.057,0.058
artificial.12,0.0,0.011,0.02,0.024,0.024,0.024,0.025,0.027,0.028,0.029
artificial.13,0.0,0.144,0.204,0.217,0.228,0.235,0.24,0.244,0.245,0.249
artificial.14,0.0,0.017,0.032,0.033,0.034,0.034,0.035,0.035,0.035,0.035
artificial.15,0.0,0.026,0.043,0.049,0.054,0.059,0.061,0.061,0.062,0.062
artificial.16,0.0,0.127,0.135,0.14,0.146,0.148,0.149,0.152,0.155,0.153
artificial.17,0.0,0.066,0.088,0.095,0.098,0.1,0.102,0.104,0.105,0.109
artificial.18,0.0,0.03,0.059,0.069,0.076,0.08,0.081,0.084,0.086,0.087
artificial.19,0.0,0.004,0.007,0.008,0.008,0.007,0.008,0.007,0.007,0.007
artificial.20,0.0,0.079,0.097,0.103,0.102,0.106,0.104,0.105,0.106,0.106
artificial.21,0.0,0.073,0.1,0.106,0.111,0.114,0.116,0.116,0.116,0.117
artificial.22,0.0,0.04,0.046,0.05,0.051,0.052,0.052,0.052,0.053,0.054
artificial.23,0.0,0.058,0.064,0.064,0.066,0.066,0.065,0.066,0.067,0.068
artificial.24,0.0,0.039,0.076,0.09,0.098,0.103,0.105,0.106,0.108,0.108
artificial.25,0.0,0.022,0.045,0.054,0.062,0.063,0.065,0.065,0.068,0.068
artificial.26,0.0,0.111,0.145,0.15,0.158,0.158,0.161,0.165,0.167,0.17
artificial.27,0.0,0.185,0.23,0.24,0.245,0.25,0.251,0.253,0.254,0.256
artificial.28,0.0,0.054,0.103,0.113,0.119,0.125,0.127,0.131,0.14,0.142
artificial.29,0.0,0.037,0.049,0.051,0.049,0.049,0.049,0.051,0.049,0.051
artificial.30,0.0,0.218,0.236,0.239,0.241,0.242,0.243,0.244,0.244,0.244
artificial.31,0.0,0.181,0.196,0.195,0.196,0.195,0.196,0.197,0.195,0.195
artificial.32,0.0,0.159,0.241,0.259,0.272,0.278,0.279,0.279,0.282,0.287
artificial.33,0.0,0.179,0.255,0.265,0.275,0.278,0.284,0.283,0.287,0.29
artificial.34,0.0,0.022,0.038,0.04,0.047,0.049,0.049,0.049,0.051,0.051
artificial.35,0.0,0.014,0.017,0.018,0.018,0.018,0.02,0.021,0.021,0.023
artificial.36,0.0,0.15,0.167,0.175,0.176,0.18,0.181,0.185,0.187,0.186
artificial.37,0.0,0.138,0.169,0.178,0.176,0.179,0.181,0.184,0.184,0.184
artificial.38,0.0,0.008,0.015,0.015,0.015,0.016,0.017,0.017,0.02,0.019
artificial.39,0.0,0.079,0.117,0.132,0.14,0.142,0.144,0.146,0.148,0.147
artificial.40,0.0,0.002,0.004,0.005,0.005,0.005,0.005,0.005,0.005,0.006
artificial.41,0.0,0.006,0.007,0.008,0.008,0.01,0.01,0.01,0.01,0.011
artificial.42,0.0,0.003,0.01,0.012,0.012,0.013,0.012,0.014,0.014,0.014
artificial.43,0.0,0.032,0.051,0.058,0.064,0.065,0.066,0.071,0.071,0.072
artificial.44,0.0,0.022,0.03,0.03,0.034,0.034,0.037,0.036,0.037,0.037
artificial.45,0.0,0.007,0.007,0.008,0.008,0.009,0.01,0.01,0.011,0.011
artificial.46,0.0,0.007,0.007,0.008,0.009,0.008,0.01,0.011,0.011,0.012
