,ROC AUC,Average Precision,N features,CVS
STABL,"0.300 [0.066, 0.576]","0.504 [0.286, 0.779]","3.500 [2.750, 5.250]","0.286 [0.000, 0.500]"
SS 03,"0.640 [0.385, 0.857] (p=0.012)","0.709 [0.446, 0.925] (p=0.093)","10.000 [9.000, 11.000] (p=1.423e-06)","0.538 [0.462, 0.612] (p=2.269e-23)"
SS 05,"0.730 [0.464, 0.930] (p=0.003)","0.778 [0.522, 0.951] (p=0.023)","5.000 [5.000, 6.000] (p=2.171e-02)","0.667 [0.500, 0.800] (p=1.100e-35)"
SS 08,"0.270 [0.125, 0.417] (p=0.409)","0.476 [0.250, 0.700] (p=0.415)","0.000 [0.000, 0.250] (p=5.642e-06)","0.000 [0.000, 0.000] (p=1.206e-41)"
Lasso,"0.490 [0.190, 0.758] (p=0.031)","0.677 [0.389, 0.891] (p=0.053)","7.000 [4.000, 12.000] (p=1.071e-03)","0.357 [0.250, 0.500] (p=2.064e-04)"
Lasso 1SE,"0.540 [0.250, 0.828] (p=0.018)","0.709 [0.446, 0.903] (p=0.043)","6.500 [2.750, 12.000] (p=6.465e-02)","0.250 [0.085, 0.385] (p=3.231e-01)"
ElasticNet,"0.590 [0.292, 0.880] (p=0.005)","0.749 [0.506, 0.917] (p=0.017)","12.000 [10.000, 15.250] (p=8.662e-06)","0.417 [0.333, 0.533] (p=4.994e-09)"
