,Fold selected features,Fold nb of features
Fold 0,"['p38', 'Frequency']",2
Fold 1,"['p38', 'Frequency']",2
Fold 2,"['p38', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 3,"['p38', 'Frequency']",2
Fold 4,"['NFkB', 'MAPKAPK2', 'Frequency']",3
Fold 5,"['p38', 'Frequency']",2
Fold 6,"['CREB', 'p38', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 7,"['p38', 'Frequency']",2
Fold 8,"['p38', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 9,"['p38', 'Frequency']",2
Fold 10,"['p38', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 11,"['CREB', 'p38', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",6
Fold 12,"['p38', 'MAPKAPK2', 'Frequency']",3
Fold 13,"['p38', 'Frequency']",2
Fold 14,"['p38', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 15,"['p38', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 16,"['CREB', 'p38', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 17,"['p38', 'Frequency']",2
Fold 18,"['p38', 'Frequency']",2
Fold 19,"['p38', 'Frequency']",2
Fold 20,"['p38', 'Frequency']",2
Fold 21,"['p38', 'Frequency']",2
Fold 22,"['p38', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 23,"['p38', 'Frequency']",2
Fold 24,"['p38', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 25,"['p38', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 26,"['p38', 'Frequency']",2
Fold 27,"['CREB', 'p38', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 28,"['p38', 'Frequency']",2
Fold 29,"['p38', 'Frequency']",2
Fold 30,"['CREB', 'p38', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",6
Fold 31,"['p38', 'MAPKAPK2', 'Frequency']",3
Fold 32,"['p38', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 33,"['p38', 'Frequency']",2
Fold 34,"['p38', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 35,"['NFkB', 'MAPKAPK2', 'Frequency']",3
Fold 36,"['p38', 'Frequency']",2
Fold 37,"['CREB', 'p38', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 38,"['p38', 'Frequency']",2
Fold 39,"['p38', 'Frequency']",2
Fold 40,"['p38', 'Frequency']",2
Fold 41,"['CREB', 'p38', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 42,"['p38', 'Frequency']",2
Fold 43,"['CREB', 'p38', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",6
Fold 44,"['p38', 'Frequency']",2
Fold 45,"['p38', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 46,"['p38', 'Frequency']",2
Fold 47,"['p38', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 48,"['p38', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 49,"['p38', 'Frequency']",2
Fold 50,"['p38', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 51,"['p38', 'MAPKAPK2', 'Frequency']",3
Fold 52,"['p38', 'Frequency']",2
Fold 53,"['p38', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 54,"['CREB', 'p38', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 55,"['p38', 'Frequency']",2
Fold 56,"['p38', 'Frequency']",2
Fold 57,"['p38', 'Frequency']",2
Fold 58,"['p38', 'Frequency']",2
Fold 59,"['NFkB', 'MAPKAPK2', 'Frequency']",3
Fold 60,"['p38', 'Frequency']",2
Fold 61,"['p38', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 62,"['p38', 'Frequency']",2
Fold 63,"['NFkB', 'MAPKAPK2', 'Frequency']",3
Fold 64,"['p38', 'Frequency']",2
Fold 65,"['CREB', 'p38', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 66,"['p38', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 67,"['p38', 'MAPKAPK2', 'Frequency']",3
Fold 68,"['p38', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 69,"['p38', 'Frequency']",2
Fold 70,"['p38', 'Frequency']",2
Fold 71,"['p38', 'Frequency']",2
Fold 72,"['p38', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 73,"['CREB', 'p38', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 74,"['p38', 'Frequency']",2
Fold 75,"['p38', 'Frequency']",2
Fold 76,"['p38', 'Frequency']",2
Fold 77,"['p38', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 78,"['CREB', 'p38', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",6
Fold 79,"['p38', 'Frequency']",2
Fold 80,"['p38', 'Frequency']",2
Fold 81,"['CREB', 'p38', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",6
Fold 82,"['p38', 'Frequency']",2
Fold 83,"['p38', 'Frequency']",2
Fold 84,"['p38', 'Frequency']",2
Fold 85,"['p38', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 86,"['p38', 'MAPKAPK2', 'Frequency']",3
Fold 87,"['p38', 'Frequency']",2
Fold 88,"['p38', 'Frequency']",2
Fold 89,"['p38', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 90,"['p38', 'Frequency']",2
Fold 91,"['NFkB', 'MAPKAPK2', 'Frequency']",3
Fold 92,"['CREB', 'p38', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 93,"['p38', 'Frequency']",2
Fold 94,"['p38', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 95,"['CREB', 'p38', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 96,"['p38', 'Frequency']",2
Fold 97,"['p38', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 98,"['p38', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 99,"['p38', 'Frequency']",2
Fold 100,"['p38', 'Frequency']",2
Fold 101,"['p38', 'Frequency']",2
Fold 102,"['p38', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 103,"['p38', 'Frequency']",2
Fold 104,"['p38', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 105,"['p38', 'Frequency']",2
Fold 106,"['p38', 'MAPKAPK2', 'Frequency']",3
Fold 107,"['p38', 'Frequency']",2
