,Max Proba
artificial.29,0.475
artificial.38,0.418
artificial.17,0.402
artificial.19,0.398
artificial.25,0.396
artificial.30,0.381
artificial.2,0.376
artificial.23,0.347
artificial.35,0.326
artificial.24,0.312
artificial.6,0.302
artificial.10,0.3
artificial.21,0.299
artificial.27,0.274
artificial.32,0.252
artificial.39,0.235
artificial.31,0.224
artificial.15,0.208
artificial.8,0.206
artificial.26,0.202
artificial.13,0.201
artificial.18,0.189
artificial.28,0.183
artificial.34,0.182
artificial.22,0.181
artificial.5,0.161
artificial.37,0.16
artificial.11,0.158
artificial.9,0.142
artificial.12,0.137
artificial.1,0.132
artificial.7,0.128
artificial.4,0.102
artificial.20,0.101
artificial.14,0.096
artificial.16,0.087
artificial.33,0.086
artificial.36,0.044
artificial.3,0.043
