,Mann-Whitney U-test,p-value
CD4 T cells memory_stromal_Ki67,720.0,0.26887222210916684
CD4 T cells naive_tumorfront_pSTAT1,720.0,0.26960842366404203
B cells_stromal_pERK,528.0,0.26961645846322624
Tumor proliferating_intratumor_pSTAT3,528.0,0.26961645846322624
CD4 T cells regulatory_stromal_pSTAT1,718.5,0.27341546850120724
Myeloid M2 macrophages_stromal_VEGF,529.0,0.2747638452308233
Vessel_stromal_E-Cadherin,529.0,0.274804087517604
CD8 T cells_stromal_GranzymeB,529.0,0.274804087517604
Myeloid Monocytes_tumorfront_VEGF,529.5,0.27731136349485974
CD4 T cells memory_tumorfront_CD44,718.5,0.27731136349485974
CD8 T cells_stromal_pSTAT3,530.0,0.27990314900984514
Tumor non-proliferating_intratumor_pNFkB,717.0,0.28509062148336317
CD4 T cells regulatory_tumorfront_pSTAT1,714.0,0.28885820719643174
Tumor proliferating_tumorfront_pSTAT1,716.0,0.2900997097466387
Myeloid M2 macrophages_tumorfront_CD36,716.0,0.29010375744265426
B cells_stromal_pp38,532.0,0.2901725585016375
Tumor non-proliferating_intratumor_Ki67,532.0,0.290330326500696
Myeloid DCs_stromal_pNFkB,533.0,0.2941563896084983
Tumor non-proliferating_intratumor_pMAPKAPK2,533.0,0.2956344504288059
Myeloid DCs_stromal_pS6,534.0,0.29952361020011653
Tumor non-proliferating_tumorfront_CD44,714.0,0.3010030682553444
Tumor non-proliferating_stromal_CD44,713.0,0.30495576514150213
Tumor proliferating_intratumor_Ki67,535.0,0.3062942690422493
Myeloid M1 macrophages_tumorfront_pSTAT1,713.0,0.306351066615168
CD4 T cells regulatory_stromal_pSTAT3,711.5,0.3073976430526465
Myeloid Monocytes_tumorfront_pNFkB,535.5,0.30913648099514657
CD4 T cells regulatory_stromal_pERK,536.0,0.31045290135362025
Tumor proliferating_tumorfront_pMAPKAPK2,536.0,0.31185285611074876
Fibroblasts_tumorfront_GranzymeB,536.0,0.3119340032445942
Vessel_stromal_pp38,536.5,0.3147030598869136
Myeloid Monocytes_tumorfront_pSTAT1,711.0,0.3173462248615013
Vessel_tumorfront_GranzymeB,537.0,0.31749638741282116
Vessel_stromal_CD44,711.0,0.31749638741282116
Tumor non-proliferating_stromal_pp38,538.0,0.32034890032085206
CD4 T cells regulatory_stromal_pCREB,538.0,0.32222927662833745
Myeloid M1 macrophages_stromal_pMAPKAPK2,538.0,0.32312339906531407
Myeloid DCs_stromal_Ki67,540.0,0.3250615578212981
CD8 T cells_intratumor_pSTAT1,709.0,0.32733441047739986
Tumor non-proliferating_stromal_GranzymeB,539.0,0.32733441047739986
CD4 T cells memory_tumorfront_pERK,539.0,0.32873391640081395
Vessel_tumorfront_pMAPKAPK2,539.0,0.3288150289447912
Myeloid M1 macrophages_stromal_pSTAT1,708.5,0.33167290670716887
B cells_stromal_pMAPKAPK2,540.0,0.33442938213108486
Myeloid DCs_tumorfront_pSTAT1,705.0,0.3369764187133083
CD8 T cells_tumorfront_pSTAT1,707.5,0.337388497047555
Myeloid Monocytes_stromal_pNFkB,541.0,0.3403920188510102
CD8 T cells_tumorfront_pS6,542.0,0.34627322905630276
Tumor non-proliferating_intratumor_pERK,542.0,0.34627727230020333
CD4 T cells memory_stromal_pNFkB,542.5,0.3492400162153031
Myeloid M1 macrophages_tumorfront_CD44,705.5,0.3492400162153031
Myeloid Granulocytes_tumorfront_GranzymeB,543.0,0.349954804965422
Myeloid Monocytes_tumorfront_pERK,543.5,0.35488680997411415
Tumor non-proliferating_intratumor_pp38,703.0,0.3643190490798992
CD4 T cells naive_stromal_pMAPKAPK2,545.0,0.3643190490798992
CD8 T cells_stromal_pMAPKAPK2,546.0,0.3704612576159614
CD8 T cells_intratumor_VEGF,701.0,0.37578540122142834
CD4 T cells naive_stromal_Ki67,547.0,0.376439204108982
CD4 T cells regulatory_stromal_VEGF,548.0,0.38205787129345126
CD4 T cells naive_tumorfront_pNFkB,548.5,0.38609197913495585
CD4 T cells regulatory_stromal_E-Cadherin,549.0,0.38839414115367876
Myeloid M2 macrophages_tumorfront_pNFkB,549.0,0.38904783140082544
Tumor proliferating_tumorfront_CD36,699.0,0.389191052552617
B cells_tumorfront_pSTAT3,694.0,0.3919789317466197
Myeloid DCs_stromal_pSTAT1,551.5,0.40151723250110305
CD8 T cells_tumorfront_pERK,551.0,0.40212312848018295
Tumor proliferating_intratumor_pNFkB,695.0,0.4150980240722826
B cells_stromal_pSTAT3,553.5,0.4179022859891526
Fibroblasts_stromal_pMAPKAPK2,553.5,0.41854703160385887
Myeloid Monocytes_tumorfront_CD36,694.5,0.41854703160385887
CD4 T cells naive_stromal_pSTAT3,554.0,0.42187856745568075
CD8 T cells_tumorfront_pCREB,554.0,0.42187856745568075
CD8 T cells_intratumor_pSTAT3,693.5,0.4243698402799283
CD8 T cells_stromal_E-Cadherin,556.0,0.4353631221632063
Myeloid DCs_stromal_E-Cadherin,558.0,0.4476999322829762
Tumor proliferating_tumorfront_GranzymeB,690.0,0.449012963164375
Myeloid Monocytes_stromal_E-Cadherin,558.5,0.45255467703034136
Myeloid M1 macrophages_tumorfront_VEGF,559.0,0.4560430047913203
Vessel_tumorfront_pNFkB,559.0,0.4560430047913203
Myeloid DCs_stromal_pMAPKAPK2,560.0,0.461687002875551
CD8 T cells_tumorfront_GranzymeB,688.0,0.4630533983465511
Tumor proliferating_intratumor_GranzymeB,687.0,0.4700007041038249
Tumor proliferating_tumorfront_E-Cadherin,687.0,0.47005656787076355
Myeloid M2 macrophages_stromal_pERK,561.0,0.47011613669662644
Myeloid M1 macrophages_tumorfront_pSTAT3,561.5,0.4734787607068992
Myeloid M1 macrophages_tumorfront_pNFkB,562.0,0.47724942041750273
CD4 T cells regulatory_tumorfront_pp38,684.0,0.48199745858007725
CD4 T cells naive_stromal_pp38,563.5,0.4880667988887828
CD8 T cells_intratumor_pCREB,684.0,0.49090580888414237
CD8 T cells_intratumor_pp38,684.0,0.49090580888414237
B cells_stromal_Ki67,564.5,0.4923704850192573
Myeloid M2 macrophages_tumorfront_pMAPKAPK2,565.0,0.49881307309181844
Tumor non-proliferating_tumorfront_pp38,565.0,0.49901470054845254
Myeloid M1 macrophages_stromal_pSTAT3,565.5,0.5026795719748947
CD8 T cells_tumorfront_E-Cadherin,681.5,0.510048796572252
CD4 T cells memory_tumorfront_pNFkB,566.5,0.510048796572252
CD4 T cells regulatory_stromal_pNFkB,567.0,0.5125128061734274
Myeloid M2 macrophages_tumorfront_pSTAT3,681.0,0.5132155844487046
Fibroblasts_stromal_CD36,681.0,0.5138024673158623
B cells_stromal_pSTAT1,680.5,0.5167569199224822
CD4 T cells naive_tumorfront_GranzymeB,567.5,0.5175312085672179
CD4 T cells naive_tumorfront_Ki67,568.0,0.520983803317451
Myeloid Monocytes_stromal_pSTAT1,680.0,0.5210852458347973
Tumor proliferating_intratumor_pp38,680.0,0.5211586643314141
Myeloid M1 macrophages_stromal_Ki67,568.5,0.5249159847969525
CD4 T cells regulatory_tumorfront_pSTAT3,676.5,0.5351094243135649
Myeloid Granulocytes_tumorfront_Ki67,570.5,0.5356349891666943
CD4 T cells regulatory_tumorfront_CD36,677.0,0.5387585406643247
CD4 T cells regulatory_tumorfront_VEGF,572.0,0.5448399445908062
Myeloid M1 macrophages_tumorfront_Ki67,571.5,0.5474832198033017
Tumor non-proliferating_tumorfront_Ki67,676.5,0.5478830880387616
Vessel_tumorfront_pSTAT1,676.0,0.551725146214247
CD4 T cells naive_stromal_GranzymeB,572.0,0.5517451569625414
Vessel_tumorfront_pp38,572.0,0.5517451569625414
Myeloid Granulocytes_tumorfront_pERK,675.5,0.5523676628590222
CD8 T cells_tumorfront_Ki67,675.5,0.5554977653596351
CD4 T cells naive_stromal_pSTAT1,675.5,0.5555773383662996
CD4 T cells regulatory_stromal_CD36,675.0,0.5587694997414016
CD4 T cells memory_tumorfront_pSTAT3,573.0,0.5593737575493791
Myeloid Granulocytes_stromal_pMAPKAPK2,573.0,0.5593803478303806
Fibroblasts_tumorfront_CD36,675.0,0.5594956301739245
Tumor non-proliferating_intratumor_GranzymeB,674.0,0.567298549606626
Myeloid Granulocytes_tumorfront_E-Cadherin,673.0,0.572951044497854
CD8 T cells_intratumor_pERK,673.0,0.574446549756778
Tumor proliferating_tumorfront_Ki67,575.0,0.5750891230088534
Myeloid Monocytes_tumorfront_pMAPKAPK2,575.0,0.5751404038149593
Myeloid Monocytes_tumorfront_Ki67,575.5,0.5776447363537744
B cells_tumorfront_pp38,671.0,0.577768890418231
Myeloid Monocytes_tumorfront_pp38,575.5,0.5790679245141077
B cells_stromal_CD36,576.0,0.5829483478736157
Tumor proliferating_intratumor_pMAPKAPK2,576.0,0.5829483478736157
Tumor non-proliferating_intratumor_pS6,671.0,0.5910149517317935
Tumor non-proliferating_intratumor_pCREB,577.0,0.5910149517317935
B cells_tumorfront_Ki67,579.0,0.5912152179156873
B cells_tumorfront_CD44,669.0,0.5955783215980004
Tumor proliferating_tumorfront_VEGF,578.0,0.5989592543367439
Fibroblasts_tumorfront_pp38,578.5,0.6030234332203661
Tumor non-proliferating_tumorfront_CD36,668.0,0.6151772820835655
Fibroblasts_stromal_pp38,580.5,0.6192109649806687
Myeloid Monocytes_stromal_pSTAT3,580.5,0.6192344725825794
CD4 T cells memory_stromal_pERK,580.5,0.6192432868142022
Tumor proliferating_tumorfront_pp38,581.0,0.6231636868785544
Fibroblasts_stromal_GranzymeB,581.0,0.6233268671790483
CD4 T cells regulatory_tumorfront_Ki67,583.0,0.6249869059327761
Fibroblasts_tumorfront_pSTAT3,582.0,0.631488519214635
Fibroblasts_tumorfront_Ki67,664.5,0.6354705444996186
B cells_tumorfront_pCREB,584.0,0.6386763633945038
B cells_tumorfront_pNFkB,585.0,0.646086731868531
Tumor proliferating_tumorfront_pCREB,584.0,0.6479955356694723
Fibroblasts_tumorfront_E-Cadherin,586.5,0.6689506884355292
Myeloid DCs_tumorfront_Ki67,660.5,0.6696574013192003
Fibroblasts_stromal_Ki67,660.0,0.6719810873507034
Myeloid M2 macrophages_stromal_pMAPKAPK2,660.5,0.6773890497305104
Myeloid M2 macrophages_stromal_GranzymeB,588.0,0.68161466040396
CD4 T cells regulatory_stromal_pp38,659.5,0.6847223898723862
CD8 T cells_stromal_Ki67,588.5,0.6858430144951758
Vessel_tumorfront_Ki67,588.5,0.6858654550013765
CD8 T cells_tumorfront_pNFkB,589.0,0.6901112195003757
Myeloid DCs_tumorfront_pERK,658.0,0.692208763035216
Myeloid M1 macrophages_tumorfront_pp38,658.5,0.6943815731856663
Myeloid Granulocytes_tumorfront_pNFkB,590.0,0.6966767473227278
CD8 T cells_tumorfront_pSTAT3,590.0,0.6986061607395433
Tumor non-proliferating_stromal_CD36,590.5,0.7022580841307713
CD4 T cells memory_stromal_GranzymeB,590.5,0.7029364477822083
Myeloid Granulocytes_tumorfront_pSTAT3,591.0,0.7056205749643591
Myeloid DCs_stromal_pSTAT3,592.0,0.7145544289421805
Tumor non-proliferating_tumorfront_pS6,656.0,0.715841578368051
CD8 T cells_stromal_pSTAT1,655.0,0.7244801369971258
Tumor non-proliferating_tumorfront_pNFkB,593.0,0.724489000259932
CD4 T cells regulatory_tumorfront_pMAPKAPK2,654.0,0.7297951621139509
Myeloid Monocytes_stromal_GranzymeB,594.0,0.7331717161280784
Myeloid M1 macrophages_stromal_GranzymeB,594.0,0.7331717161280784
Tumor non-proliferating_stromal_Ki67,595.0,0.7369509948153758
Myeloid DCs_tumorfront_pSTAT3,652.5,0.7374832127785629
Myeloid M2 macrophages_stromal_pNFkB,594.5,0.7375238716706862
Myeloid M1 macrophages_tumorfront_GranzymeB,595.0,0.7418887058302331
Myeloid Monocytes_stromal_pMAPKAPK2,653.0,0.7418887058302331
Tumor non-proliferating_intratumor_VEGF,653.0,0.7418887058302331
CD4 T cells regulatory_tumorfront_pNFkB,652.5,0.7425418965638257
Tumor non-proliferating_stromal_pSTAT1,596.0,0.748298287379562
Tumor proliferating_intratumor_pS6,596.0,0.7505681668321903
Myeloid M2 macrophages_stromal_pSTAT3,597.0,0.7593939906706632
CD8 T cells_tumorfront_pMAPKAPK2,597.0,0.7594194058573628
Myeloid M1 macrophages_tumorfront_pMAPKAPK2,597.0,0.7594213605382848
Tumor non-proliferating_tumorfront_E-Cadherin,651.0,0.7594213605382848
B cells_tumorfront_pS6,598.0,0.7617927830894589
Myeloid DCs_tumorfront_E-Cadherin,650.0,0.7631660673399925
Myeloid Monocytes_stromal_pp38,650.0,0.7682273706057055
Myeloid DCs_stromal_pERK,599.0,0.776052596386797
Fibroblasts_stromal_pSTAT3,649.0,0.7770403268457079
Myeloid Granulocytes_tumorfront_VEGF,648.5,0.7802871210277811
Myeloid DCs_tumorfront_VEGF,600.0,0.781806968110954
Myeloid Granulocytes_tumorfront_pCREB,647.0,0.7939034908682939
CD8 T cells_tumorfront_VEGF,601.0,0.7948449238238261
Vessel_tumorfront_E-Cadherin,601.0,0.7948516500652061
B cells_tumorfront_pMAPKAPK2,646.0,0.7982767127595127
B cells_tumorfront_pSTAT1,603.0,0.8037131120015015
Tumor proliferating_intratumor_VEGF,602.0,0.8037225048938055
CD4 T cells memory_stromal_pSTAT3,646.0,0.8037628140576553
B cells_tumorfront_pERK,645.0,0.8068343691950357
Myeloid M2 macrophages_stromal_E-Cadherin,645.0,0.8127257169292774
Myeloid M1 macrophages_stromal_pp38,644.5,0.8172161248486055
CD4 T cells regulatory_stromal_GranzymeB,604.0,0.8212875787366456
Tumor non-proliferating_intratumor_CD44,604.0,0.821709374303958
Myeloid M2 macrophages_tumorfront_Ki67,643.5,0.8236107625566772
B cells_tumorfront_VEGF,605.0,0.8253594365629471
Myeloid M2 macrophages_tumorfront_pSTAT1,604.5,0.8259670382181359
CD4 T cells memory_tumorfront_GranzymeB,604.5,0.8261926315659935
CD4 T cells regulatory_stromal_Ki67,643.0,0.8278082422899901
CD4 T cells memory_tumorfront_Ki67,605.0,0.8303076852362306
Myeloid M2 macrophages_stromal_pp38,605.0,0.8307018898747699
CD4 T cells naive_tumorfront_pp38,642.5,0.8352177881158517
Tumor proliferating_tumorfront_pNFkB,606.0,0.8397069304537974
B cells_tumorfront_GranzymeB,608.0,0.8538142753229042
CD4 T cells regulatory_tumorfront_GranzymeB,608.0,0.8559905806286978
CD4 T cells naive_tumorfront_pSTAT3,608.0,0.857828984280619
CD4 T cells memory_tumorfront_pMAPKAPK2,608.5,0.862369764661438
Vessel_stromal_pSTAT1,608.5,0.8623720496458396
Myeloid DCs_tumorfront_pS6,639.0,0.8643076584197578
Myeloid Granulocytes_stromal_E-Cadherin,609.0,0.8668619254005281
CD8 T cells_stromal_CD36,639.0,0.8669249694030341
Myeloid Monocytes_stromal_CD36,639.0,0.8669249694030341
Myeloid M2 macrophages_tumorfront_pERK,609.5,0.8713822624740921
CD4 T cells memory_tumorfront_pp38,609.5,0.8714624689724447
CD4 T cells regulatory_tumorfront_pCREB,610.0,0.8744067596148952
Myeloid Monocytes_tumorfront_E-Cadherin,638.0,0.8760214640138564
Myeloid M2 macrophages_stromal_Ki67,610.5,0.8804617166866324
Myeloid M2 macrophages_tumorfront_E-Cadherin,637.5,0.8804985758816083
Myeloid DCs_stromal_GranzymeB,637.0,0.8847929658495242
Myeloid Granulocytes_stromal_pp38,611.0,0.8850267480664624
Tumor proliferating_tumorfront_pS6,611.0,0.885123498985476
Fibroblasts_stromal_E-Cadherin,637.0,0.8851407160938747
CD8 T cells_tumorfront_pp38,611.0,0.885141672372935
Myeloid DCs_tumorfront_pNFkB,636.0,0.8921880459261685
CD4 T cells memory_stromal_E-Cadherin,612.0,0.8942713763954939
Tumor non-proliferating_intratumor_pSTAT3,635.0,0.9034212096308757
B cells_tumorfront_CD36,634.0,0.9097836675380854
Myeloid DCs_stromal_CD36,614.5,0.9168477097504232
Myeloid DCs_tumorfront_pCREB,633.0,0.9202023479568464
CD4 T cells regulatory_stromal_pMAPKAPK2,633.0,0.9215634329861955
CD4 T cells naive_stromal_CD36,633.0,0.9217511223405098
CD4 T cells regulatory_tumorfront_pERK,632.5,0.9252251161040697
CD4 T cells memory_tumorfront_E-Cadherin,615.5,0.9263343307077856
CD4 T cells memory_stromal_pMAPKAPK2,615.5,0.9263398734663204
Tumor non-proliferating_tumorfront_GranzymeB,632.0,0.9309323083947778
CD8 T cells_intratumor_Ki67,631.0,0.9399788792033457
Myeloid M2 macrophages_tumorfront_GranzymeB,631.0,0.9400946165360825
Myeloid Monocytes_tumorfront_pSTAT3,617.5,0.944704292715548
Myeloid DCs_tumorfront_pMAPKAPK2,630.0,0.9483160435245446
CD8 T cells_intratumor_pMAPKAPK2,630.0,0.94922745733617
Vessel_stromal_CD36,630.0,0.9493210624518644
Myeloid Monocytes_tumorfront_GranzymeB,629.5,0.9539224714043301
B cells_tumorfront_E-Cadherin,629.0,0.9571954166965118
Myeloid Monocytes_stromal_Ki67,629.0,0.9584264773340702
CD4 T cells naive_tumorfront_E-Cadherin,628.5,0.9631305947363666
Myeloid DCs_tumorfront_pp38,620.0,0.9670965065048852
CD8 T cells_intratumor_pS6,627.0,0.9769091983711546
CD4 T cells memory_stromal_pp38,627.0,0.9769514281602546
Myeloid M1 macrophages_stromal_E-Cadherin,627.0,0.976951621341364
Myeloid Granulocytes_tumorfront_pS6,622.0,0.9861044730292188
Myeloid DCs_tumorfront_GranzymeB,623.0,0.9952981950647394
Tumor non-proliferating_stromal_pSTAT3,623.0,0.9953373864550404
Tumor proliferating_intratumor_pCREB,625.0,0.9953883939404844
Myeloid M1 macrophages_tumorfront_E-Cadherin,625.0,0.9953897472947997
