,Fold selected features,Fold nb of features
Fold 0,"['STAT5', 'STAT3', 'IkB', 'NFkB']",4
Fold 1,"['STAT5', 'STAT3', 'IkB']",3
Fold 2,"['STAT5', 'STAT3', 'IkB', 'NFkB']",4
Fold 3,"['STAT5', 'STAT3', 'NFkB']",3
Fold 4,"['STAT5', 'STAT3', 'IkB', 'NFkB']",4
Fold 5,"['STAT5', 'STAT3', 'IkB', 'NFkB']",4
Fold 6,"['STAT5', 'STAT3', 'IkB', 'NFkB']",4
Fold 7,"['STAT5', 'STAT3', 'IkB', 'NFkB']",4
Fold 8,"['STAT5', 'STAT3', 'IkB', 'NFkB']",4
Fold 9,['IkB'],1
Fold 10,"['STAT5', 'STAT3', 'IkB', 'NFkB', 'Frequency']",5
Fold 11,"['STAT5', 'STAT3']",2
Fold 12,"['STAT5', 'STAT3', 'IkB', 'NFkB']",4
Fold 13,"['STAT5', 'STAT3', 'IkB', 'NFkB']",4
Fold 14,"['STAT5', 'STAT3', 'IkB', 'NFkB']",4
Fold 15,"['STAT5', 'STAT3', 'NFkB']",3
Fold 16,"['STAT5', 'STAT3', 'IkB', 'NFkB']",4
Fold 17,"['STAT5', 'STAT3', 'IkB', 'NFkB', 'Frequency']",5
Fold 18,"['STAT5', 'STAT3', 'IkB', 'NFkB', 'Frequency']",5
Fold 19,"['STAT5', 'STAT3', 'IkB', 'NFkB']",4
Fold 20,"['STAT5', 'STAT3', 'IkB', 'NFkB']",4
Fold 21,['IkB'],1
Fold 22,"['STAT5', 'STAT3', 'IkB', 'NFkB']",4
Fold 23,"['STAT5', 'STAT3', 'IkB', 'NFkB']",4
Fold 24,"['STAT5', 'STAT3', 'IkB', 'NFkB']",4
Fold 25,"['STAT5', 'STAT3', 'NFkB']",3
Fold 26,"['STAT5', 'STAT3', 'IkB', 'NFkB', 'Frequency']",5
Fold 27,"['STAT5', 'STAT3', 'IkB', 'NFkB']",4
Fold 28,"['STAT5', 'STAT3', 'IkB', 'NFkB']",4
Fold 29,"['STAT5', 'STAT3', 'IkB', 'NFkB']",4
Fold 30,"['STAT5', 'STAT3']",2
Fold 31,"['STAT5', 'STAT3', 'IkB', 'NFkB']",4
Fold 32,"['STAT5', 'STAT3', 'IkB', 'NFkB', 'Frequency']",5
Fold 33,"['STAT5', 'STAT3', 'IkB', 'NFkB', 'Frequency']",5
Fold 34,"['STAT5', 'STAT3', 'IkB', 'NFkB']",4
Fold 35,"['STAT5', 'STAT3', 'IkB', 'NFkB']",4
Fold 36,"['STAT5', 'STAT3', 'IkB']",3
Fold 37,"['STAT5', 'STAT3', 'IkB', 'NFkB']",4
Fold 38,"['STAT5', 'STAT3', 'IkB', 'NFkB']",4
Fold 39,"['STAT5', 'STAT3', 'NFkB']",3
Fold 40,"['STAT5', 'STAT3', 'IkB', 'NFkB', 'Frequency']",5
Fold 41,"['STAT5', 'STAT3', 'IkB', 'NFkB']",4
Fold 42,"['STAT5', 'STAT3', 'IkB', 'NFkB']",4
Fold 43,"['STAT5', 'STAT3']",2
Fold 44,"['STAT5', 'STAT3', 'IkB', 'NFkB']",4
Fold 45,"['STAT5', 'STAT3', 'IkB', 'NFkB']",4
Fold 46,['IkB'],1
Fold 47,"['STAT5', 'STAT3', 'NFkB']",3
Fold 48,"['STAT5', 'STAT3', 'IkB', 'NFkB']",4
Fold 49,"['STAT5', 'STAT3', 'IkB', 'NFkB', 'Frequency']",5
Fold 50,"['STAT5', 'STAT3', 'IkB', 'NFkB']",4
Fold 51,"['STAT5', 'STAT3', 'IkB', 'NFkB']",4
Fold 52,"['STAT5', 'STAT3', 'NFkB']",3
Fold 53,"['STAT5', 'STAT3', 'IkB', 'NFkB', 'Frequency']",5
Fold 54,"['STAT5', 'STAT3', 'IkB', 'NFkB']",4
Fold 55,"['STAT5', 'STAT3', 'IkB', 'NFkB']",4
Fold 56,"['STAT5', 'STAT3', 'IkB', 'NFkB']",4
Fold 57,"['STAT5', 'STAT3', 'IkB']",3
Fold 58,"['STAT5', 'STAT3', 'IkB', 'NFkB']",4
