,ROC AUC,Average Precision,N features,CVS
STABL,"0.610 [0.333, 0.875]","0.666 [0.382, 0.924]","7.500 [5.750, 9.000]","0.556 [0.447, 0.646]"
SS 03,"0.870 [0.667, 1.000] (p=0.037)","0.922 [0.760, 1.000] (p=0.076)","13.500 [13.000, 14.000] (p=2.294e-06)","0.733 [0.625, 0.800] (p=2.279e-24)"
SS 05,"0.580 [0.293, 0.838] (p=0.446)","0.659 [0.375, 0.893] (p=0.467)","6.000 [5.000, 6.000] (p=1.604e-02)","0.571 [0.444, 0.667] (p=5.816e-01)"
SS 08,"0.225 [0.080, 0.400] (p=0.009)","0.399 [0.219, 0.619] (p=0.028)","0.000 [0.000, 1.000] (p=3.995e-08)","0.000 [0.000, 0.000] (p=1.222e-59)"
Lasso,"0.850 [0.640, 0.990] (p=0.045)","0.880 [0.693, 1.000] (p=0.095)","17.000 [15.000, 17.500] (p=1.475e-06)","0.632 [0.478, 0.714] (p=2.267e-03)"
Lasso 1SE,"0.780 [0.555, 0.978] (p=0.108)","0.825 [0.573, 0.989] (p=0.195)","17.000 [15.750, 19.000] (p=1.701e-06)","0.632 [0.520, 0.714] (p=6.418e-04)"
ElasticNet,"0.910 [0.747, 1.000] (p=0.036)","0.937 [0.827, 1.000] (p=0.069)","72.000 [57.000, 105.500] (p=6.560e-08)","0.577 [0.465, 0.689] (p=2.664e-01)"
