,ROC AUC,Average Precision,N features,CVS
STABL,"0.405 [0.242, 0.583]","0.500 [0.281, 0.726]","0.000 [0.000, 0.000]","0.000 [0.000, 0.000]"
SS 03,"0.170 [0.000, 0.396] (p=0.078)","0.370 [0.218, 0.639] (p=0.042)","6.000 [6.000, 7.000] (p=3.373e-63)","0.857 [0.857, 1.000] (p=0.000e+00)"
SS 05,"0.180 [0.020, 0.394] (p=0.08)","0.372 [0.217, 0.651] (p=0.036)","6.000 [5.750, 6.000] (p=8.531e-62)","1.000 [0.833, 1.000] (p=0.000e+00)"
SS 08,"0.500 [0.229, 0.800] (p=0.241)","0.527 [0.312, 0.851] (p=0.386)","1.000 [1.000, 1.000] (p=1.015e-49)","1.000 [0.500, 1.000] (p=0.000e+00)"
Lasso,"0.350 [0.192, 0.500] (p=0.262)","0.430 [0.242, 0.656] (p=0.13)","0.000 [0.000, 0.000] (p=3.606e-01)","0.000 [0.000, 0.000] (p=1.518e-23)"
Lasso 1SE,"0.350 [0.200, 0.500] (p=0.276)","0.430 [0.216, 0.656] (p=0.123)","0.000 [0.000, 0.000] (p=3.606e-01)","0.000 [0.000, 0.000] (p=1.518e-23)"
ElasticNet,"0.380 [0.125, 0.646] (p=0.441)","0.492 [0.268, 0.827] (p=0.449)","0.000 [0.000, 0.000] (p=3.606e-01)","0.000 [0.000, 0.000] (p=1.518e-23)"
