,ROC AUC,Average Precision,N features,CVS
STABL,"0.690 [0.434, 0.929]","0.666 [0.405, 0.943]","5.000 [3.000, 10.000]","0.429 [0.300, 0.600]"
SS 03,"0.800 [0.571, 0.960] (p=0.203)","0.835 [0.607, 0.971] (p=0.072)","11.000 [10.750, 12.000] (p=5.805e-05)","0.833 [0.750, 0.909] (p=2.224e-49)"
SS 05,"0.800 [0.562, 0.960] (p=0.196)","0.824 [0.583, 0.972] (p=0.078)","8.000 [8.000, 9.000] (p=3.790e-02)","0.778 [0.700, 0.889] (p=1.150e-45)"
SS 08,"0.170 [0.020, 0.374] (p=0.002)","0.368 [0.211, 0.620] (p=0.0)","1.500 [1.000, 2.000] (p=4.307e-06)","0.000 [0.000, 0.333] (p=5.818e-22)"
Lasso,"0.580 [0.321, 0.824] (p=0.219)","0.653 [0.345, 0.899] (p=0.466)","9.500 [4.000, 11.000] (p=1.309e-01)","0.471 [0.276, 0.641] (p=2.395e-01)"
Lasso 1SE,"0.560 [0.274, 0.821] (p=0.202)","0.646 [0.367, 0.897] (p=0.429)","9.500 [3.750, 11.000] (p=1.870e-01)","0.455 [0.273, 0.641] (p=6.225e-01)"
ElasticNet,"0.640 [0.363, 0.875] (p=0.344)","0.682 [0.406, 0.923] (p=0.471)","11.000 [5.750, 15.000] (p=1.628e-03)","0.528 [0.364, 0.688] (p=4.856e-05)"
