,Fold selected features,Fold nb of features
Fold 0,"['CD56brightCD16nNKcells_Frequency', 'Th1naive_CREB']",2
Fold 1,"['CCR2nncMC_NFkB', 'CD4Tnaive_Frequency', 'CD61pCD41pPLT_STAT3', 'gdTcells_Frequency', 'Th1naive_CREB', 'Th1naive_S6', 'Th1naive_STAT6']",7
Fold 2,[],0
Fold 3,[],0
Fold 4,[],0
Fold 5,[],0
Fold 6,[],0
Fold 7,['Th1naive_CREB'],1
Fold 8,"['CCR2nncMC_Frequency', 'CD4Tnaive_Frequency', 'CD56brightCD16nNKcells_Frequency', 'CD61pCD41pPLT_STAT3', 'CD62LnAgedNeutrophils_S6', 'gdTcells_Frequency', 'MDSC_Frequency', 'Th1mem_S6', 'Th1naive_CREB']",9
Fold 9,[],0
Fold 10,['CCR2nncMC_Frequency'],1
Fold 11,"['CCR2nncMC_Frequency', 'CD56brightCD16nNKcells_Frequency', 'CD62LnAgedNeutrophils_S6']",3
Fold 12,[],0
Fold 13,"['CCR2nncMC_MAPKAPK2', 'CCR2nncMC_Frequency', 'CD56brightCD16nNKcells_Frequency', 'CD61pCD41pPLT_STAT3', 'MDSC_Frequency']",5
Fold 14,"['CD56brightCD16nNKcells_Frequency', 'Th1naive_CREB']",2
Fold 15,"['CCR2nncMC_Frequency', 'CCR2pcMC_Frequency', 'CD4Tnaive_Frequency', 'CD56brightCD16nNKcells_Frequency', 'Th1mem_S6', 'Th1naive_CREB', 'Th1naive_S6', 'Th1naive_MAPKAPK2']",8
Fold 16,[],0
Fold 17,"['CCR2nncMC_Frequency', 'CD56brightCD16nNKcells_Frequency', 'Th1naive_CREB']",3
Fold 18,"['CCR2nncMC_MAPKAPK2', 'CCR2nncMC_Frequency', 'CD62LnAgedNeutrophils_S6']",3
Fold 19,"['CCR2nncMC_MAPKAPK2', 'CCR2nncMC_Frequency', 'CD4Tnaive_Frequency', 'CD56brightCD16nNKcells_Frequency', 'CD62LnAgedNeutrophils_S6', 'gdTcells_Frequency', 'Th1mem_S6', 'Th1naive_CREB']",8
