,Fold selected features,Fold nb of features
Fold 0,"['STAT5', 'S6', 'IkB']",3
Fold 1,"['CREB', 'STAT5', 'S6', 'IkB', 'STAT6']",5
Fold 2,"['CREB', 'STAT5', 'S6']",3
Fold 3,"['STAT5', 'STAT3', 'S6', 'ERK']",4
Fold 4,[],0
Fold 5,"['STAT5', 'S6', 'IkB', 'ERK']",4
Fold 6,"['CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2']",10
Fold 7,"['STAT5', 'S6', 'ERK']",3
Fold 8,"['CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2']",10
Fold 9,"['CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2']",10
Fold 10,['S6'],1
Fold 11,"['STAT5', 'S6', 'IkB', 'ERK']",4
Fold 12,[],0
Fold 13,"['CREB', 'STAT5', 'STAT3', 'S6', 'IkB', 'ERK', 'STAT6']",7
Fold 14,"['STAT5', 'S6', 'IkB', 'NFkB', 'ERK']",5
Fold 15,[],0
Fold 16,"['CREB', 'STAT5', 'S6', 'IkB', 'ERK']",5
Fold 17,[],0
Fold 18,"['CREB', 'STAT5', 'STAT3', 'S6', 'IkB', 'ERK', 'STAT6']",7
Fold 19,"['CREB', 'STAT5', 'S6', 'IkB', 'ERK']",5
Fold 20,"['CREB', 'STAT5', 'STAT3', 'S6', 'IkB', 'ERK', 'STAT6']",7
Fold 21,"['CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2']",10
Fold 22,"['CREB', 'STAT5', 'S6']",3
Fold 23,"['STAT5', 'S6', 'IkB', 'ERK']",4
Fold 24,"['STAT5', 'S6', 'IkB', 'NFkB', 'ERK']",5
Fold 25,[],0
Fold 26,"['CREB', 'STAT5', 'STAT3', 'S6', 'IkB', 'ERK', 'STAT6']",7
Fold 27,"['CREB', 'STAT5', 'S6', 'IkB', 'ERK']",5
Fold 28,"['STAT5', 'S6', 'ERK']",3
Fold 29,"['CREB', 'STAT5', 'S6', 'IkB', 'ERK']",5
Fold 30,"['STAT5', 'S6', 'IkB', 'ERK']",4
Fold 31,[],0
Fold 32,['S6'],1
Fold 33,[],0
Fold 34,"['CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2']",10
Fold 35,[],0
Fold 36,"['CREB', 'STAT5', 'S6', 'IkB', 'STAT6']",5
Fold 37,"['CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2']",10
Fold 38,"['STAT5', 'S6', 'IkB']",3
Fold 39,"['STAT5', 'STAT3', 'S6', 'ERK']",4
Fold 40,[],0
Fold 41,"['CREB', 'STAT5', 'S6', 'IkB', 'ERK']",5
Fold 42,"['STAT5', 'S6', 'IkB']",3
Fold 43,"['STAT5', 'S6', 'IkB', 'ERK']",4
Fold 44,"['STAT5', 'S6', 'IkB', 'ERK']",4
Fold 45,"['CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2']",10
Fold 46,"['CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2']",10
Fold 47,[],0
Fold 48,"['STAT5', 'S6', 'IkB', 'NFkB', 'ERK']",5
Fold 49,"['CREB', 'STAT5', 'STAT3', 'S6', 'IkB', 'ERK', 'STAT6']",7
Fold 50,"['CREB', 'STAT5', 'S6']",3
Fold 51,[],0
Fold 52,"['STAT5', 'STAT3', 'S6', 'ERK']",4
Fold 53,['S6'],1
Fold 54,"['CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2']",10
Fold 55,"['CREB', 'STAT5', 'STAT3', 'S6', 'IkB', 'ERK', 'STAT6']",7
Fold 56,"['STAT5', 'S6', 'ERK']",3
Fold 57,"['CREB', 'STAT5', 'S6', 'IkB', 'STAT6']",5
Fold 58,"['CREB', 'STAT5', 'S6', 'IkB', 'ERK']",5
Fold 59,[],0
Fold 60,"['STAT5', 'S6', 'IkB']",3
Fold 61,"['CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2']",10
Fold 62,"['CREB', 'STAT5', 'S6', 'IkB', 'ERK']",5
Fold 63,[],0
Fold 64,"['CREB', 'STAT5', 'S6', 'IkB', 'STAT6']",5
Fold 65,"['CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2']",10
Fold 66,"['STAT5', 'S6', 'IkB', 'NFkB', 'ERK']",5
Fold 67,[],0
Fold 68,[],0
Fold 69,[],0
Fold 70,"['STAT5', 'S6', 'IkB', 'ERK']",4
Fold 71,"['CREB', 'STAT5', 'STAT3', 'S6', 'IkB', 'ERK', 'STAT6']",7
Fold 72,"['CREB', 'STAT5', 'S6']",3
Fold 73,"['CREB', 'STAT5', 'S6', 'IkB', 'ERK']",5
Fold 74,"['STAT5', 'STAT3', 'S6', 'ERK']",4
Fold 75,"['STAT5', 'S6', 'ERK']",3
Fold 76,"['CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2']",10
Fold 77,['S6'],1
Fold 78,"['STAT5', 'S6', 'IkB', 'ERK']",4
Fold 79,"['CREB', 'STAT5', 'STAT3', 'S6', 'IkB', 'ERK', 'STAT6']",7
Fold 80,"['STAT5', 'S6', 'IkB', 'ERK']",4
Fold 81,"['STAT5', 'S6', 'IkB', 'ERK']",4
Fold 82,[],0
Fold 83,"['CREB', 'STAT5', 'STAT3', 'S6', 'IkB', 'ERK', 'STAT6']",7
Fold 84,"['STAT5', 'S6', 'IkB']",3
Fold 85,[],0
Fold 86,[],0
Fold 87,"['CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2']",10
Fold 88,"['STAT5', 'STAT3', 'S6', 'ERK']",4
Fold 89,"['STAT5', 'S6', 'IkB', 'NFkB', 'ERK']",5
Fold 90,"['CREB', 'STAT5', 'S6', 'IkB', 'STAT6']",5
Fold 91,[],0
Fold 92,"['CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2']",10
Fold 93,"['CREB', 'STAT5', 'S6', 'IkB', 'ERK']",5
Fold 94,"['CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2']",10
Fold 95,"['CREB', 'STAT5', 'S6', 'IkB', 'ERK']",5
Fold 96,"['CREB', 'STAT5', 'STAT3', 'S6', 'IkB', 'ERK', 'STAT6']",7
Fold 97,"['CREB', 'STAT5', 'S6']",3
Fold 98,['S6'],1
Fold 99,"['STAT5', 'S6', 'ERK']",3
Fold 100,"['STAT5', 'S6', 'ERK']",3
Fold 101,"['STAT5', 'STAT3', 'S6', 'ERK']",4
Fold 102,"['STAT5', 'S6', 'IkB', 'NFkB', 'ERK']",5
Fold 103,"['STAT5', 'S6', 'IkB', 'ERK']",4
Fold 104,"['CREB', 'STAT5', 'S6']",3
Fold 105,"['CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2']",10
Fold 106,[],0
Fold 107,[],0
Fold 108,['S6'],1
Fold 109,"['STAT5', 'S6', 'IkB', 'ERK']",4
Fold 110,"['CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2']",10
Fold 111,"['CREB', 'STAT5', 'STAT3', 'S6', 'IkB', 'ERK', 'STAT6']",7
Fold 112,"['CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2']",10
Fold 113,"['CREB', 'STAT5', 'S6', 'IkB', 'STAT6']",5
Fold 114,"['CREB', 'STAT5', 'S6', 'IkB', 'ERK']",5
Fold 115,[],0
Fold 116,"['CREB', 'STAT5', 'S6', 'IkB', 'ERK']",5
Fold 117,"['STAT5', 'S6', 'IkB']",3
Fold 118,[],0
Fold 119,"['CREB', 'STAT5', 'STAT3', 'S6', 'IkB', 'ERK', 'STAT6']",7
Fold 120,['S6'],1
Fold 121,[],0
Fold 122,[],0
Fold 123,"['CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2']",10
Fold 124,[],0
Fold 125,"['STAT5', 'S6', 'IkB', 'ERK']",4
Fold 126,"['STAT5', 'S6', 'ERK']",3
Fold 127,"['STAT5', 'S6', 'IkB', 'ERK']",4
Fold 128,"['STAT5', 'S6', 'IkB', 'NFkB', 'ERK']",5
Fold 129,"['CREB', 'STAT5', 'S6']",3
Fold 130,"['CREB', 'STAT5', 'STAT3', 'S6', 'IkB', 'ERK', 'STAT6']",7
Fold 131,"['CREB', 'STAT5', 'S6', 'IkB', 'STAT6']",5
