,Fold selected features,Fold nb of features
Fold 0,[],0
Fold 1,[],0
Fold 2,[],0
Fold 3,"['CREB', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'MAPKAPK2', 'Frequency']",9
Fold 4,[],0
Fold 5,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'Frequency']",5
Fold 6,"['CREB', 'NFkB', 'ERK', 'Frequency']",4
Fold 7,[],0
Fold 8,"['CREB', 'Frequency']",2
Fold 9,[],0
Fold 10,[],0
Fold 11,[],0
Fold 12,[],0
Fold 13,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'Frequency']",5
Fold 14,[],0
Fold 15,[],0
Fold 16,"['CREB', 'ERK', 'Frequency']",3
Fold 17,[],0
Fold 18,"['CREB', 'p38', 'ERK', 'MAPKAPK2', 'Frequency']",5
Fold 19,[],0
Fold 20,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'Frequency']",5
Fold 21,[],0
Fold 22,[],0
Fold 23,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'Frequency']",5
Fold 24,[],0
Fold 25,[],0
Fold 26,"['CREB', 'p38', 'ERK', 'MAPKAPK2', 'Frequency']",5
Fold 27,"['CREB', 'ERK', 'Frequency']",3
Fold 28,[],0
Fold 29,[],0
Fold 30,[],0
Fold 31,[],0
Fold 32,[],0
Fold 33,[],0
Fold 34,"['CREB', 'Frequency']",2
Fold 35,[],0
Fold 36,[],0
Fold 37,"['CREB', 'NFkB', 'ERK', 'Frequency']",4
Fold 38,[],0
Fold 39,"['CREB', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'MAPKAPK2', 'Frequency']",9
Fold 40,[],0
Fold 41,"['CREB', 'ERK', 'Frequency']",3
Fold 42,[],0
Fold 43,[],0
Fold 44,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'Frequency']",5
Fold 45,"['CREB', 'Frequency']",2
Fold 46,[],0
Fold 47,[],0
Fold 48,[],0
Fold 49,"['CREB', 'p38', 'ERK', 'MAPKAPK2', 'Frequency']",5
Fold 50,[],0
Fold 51,[],0
Fold 52,"['CREB', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'MAPKAPK2', 'Frequency']",9
Fold 53,[],0
Fold 54,"['CREB', 'NFkB', 'ERK', 'Frequency']",4
Fold 55,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'Frequency']",5
Fold 56,[],0
Fold 57,[],0
Fold 58,[],0
Fold 59,[],0
Fold 60,[],0
Fold 61,"['CREB', 'Frequency']",2
Fold 62,[],0
Fold 63,[],0
Fold 64,[],0
Fold 65,"['CREB', 'NFkB', 'ERK', 'Frequency']",4
Fold 66,[],0
Fold 67,[],0
Fold 68,[],0
Fold 69,[],0
Fold 70,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'Frequency']",5
Fold 71,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'Frequency']",5
Fold 72,[],0
Fold 73,"['CREB', 'ERK', 'Frequency']",3
Fold 74,"['CREB', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'MAPKAPK2', 'Frequency']",9
Fold 75,[],0
Fold 76,[],0
Fold 77,[],0
Fold 78,[],0
Fold 79,"['CREB', 'p38', 'ERK', 'MAPKAPK2', 'Frequency']",5
Fold 80,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'Frequency']",5
Fold 81,[],0
Fold 82,[],0
Fold 83,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'Frequency']",5
Fold 84,[],0
Fold 85,[],0
Fold 86,[],0
Fold 87,[],0
Fold 88,"['CREB', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'MAPKAPK2', 'Frequency']",9
Fold 89,[],0
Fold 90,[],0
Fold 91,[],0
Fold 92,"['CREB', 'NFkB', 'ERK', 'Frequency']",4
Fold 93,[],0
Fold 94,"['CREB', 'Frequency']",2
Fold 95,"['CREB', 'ERK', 'Frequency']",3
Fold 96,"['CREB', 'p38', 'ERK', 'MAPKAPK2', 'Frequency']",5
Fold 97,[],0
Fold 98,[],0
Fold 99,[],0
Fold 100,[],0
Fold 101,"['CREB', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'MAPKAPK2', 'Frequency']",9
Fold 102,[],0
Fold 103,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'Frequency']",5
Fold 104,[],0
Fold 105,[],0
Fold 106,[],0
Fold 107,[],0
Fold 108,[],0
Fold 109,[],0
Fold 110,"['CREB', 'Frequency']",2
Fold 111,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'Frequency']",5
Fold 112,"['CREB', 'NFkB', 'ERK', 'Frequency']",4
Fold 113,[],0
Fold 114,"['CREB', 'ERK', 'Frequency']",3
Fold 115,[],0
Fold 116,[],0
Fold 117,[],0
Fold 118,[],0
Fold 119,"['CREB', 'p38', 'ERK', 'MAPKAPK2', 'Frequency']",5
Fold 120,[],0
Fold 121,[],0
Fold 122,[],0
Fold 123,[],0
Fold 124,[],0
Fold 125,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'Frequency']",5
Fold 126,[],0
Fold 127,[],0
Fold 128,[],0
Fold 129,[],0
Fold 130,"['CREB', 'p38', 'ERK', 'MAPKAPK2', 'Frequency']",5
Fold 131,[],0
Fold 132,[],0
Fold 133,"['CREB', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'MAPKAPK2', 'Frequency']",9
Fold 134,"['CREB', 'NFkB', 'ERK', 'Frequency']",4
