,Mann-Whitney U-test,p-value
CD4 T cells memory_stromal_pCREB,2501.5,0.9657740722286923
Myeloid M1 macrophages_tumorfront_pSTAT3,2523.0,0.9674031533926121
CD8 T cells_stromal_pCREB,2503.0,0.9706607952395325
Myeloid M1 macrophages_stromal_pNFkB,2522.0,0.9706614098002738
Fibroblasts_stromal_pSTAT3,2520.0,0.9771790643455975
Fibroblasts_stromal_pNFkB,2507.0,0.9836982428624989
Myeloid Granulocytes_tumorfront_pSTAT3,2517.0,0.9869400565720822
Fibroblasts_tumorfront_pSTAT3,2517.0,0.986958267619119
Tumor non-proliferating_intratumor_pMAPKAPK2,2517.0,0.986958267619119
Myeloid DCs_stromal_CD36,2516.0,0.9902127659233393
CD4 T cells naive_tumorfront_pERK,2510.0,0.9934667816448898
Fibroblasts_stromal_pSTAT1,2510.0,0.9934789160175164
CD8 T cells_stromal_GranzymeB,2511.0,0.9967393624535736
Myeloid Monocytes_stromal_Ki67,2511.0,0.9967393966191888
Myeloid M2 macrophages_stromal_pSTAT1,2514.0,0.9967394171180423
