,ROC AUC,Average Precision,N features,CVS
STABL,"0.800 [0.576, 0.960]","0.823 [0.606, 0.973]","5.500 [4.000, 8.250]","0.500 [0.444, 0.667]"
SS 03,"0.740 [0.479, 0.929] (p=0.308)","0.807 [0.565, 0.953] (p=0.429)","7.000 [7.000, 8.000] (p=1.642e-02)","0.750 [0.667, 0.843] (p=1.496e-21)"
SS 05,"0.250 [0.060, 0.510] (p=0.0)","0.390 [0.223, 0.649] (p=0.004)","1.000 [1.000, 1.250] (p=6.067e-07)","0.000 [0.000, 0.500] (p=6.060e-20)"
SS 08,"0.500 [0.500, 0.500] (p=0.026)","0.500 [0.300, 0.700] (p=0.004)","0.000 [0.000, 0.000] (p=2.615e-08)","0.000 [0.000, 0.000] (p=3.546e-62)"
Lasso,"0.570 [0.309, 0.840] (p=0.073)","0.640 [0.375, 0.889] (p=0.126)","8.000 [4.000, 11.000] (p=1.599e-01)","0.500 [0.300, 0.636] (p=8.541e-02)"
Lasso 1SE,"0.550 [0.263, 0.824] (p=0.066)","0.632 [0.362, 0.887] (p=0.123)","8.000 [3.750, 11.000] (p=2.304e-01)","0.455 [0.273, 0.612] (p=8.049e-03)"
ElasticNet,"0.640 [0.354, 0.879] (p=0.142)","0.682 [0.391, 0.923] (p=0.192)","11.000 [5.750, 15.000] (p=1.566e-03)","0.528 [0.364, 0.688] (p=8.916e-01)"
