,Fold selected features,Fold nb of features
Fold 0,['CD4Tnaive_Frequency'],1
Fold 1,"['Bcells_Frequency', 'CCR2pcMC_Frequency', 'CD4Tnaive_Frequency']",3
Fold 2,['CD4Tnaive_Frequency'],1
Fold 3,['CD4Tnaive_Frequency'],1
Fold 4,['CD4Tnaive_Frequency'],1
Fold 5,"['CCR2pcMC_Frequency', 'CD4Tnaive_Frequency']",2
Fold 6,[],0
Fold 7,['CD4Tnaive_Frequency'],1
Fold 8,['CD4Tnaive_Frequency'],1
Fold 9,['CD4Tnaive_Frequency'],1
Fold 10,['CD4Tnaive_Frequency'],1
Fold 11,"['CD4Tnaive_Frequency', 'pDC_MAPKAPK2']",2
Fold 12,"['CD4Tnaive_Frequency', 'Th1mem_STAT6']",2
Fold 13,['CD4Tnaive_Frequency'],1
Fold 14,['CD4Tnaive_Frequency'],1
Fold 15,['CD4Tnaive_Frequency'],1
Fold 16,['CD4Tnaive_Frequency'],1
Fold 17,['CD4Tnaive_Frequency'],1
Fold 18,['CD4Tnaive_Frequency'],1
Fold 19,"['CCR2pcMC_Frequency', 'CD4Tnaive_Frequency']",2
Fold 20,['CD4Tnaive_Frequency'],1
Fold 21,['CD4Tnaive_Frequency'],1
Fold 22,['CD4Tnaive_Frequency'],1
Fold 23,"['CCR2pcMC_Frequency', 'CD4Tnaive_Frequency']",2
Fold 24,['CD4Tnaive_Frequency'],1
Fold 25,['CD4Tnaive_Frequency'],1
Fold 26,['CD4Tnaive_Frequency'],1
Fold 27,['CD4Tnaive_Frequency'],1
Fold 28,['CD4Tnaive_Frequency'],1
Fold 29,"['CCR2pcMC_Frequency', 'CD4Tnaive_Frequency']",2
Fold 30,"['CD4Tnaive_Frequency', 'pDC_MAPKAPK2']",2
Fold 31,"['CD4Tnaive_Frequency', 'Th1mem_STAT6']",2
Fold 32,['CD4Tnaive_Frequency'],1
Fold 33,['CD4Tnaive_Frequency'],1
Fold 34,['CD4Tnaive_Frequency'],1
Fold 35,['CD4Tnaive_Frequency'],1
Fold 36,"['Bcells_Frequency', 'CCR2pcMC_Frequency', 'CD4Tnaive_Frequency']",3
Fold 37,[],0
Fold 38,['CD4Tnaive_Frequency'],1
Fold 39,['CD4Tnaive_Frequency'],1
Fold 40,['CD4Tnaive_Frequency'],1
Fold 41,['CD4Tnaive_Frequency'],1
Fold 42,['CD4Tnaive_Frequency'],1
Fold 43,"['CD4Tnaive_Frequency', 'pDC_MAPKAPK2']",2
Fold 44,"['CCR2pcMC_Frequency', 'CD4Tnaive_Frequency']",2
Fold 45,['CD4Tnaive_Frequency'],1
Fold 46,['CD4Tnaive_Frequency'],1
Fold 47,['CD4Tnaive_Frequency'],1
Fold 48,['CD4Tnaive_Frequency'],1
Fold 49,['CD4Tnaive_Frequency'],1
Fold 50,['CD4Tnaive_Frequency'],1
Fold 51,"['CD4Tnaive_Frequency', 'Th1mem_STAT6']",2
Fold 52,['CD4Tnaive_Frequency'],1
Fold 53,['CD4Tnaive_Frequency'],1
Fold 54,[],0
Fold 55,['CD4Tnaive_Frequency'],1
Fold 56,['CD4Tnaive_Frequency'],1
Fold 57,"['Bcells_Frequency', 'CCR2pcMC_Frequency', 'CD4Tnaive_Frequency']",3
Fold 58,"['CCR2pcMC_Frequency', 'CD4Tnaive_Frequency']",2
Fold 59,['CD4Tnaive_Frequency'],1
Fold 60,['CD4Tnaive_Frequency'],1
Fold 61,['CD4Tnaive_Frequency'],1
Fold 62,"['CCR2pcMC_Frequency', 'CD4Tnaive_Frequency']",2
Fold 63,['CD4Tnaive_Frequency'],1
Fold 64,"['Bcells_Frequency', 'CCR2pcMC_Frequency', 'CD4Tnaive_Frequency']",3
Fold 65,[],0
Fold 66,['CD4Tnaive_Frequency'],1
Fold 67,"['CD4Tnaive_Frequency', 'Th1mem_STAT6']",2
Fold 68,['CD4Tnaive_Frequency'],1
Fold 69,['CD4Tnaive_Frequency'],1
Fold 70,"['CCR2pcMC_Frequency', 'CD4Tnaive_Frequency']",2
Fold 71,['CD4Tnaive_Frequency'],1
Fold 72,['CD4Tnaive_Frequency'],1
Fold 73,['CD4Tnaive_Frequency'],1
Fold 74,['CD4Tnaive_Frequency'],1
Fold 75,['CD4Tnaive_Frequency'],1
Fold 76,['CD4Tnaive_Frequency'],1
Fold 77,['CD4Tnaive_Frequency'],1
Fold 78,"['CD4Tnaive_Frequency', 'pDC_MAPKAPK2']",2
Fold 79,['CD4Tnaive_Frequency'],1
Fold 80,"['CCR2pcMC_Frequency', 'CD4Tnaive_Frequency']",2
Fold 81,"['CD4Tnaive_Frequency', 'pDC_MAPKAPK2']",2
Fold 82,['CD4Tnaive_Frequency'],1
Fold 83,['CD4Tnaive_Frequency'],1
Fold 84,['CD4Tnaive_Frequency'],1
Fold 85,['CD4Tnaive_Frequency'],1
