,Spearman corr,pvalue
S6,0.3121595890286832,0.18027688594970007
ERK,-0.301227212573792,0.19683731911071423
STAT3,-0.22941573387056172,0.3305649312781844
MAPKAPK2,0.20810639268578882,0.3786152471949078
CREB,-0.17342199390482396,0.4646587776970642
NFkB,-0.17342199390482396,0.4646587776970642
STAT5,0.09264821092241589,0.6976505203284271
Frequency,-0.08671099695241198,0.7162313833164182
IkB,-0.052026598171447204,0.827557337051562
p38,-0.04069784637782398,0.8647294692891474
STAT1,,
STAT6,,
