,Max Proba
intMC_S6,0.696
CD62LpImmatureNeutrophils_IkB,0.641
CCR2nncMC_NFkB,0.607
CCR2nncMC_S6,0.588
CD41hiCD61hiPLT_MAPKAPK2,0.584
MDSC_S6,0.505
mDC_S6,0.492
CD62LnAgedNeutrophils_S6,0.446
CCR2pcMC_S6,0.445
CD4Trm_STAT6,0.426
CCR2pcMC_Frequency,0.415
CD4Trm_Frequency,0.41
CD62LpImmatureNeutrophils_S6,0.397
CD61pCD41pPLT_STAT3,0.397
CD56brightCD16nNKcells_Frequency,0.383
CD41hiCD61hiPLT_p38,0.373
pDC_IkB,0.357
Th1mem_IkB,0.356
CD4Tnaive_Frequency,0.355
mDC_NFkB,0.348
Th1mem_S6,0.346
Th1naive_S6,0.309
CD61pCD41pPLT_CREB,0.308
CCR2nncMC_Frequency,0.288
CCR2pcMC_NFkB,0.285
Th1mem_ERK,0.275
CD56dimCD16pNKcells_Frequency,0.264
Th1mem_p38,0.224
Th1naive_p38,0.221
CD62LnAgedNeutrophils_STAT3,0.22
CD8Tcm_Frequency,0.219
MDSC_Frequency,0.215
CD61pCD41pPLT_S6,0.206
CD4Trm_STAT5,0.206
Tregnaive_STAT5,0.2
Th1naive_CREB,0.199
Tregnaive_ERK,0.196
CD62LnAgedNeutrophils_p38,0.187
Th1naive_STAT5,0.185
CD62LnAgedNeutrophils_IkB,0.179
gdTcells_NFkB,0.172
CCR2nncMC_STAT3,0.172
CD61pCD41pPLT_IkB,0.171
CD4Tem_Frequency,0.168
CD4Tem_STAT3,0.163
Th1naive_STAT6,0.159
CD56dimCD16pNKcells_CREB,0.158
pDC_S6,0.153
CD62LpImmatureNeutrophils_STAT3,0.144
CCR2nncMC_CREB,0.143
Th1mem_STAT6,0.143
Th1naive_MAPKAPK2,0.142
NKT_CREB,0.142
Tregnaive_Frequency,0.134
mDC_MAPKAPK2,0.131
CD8Tnaive_STAT5,0.131
CD8Tnaive_NFkB,0.13
CD41hiCD61hiPLT_S6,0.127
CD8Tcm_STAT3,0.123
CD62LpImmatureNeutrophils_CREB,0.123
Bcells_Frequency,0.122
CD4Tnaive_STAT5,0.121
Th1mem_CREB,0.119
gdTcells_Frequency,0.118
Th1mem_STAT5,0.117
mDC_STAT3,0.116
Th1mem_MAPKAPK2,0.115
gdTcells_CREB,0.113
CD8Trm_Frequency,0.113
Th1naive_STAT3,0.111
mDC_Frequency,0.111
intMC_Frequency,0.11
CD4Tcm_Frequency,0.109
CD8Tcm_CREB,0.108
intMC_CREB,0.108
CD4Tcm_IkB,0.107
pDC_CREB,0.106
CD8Trm_CREB,0.104
gdTcells_STAT6,0.101
CD4Trm_IkB,0.101
CD56brightCD16nNKcells_CREB,0.099
CD62LnAgedNeutrophils_MAPKAPK2,0.099
mDC_ERK,0.099
CD8Tem_CREB,0.097
CD4Tcm_STAT5,0.095
pDC_Frequency,0.094
Th1naive_NFkB,0.094
Th1naive_IkB,0.093
CD56brightCD16nNKcells_NFkB,0.092
CD4Trm_NFkB,0.086
NKT_STAT6,0.083
intMC_STAT3,0.081
CD8Tcm_STAT5,0.079
CD8Tnaive_Frequency,0.078
CD61pCD41pPLT_NFkB,0.078
Th1mem_STAT3,0.077
CD62LnAgedNeutrophils_Frequency,0.076
CCR2pcMC_ERK,0.073
CD8Tnaive_STAT3,0.069
Th1mem_NFkB,0.065
CD4Tem_STAT5,0.065
intMC_NFkB,0.064
gdTcells_IkB,0.062
CCR2pcMC_MAPKAPK2,0.06
MDSC_ERK,0.057
Th1naive_ERK,0.057
Tregmem_Frequency,0.057
Tregnaive_IkB,0.056
Tregmem_STAT3,0.052
CD62LpImmatureNeutrophils_Frequency,0.048
intMC_IkB,0.046
CCR2pcMC_STAT3,0.041
Tregnaive_STAT3,0.041
CD8Tcm_NFkB,0.04
CD4Trm_CREB,0.04
CCR2pcMC_CREB,0.039
CD4Trm_STAT3,0.037
CD56brightCD16nNKcells_IkB,0.037
Bcells_NFkB,0.034
mDC_IkB,0.034
CD62LnAgedNeutrophils_CREB,0.034
MDSC_STAT3,0.033
CD8Trm_NFkB,0.032
MDSC_MAPKAPK2,0.028
CD4Tnaive_STAT3,0.027
Tregnaive_NFkB,0.026
NKT_Frequency,0.025
intMC_ERK,0.024
CD4Tem_NFkB,0.023
CD8Tem_Frequency,0.022
intMC_MAPKAPK2,0.022
Tregmem_NFkB,0.021
NKT_NFkB,0.021
MDSC_CREB,0.02
CD4Tem_IkB,0.02
MDSC_IkB,0.018
CD4Tnaive_IkB,0.017
Bcells_S6,0.017
CD8Tnaive_IkB,0.017
CD4Tcm_STAT3,0.014
CD56dimCD16pNKcells_NFkB,0.013
mDC_CREB,0.011
CD8Tnaive_CREB,0.01
pDC_STAT3,0.01
NKT_IkB,0.01
CD4Tem_CREB,0.01
CD8Tem_NFkB,0.009
CD8Tcm_IkB,0.009
MDSC_p38,0.008
mDC_p38,0.006
intMC_p38,0.006
CD4Tcm_NFkB,0.006
CD8Tem_IkB,0.005
CD4Tnaive_NFkB,0.005
CCR2pcMC_IkB,0.005
CCR2pcMC_p38,0.003
Bcells_CREB,0.003
CD4Tcm_CREB,0.001
