,Mann-Whitney U-test,p-value
CD4Tcm_Frequency,49.0,0.9698499769931556
CD4Tem_CREB,50.0,1.0
gdTcells_p38,49.5,1.0
MDSC_IkB,50.0,1.0
CD61pCD41pPLT_S6,50.0,1.0
CD8Tcm_p38,49.5,1.0
CD56brightCD16nNKcells_NFkB,50.0,1.0
CD56brightCD16nNKcells_p38,49.5,1.0
Tregmem_NFkB,50.0,1.0
Tregmem_IkB,50.0,1.0
CD8Trm_p38,49.5,1.0
CD8Tnaive_STAT3,50.0,1.0
CD8Tnaive_MAPKAPK2,50.0,1.0
CD4Tcm_p38,49.5,1.0
CD8Tem_p38,49.5,1.0
NKT_p38,49.5,1.0
