,Fold selected features,Fold nb of features
Fold 0,"['unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'IL246_DC_155Gd_S6', 'IL246_Granulocytes_154Sm_STAT3', 'SAMHD1', 'LDLR', 'IL1B', 'CCL3', 'CSF2', 'ALK']",10
Fold 1,"['unstim_gdT_166Er_NFkB', 'unstim_gdT_168Er_pSTAT6', 'unstim_Tregnaive_150Nd_STAT5', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_Tregnaive_Frequency', 'SAMHD1', 'BLK', 'LDLR', 'WWOX', 'CTNNA3', 'IL1B', 'CCL3', 'FCGR1A', 'IL20', 'BIRC3', 'ALK']",17
Fold 2,"['unstim_CD4Trm_150Nd_STAT5', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_Th1naive_153Eu_STAT1', 'WWOX', 'CNTN3', 'CTNNA3', 'CSF2', 'BIRC3', 'ALK', 'IRF6']",13
Fold 3,"['unstim_CD4Trm_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_Th1naive_153Eu_STAT1', 'SAMHD1', 'LDLR', 'TNFAIP3', 'HSPH1', 'WWOX', 'CTNNA3', 'IL1B', 'ASAH1', 'RAP2A']",13
Fold 4,"['unstim_Th1naive_149Sm_CREB', 'unstim_Tregnaive_150Nd_STAT5', 'unstim_CD4Trm_Frequency', 'unstim_NK_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_Granulocytes_154Sm_STAT3', 'TNF_Th1_149Sm_CREB', 'LPS_DC_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'ARL11', 'LDLR', 'HSPH1', 'WWOX', 'ITGAV|ITGB3', 'IL1B', 'CCL3', 'ASAH1', 'ALK', 'TNFSF10']",19
Fold 5,"['unstim_Tregnaive_150Nd_STAT5', 'unstim_CD4Trm_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_Treg_154Sm_STAT3', 'TNF_Granulocytes_155Gd_S6', 'SAMHD1', 'MGA', 'TNFAIP3', 'HSPH1', 'WWOX', 'CNTN3', 'CTNNA3', 'IL1B', 'IL18', 'CD3G']",16
Fold 6,"['unstim_Th1naive_149Sm_CREB', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_Granulocytes_154Sm_STAT3', 'TNF_ncMC_167Er_ERK', 'ARL11', 'RNASET2', 'WWOX', 'CTNNA3', 'IL1B', 'BIRC3', 'ALK', 'IRF6']",14
Fold 7,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_CD56dimCD16posNK_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_Granulocytes_154Sm_STAT3', 'LDLR', 'HSPH1', 'WWOX', 'ITGAV|ITGB3', 'CTNNA3', 'IL1B', 'CCL3', 'CSF2', 'IL18', 'ALK']",16
Fold 8,"['unstim_CD4Trm_150Nd_STAT5', 'unstim_Th1naive_149Sm_CREB', 'unstim_Th1naive_150Nd_STAT5', 'unstim_Tregnaive_150Nd_STAT5', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'IL246_DC_155Gd_S6', 'IL246_Th1naive_153Eu_STAT1', 'TNF_MDSC_167Er_ERK', 'TNF_Th1_149Sm_CREB', 'SAMHD1', 'LDLR', 'WWOX', 'CNTN3', 'IL1B', 'ASAH1', 'ALK', 'TNFSF10', 'IRF6']",19
Fold 9,"['unstim_Tregnaive_150Nd_STAT5', 'unstim_CD4Trm_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_Th1naive_153Eu_STAT1', 'LPS_DC_155Gd_S6', 'SAMHD1', 'LDLR', 'WWOX', 'MTHFD2', 'CTNNA3', 'BIRC3', 'ALK']",12
Fold 10,"['unstim_CD4Trm_150Nd_STAT5', 'unstim_CD4Tcm_Frequency', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_Th2_Frequency', 'IL246_Granulocytes_154Sm_STAT3', 'SAMHD1', 'LDLR', 'TNFAIP3', 'RNASET2', 'WWOX', 'IL18', 'ASAH1', 'ALK']",14
Fold 11,"['unstim_gdT_166Er_NFkB', 'unstim_Tregnaive_150Nd_STAT5', 'unstim_CD4Trm_Frequency', 'unstim_NK_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_Th1mem_164Dy_IkB', 'STAT6', 'TWF1', 'LDLR', 'HSPH1', 'WWOX', 'CNTN3', 'CTNNA3', 'IL1B', 'CCL3', 'CSF2', 'IL18', 'ALK']",19
Fold 12,"['unstim_Th1naive_149Sm_CREB', 'unstim_Th1naive_150Nd_STAT5', 'unstim_CD4Trm_Frequency', 'unstim_NK_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_Granulocytes_154Sm_STAT3', 'TNF_Th1_149Sm_CREB', 'ARL11', 'WWOX', 'PSMB4', 'CTNNA3', 'IL1B', 'BIRC3', 'ALK', 'TNFSF10']",15
Fold 13,"['unstim_Th1naive_149Sm_CREB', 'unstim_Tregnaive_150Nd_STAT5', 'unstim_CD4Trm_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_Granulocytes_154Sm_STAT3', 'TNF_Granulocytes_155Gd_S6', 'TNF_ncMC_167Er_ERK', 'LDLR', 'HSPH1', 'WWOX', 'CTNNA3', 'IL1B', 'IL18', 'ASAH1', 'CD3G', 'IRF6']",16
Fold 14,"['unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_CD56brightCD16negNK_155Gd_S6', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_Th1naive_153Eu_STAT1', 'TNF_Th1_149Sm_CREB', 'SAMHD1', 'LDLR', 'HSPH1', 'IL1B', 'PPIB', 'ASAH1', 'ALK']",14
Fold 15,"['unstim_Th1naive_149Sm_CREB', 'unstim_Th1naive_150Nd_STAT5', 'unstim_CD4Trm_Frequency', 'unstim_NK_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_Th1naive_153Eu_STAT1', 'TNF_ncMC_167Er_ERK', 'TNF_Th1_149Sm_CREB', 'LDLR', 'RNASET2', 'HSPH1', 'WWOX', 'PSMB9', 'CNTN3', 'CTNNA3', 'IL1B', 'BIRC3', 'IL18', 'ALK']",19
Fold 16,"['unstim_Tregnaive_150Nd_STAT5', 'unstim_CD4Trm_Frequency', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_Th1naive_153Eu_STAT1', 'SAMHD1', 'WWOX', 'IL1B', 'CCL3', 'CSF2', 'ASAH1', 'ALK', 'TNFSF10']",12
Fold 17,"['unstim_CD4Trm_150Nd_STAT5', 'unstim_Th1naive_149Sm_CREB', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_Tregnaive_Frequency', 'TNF_Th1_149Sm_CREB', 'WWOX', 'MTHFD2', 'CTNNA3', 'IL1B', 'BIRC3', 'ASAH1', 'ALK']",13
Fold 18,"['unstim_CD4Trm_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_Th1naive_153Eu_STAT1', 'SAMHD1', 'LDLR', 'TNFAIP3', 'HSPH1', 'WWOX', 'CTNNA3', 'IL1B', 'RAP2A', 'IRF6']",13
Fold 19,"['unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_Granulocytes_154Sm_STAT3', 'TNF_CXCR4neutro_155Gd_S6', 'LDLR', 'HSPH1', 'WWOX', 'CTNNA3', 'CD3G', 'ALK', 'TOPBP1']",12
Fold 20,"['unstim_CD4Trm_150Nd_STAT5', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_Tregnaive_Frequency', 'TNF_Th1_149Sm_CREB', 'LPS_pDC_167Er_ERK', 'LDLR', 'GTF2I', 'WWOX', 'CTNNA3', 'IL1B', 'CCL3', 'PTK2', 'ASAH1', 'B3GNT2', 'ALK']",16
Fold 21,"['unstim_Tregnaive_150Nd_STAT5', 'unstim_CD4Trm_Frequency', 'unstim_gdT_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_CD56brightCD16negNK_166Er_NFkB', 'IL246_Granulocytes_154Sm_STAT3', 'LDLR', 'TNFAIP3', 'HSPH1', 'WWOX', 'CNTN3', 'CTNNA3', 'CSF2', 'BIRC3', 'HPSE', 'ASAH1', 'IRF6']",17
Fold 22,"['unstim_CD4Tcm_Frequency', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_CD4T_153Eu_STAT1', 'IL246_DC_154Sm_STAT3', 'IL246_Granulocytes_154Sm_STAT3', 'MGA', 'WWOX', 'IL1B', 'ALK', 'IRF6']",12
Fold 23,"['unstim_Th1naive_149Sm_CREB', 'unstim_Th1naive_150Nd_STAT5', 'unstim_CD4Trm_Frequency', 'unstim_NK_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_Th1naive_153Eu_STAT1', 'SAMHD1', 'ARL11', 'WWOX', 'MTHFD2', 'ITGAV|ITGB3', 'CNTN3', 'CTNNA3', 'IL1B', 'CSF2', 'BIRC3', 'ALK']",18
Fold 24,"['unstim_CD4Trm_Frequency', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_Th1naive_153Eu_STAT1', 'SAMHD1', 'LDLR', 'RNASET2', 'HSPH1', 'WWOX', 'IL1B', 'CSF2', 'BIRC3', 'ASAH1', 'ALK', 'IRF6']",14
Fold 25,"['unstim_Th1naive_149Sm_CREB', 'unstim_Th1naive_150Nd_STAT5', 'unstim_CD4Trm_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_CD4Tcm_153Eu_STAT1', 'IL246_Th1naive_153Eu_STAT1', 'TNF_Granulocytes_167Er_ERK', 'LPS_DC_155Gd_S6', 'SAMHD1', 'LDLR', 'HSPH1', 'CNTN3', 'CTNNA3', 'IL1B', 'ASAH1']",15
Fold 26,"['unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_NK_Frequency', 'IL246_Bcells_150Nd_STAT5', 'IL246_CD56brightCD16negNK_155Gd_S6', 'IL246_Th1naive_153Eu_STAT1', 'LDLR', 'WWOX', 'IL1B', 'CCL3', 'FCGR1A', 'CSF2', 'BIRC3', 'ASAH1', 'ALK']",15
Fold 27,"['unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_NK_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_Granulocytes_154Sm_STAT3', 'TNF_ncMC_167Er_ERK', 'ARL11', 'LDLR', 'HSPH1', 'WWOX', 'MTHFD2', 'CTNNA3', 'IL1B', 'CSF2', 'ALK']",15
Fold 28,"['unstim_CD4Trm_Frequency', 'unstim_CD8Tcm_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_DC_154Sm_STAT3', 'IL246_Granulocytes_154Sm_STAT3', 'TNF_Th1_149Sm_CREB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'SAMHD1', 'LDLR', 'TNFAIP3', 'HSPH1', 'WWOX', 'CTNNA3', 'IL1B', 'CCL3', 'CD3G', 'ALK']",17
Fold 29,"['unstim_CD4Trm_150Nd_STAT5', 'unstim_Th1naive_149Sm_CREB', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_Th2_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_Granulocytes_154Sm_STAT3', 'SAMHD1', 'ARL11', 'WWOX', 'MTHFD2', 'CTNNA3', 'IL1B', 'ALK', 'IRF6']",15
Fold 30,"['unstim_Th1naive_149Sm_CREB', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_Th1naive_153Eu_STAT1', 'TNF_Th1_149Sm_CREB', 'LPS_DC_155Gd_S6', 'LDLR', 'RNASET2', 'WWOX', 'IL1B', 'CCL3', 'CSF2', 'BIRC3', 'IL18', 'ASAH1', 'ALK']",17
Fold 31,"['unstim_CD4Trm_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_Th1naive_153Eu_STAT1', 'SAMHD1', 'LDLR', 'TNFAIP3', 'HSPH1', 'WWOX', 'CTNNA3', 'BIRC3', 'CD3G', 'ALK']",13
Fold 32,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_Th1naive_153Eu_STAT1', 'SAMHD1', 'LDLR', 'HSPH1', 'WWOX', 'CTNNA3', 'IL1B', 'FCGR1A', 'CSF2', 'PPIB', 'ASAH1', 'RAP2A', 'IRF6']",17
Fold 33,"['unstim_Th1naive_149Sm_CREB', 'unstim_CD4Trm_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_Granulocytes_154Sm_STAT3', 'TNF_ncMC_167Er_ERK', 'SAMHD1', 'WWOX', 'ITGAV|ITGB3', 'CTNNA3', 'IL1B', 'CCL3', 'ALK', 'TNFSF10', 'IRF6']",14
Fold 34,"['unstim_gdT_168Er_pSTAT6', 'unstim_Tregnaive_150Nd_STAT5', 'unstim_CD4Trm_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_Th1mem_164Dy_IkB', 'TNF_Th1_149Sm_CREB', 'SAMHD1', 'LDLR', 'HSPH1', 'WWOX', 'MTHFD2', 'CTNNA3', 'IL1B', 'BIRC3', 'LGALS1', 'ALK']",17
Fold 35,"['unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'IL246_CD56brightCD16negNK_155Gd_S6', 'IL246_Granulocytes_154Sm_STAT3', 'TNF_Th1mem_167Er_ERK', 'WWOX', 'MTHFD2', 'HRAS', 'IL1B', 'CCL3', 'FCGR1A', 'CSF2', 'ASAH1', 'CD3G', 'TOPBP1']",15
Fold 36,"['unstim_CD4Trm_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_Granulocytes_154Sm_STAT3', 'TNF_Th1_149Sm_CREB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'SAMHD1', 'LDLR', 'TNFAIP3', 'RNASET2', 'HSPH1', 'WWOX', 'CTNNA3', 'IL1B', 'IL18', 'ASAH1', 'ALK']",16
