,Fold selected features,Fold nb of features
Fold 0,"['unstim_Tregnaive_150Nd_STAT5', 'unstim_CD4Trm_Frequency', 'IL246_Granulocytes_154Sm_STAT3', 'STAT6', 'SAMHD1', 'LDLR', 'WWOX', 'MTHFD2', 'CNTN3', 'IL1R1', 'IL1B', 'CCL3', 'CSF2', 'IL18', 'ALK', 'IRF6']",16
Fold 1,"['unstim_CD4Trm_150Nd_STAT5', 'unstim_gdT_166Er_NFkB', 'unstim_Tregnaive_150Nd_STAT5', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_NK_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_Th1mem_164Dy_IkB', 'TNF_Granulocytes_151Eu_p38', 'TNF_MDSC_167Er_ERK', 'TNF_ncMC_167Er_ERK', 'LPS_Baso_159Tb_MAPKAPK2', 'MYC', 'SAMHD1', 'BLK', 'LDLR', 'KIAA0319L', 'WWOX', 'CTNNA3', 'IL1B', 'FCGR1A', 'MAPK8', 'IL20', 'BIRC3', 'ALK', 'CDKN2B']",26
Fold 2,"['unstim_CD4Trm_150Nd_STAT5', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_Th1naive_153Eu_STAT1', 'SAMHD1', 'ARL11', 'TWF1', 'RNASET2', 'WWOX', 'CNTN3', 'CTNNA3', 'FCRL3', 'CSF2', 'BIRC3', 'IL18', 'ASAH1', 'ALK', 'IRF6']",20
Fold 3,"['unstim_CD4Trm_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_Th1naive_153Eu_STAT1', 'TNF_Th1_149Sm_CREB', 'LPS_pDC_167Er_ERK', 'SAMHD1', 'LDLR', 'TNFAIP3', 'RNASET2', 'HSPH1', 'WWOX', 'CTNNA3', 'IL1B', 'PPIB', 'IL18', 'ASAH1', 'TNFSF10', 'RAP2A', 'IRF6']",20
Fold 4,"['unstim_Th1naive_149Sm_CREB', 'unstim_Tregnaive_150Nd_STAT5', 'unstim_CD4Trm_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_Granulocytes_154Sm_STAT3', 'TNF_Th1_149Sm_CREB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LDLR', 'HSPH1', 'WWOX', 'ITGAV|ITGB3', 'CCL3', 'ASAH1', 'ALK', 'TNFSF10', 'RAP2A']",16
Fold 5,"['unstim_Tregnaive_150Nd_STAT5', 'unstim_CD4Trm_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_CD4Tem_150Nd_STAT5', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_mDC_166Er_NFkB', 'IL246_Treg_154Sm_STAT3', 'IL246_Tregnaive_154Sm_STAT3', 'TNF_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'SAMHD1', 'MGA', 'LDLR', 'TNFAIP3', 'HSPH1', 'WWOX', 'CNTN3', 'CTNNA3', 'IL1B', 'IL18', 'CD3G', 'ALK']",22
Fold 6,"['unstim_Th1naive_149Sm_CREB', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_CD8Tnaive_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_Granulocytes_154Sm_STAT3', 'TNF_CXCR4neutro_159Tb_MAPKAPK2', 'TNF_ncMC_167Er_ERK', 'TNF_Th1mem_167Er_ERK', 'ARL11', 'RNASET2', 'WWOX', 'IL1B', 'BIRC3', 'ASAH1', 'ALK', 'IRF6']",17
Fold 7,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_CD56dimCD16posNK_Frequency', 'unstim_gdT_Frequency', 'unstim_NK_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_CD56brightCD16negNK_155Gd_S6', 'IL246_Granulocytes_154Sm_STAT3', 'TNF_Th1_149Sm_CREB', 'TLR4', 'LDLR', 'GTF2I', 'HSPH1', 'WWOX', 'ITGAV|ITGB3', 'BTG1', 'CTNNA3', 'OASL', 'IL1R1', 'IL1B', 'CCL3', 'CSF2', 'IL18', 'ASAH1', 'ALK', 'TNFSF10']",27
Fold 8,"['unstim_CD4Trm_150Nd_STAT5', 'unstim_Th1naive_150Nd_STAT5', 'unstim_Tregnaive_150Nd_STAT5', 'unstim_CD4Tcm_Frequency', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'IL246_DC_155Gd_S6', 'IL246_Th1naive_153Eu_STAT1', 'TNF_MDSC_167Er_ERK', 'TNF_Th1_149Sm_CREB', 'SAMHD1', 'LDLR', 'RNASET2', 'WWOX', 'MTHFD2', 'CNTN3', 'IL1B', 'CSF2', 'BIRC3', 'ASAH1', 'ALK', 'TNFSF10', 'RAP2A', 'IRF6']",24
Fold 9,"['unstim_gdT_166Er_NFkB', 'unstim_Tregnaive_150Nd_STAT5', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_Th1naive_153Eu_STAT1', 'TNF_Th1_149Sm_CREB', 'SAMHD1', 'LDLR', 'HSPH1', 'WWOX', 'MTHFD2', 'CTNNA3', 'FCRL3', 'BIRC3', 'ASAH1', 'ALK']",17
