,Max Proba
CD62LpImmatureNeutrophils_IkB,0.641
intMC_S6,0.619
CD41hiCD61hiPLT_MAPKAPK2,0.614
CCR2nncMC_NFkB,0.523
CD4Trm_STAT6,0.514
CCR2nncMC_S6,0.51
MDSC_S6,0.479
CD61pCD41pPLT_STAT3,0.445
CD41hiCD61hiPLT_p38,0.441
CCR2pcMC_S6,0.394
mDC_S6,0.383
CD4Tnaive_Frequency,0.356
CD62LnAgedNeutrophils_S6,0.348
Th1mem_ERK,0.343
CD61pCD41pPLT_CREB,0.331
Th1naive_S6,0.33
CD56brightCD16nNKcells_Frequency,0.328
CD62LpImmatureNeutrophils_S6,0.321
CD4Trm_Frequency,0.318
pDC_IkB,0.315
CCR2pcMC_Frequency,0.308
CD62LnAgedNeutrophils_STAT3,0.287
CCR2pcMC_NFkB,0.273
mDC_NFkB,0.265
Th1mem_IkB,0.262
CCR2nncMC_Frequency,0.26
CD62LnAgedNeutrophils_p38,0.257
MDSC_Frequency,0.253
Th1naive_STAT5,0.252
CD62LnAgedNeutrophils_IkB,0.251
Th1mem_S6,0.251
CD56dimCD16pNKcells_Frequency,0.23
CD61pCD41pPLT_S6,0.228
CD4Tem_Frequency,0.223
Tregnaive_STAT5,0.212
CD4Trm_STAT5,0.208
Tregnaive_ERK,0.2
CD4Tem_STAT3,0.198
gdTcells_Frequency,0.197
Tregnaive_Frequency,0.195
Th1naive_CREB,0.191
CD8Tcm_Frequency,0.191
CD8Trm_Frequency,0.183
CD62LpImmatureNeutrophils_CREB,0.179
Th1mem_STAT6,0.173
CCR2nncMC_STAT3,0.171
CD62LnAgedNeutrophils_MAPKAPK2,0.17
Th1mem_STAT5,0.169
CD4Trm_IkB,0.168
gdTcells_NFkB,0.167
mDC_ERK,0.162
mDC_MAPKAPK2,0.16
Th1naive_IkB,0.158
CD41hiCD61hiPLT_S6,0.155
CD62LpImmatureNeutrophils_STAT3,0.153
intMC_Frequency,0.147
CD8Tcm_STAT3,0.141
CD8Tcm_CREB,0.138
CCR2nncMC_CREB,0.138
CD56brightCD16nNKcells_NFkB,0.137
pDC_CREB,0.13
Th1naive_STAT6,0.127
mDC_STAT3,0.127
CD4Tnaive_STAT5,0.127
CD4Tcm_IkB,0.122
CD4Tcm_Frequency,0.119
intMC_CREB,0.118
CD62LnAgedNeutrophils_Frequency,0.117
NKT_STAT6,0.117
Th1naive_STAT3,0.115
pDC_S6,0.114
pDC_Frequency,0.112
Bcells_Frequency,0.109
Th1naive_MAPKAPK2,0.109
CD4Trm_NFkB,0.107
CD8Tnaive_NFkB,0.107
CD61pCD41pPLT_IkB,0.105
Th1naive_p38,0.103
intMC_STAT3,0.101
NKT_CREB,0.101
CD8Tnaive_STAT5,0.099
CD8Tcm_STAT5,0.097
CD56brightCD16nNKcells_CREB,0.097
gdTcells_CREB,0.096
Th1mem_CREB,0.096
CCR2pcMC_ERK,0.095
CCR2pcMC_MAPKAPK2,0.094
CD56dimCD16pNKcells_CREB,0.093
CD4Tcm_STAT5,0.091
Th1mem_NFkB,0.09
gdTcells_STAT6,0.089
Th1mem_p38,0.089
Th1mem_STAT3,0.088
CD8Tnaive_STAT3,0.086
mDC_Frequency,0.084
CD8Trm_CREB,0.079
Tregmem_Frequency,0.076
CD61pCD41pPLT_NFkB,0.074
MDSC_ERK,0.073
Th1naive_ERK,0.069
CD4Trm_CREB,0.069
Th1mem_MAPKAPK2,0.066
CD62LpImmatureNeutrophils_Frequency,0.065
CD4Trm_STAT3,0.065
CD8Tem_CREB,0.063
intMC_IkB,0.062
CCR2pcMC_STAT3,0.061
intMC_NFkB,0.061
MDSC_STAT3,0.059
CD56brightCD16nNKcells_IkB,0.059
CD4Tem_STAT5,0.057
CD8Tnaive_Frequency,0.056
Tregnaive_IkB,0.055
NKT_Frequency,0.055
gdTcells_IkB,0.052
Th1naive_NFkB,0.051
mDC_IkB,0.048
Tregmem_STAT3,0.047
MDSC_IkB,0.046
Bcells_S6,0.046
CCR2pcMC_CREB,0.041
MDSC_MAPKAPK2,0.038
CD8Trm_NFkB,0.038
Bcells_NFkB,0.036
CD8Tnaive_CREB,0.032
CD62LnAgedNeutrophils_CREB,0.031
Tregnaive_STAT3,0.03
CD8Tcm_IkB,0.028
CD8Tem_Frequency,0.024
Tregnaive_NFkB,0.019
CD8Tcm_NFkB,0.019
CD8Tnaive_IkB,0.018
CD8Tem_NFkB,0.017
CD4Tem_IkB,0.017
Tregmem_NFkB,0.017
MDSC_CREB,0.017
CD4Tnaive_IkB,0.016
NKT_NFkB,0.016
CD56dimCD16pNKcells_NFkB,0.016
CD4Tnaive_STAT3,0.015
mDC_p38,0.013
mDC_CREB,0.012
CD4Tem_NFkB,0.011
CD4Tem_CREB,0.01
pDC_STAT3,0.009
intMC_MAPKAPK2,0.009
CD4Tcm_STAT3,0.008
CD8Tem_IkB,0.007
CCR2pcMC_IkB,0.007
CD4Tnaive_NFkB,0.006
NKT_IkB,0.006
CCR2pcMC_p38,0.004
CD4Tcm_NFkB,0.002
Bcells_CREB,0.002
CD4Tcm_CREB,0.001
intMC_p38,0.0
intMC_ERK,0.0
MDSC_p38,0.0
