,Fold selected features,Fold nb of features
Fold 0,['S6'],1
Fold 1,['S6'],1
Fold 2,['S6'],1
Fold 3,"['Frequency', 'CREB', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'MAPKAPK2']",9
Fold 4,"['S6', 'NFkB']",2
Fold 5,"['STAT3', 'S6', 'NFkB']",3
Fold 6,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'MAPKAPK2']",7
Fold 7,['S6'],1
Fold 8,['S6'],1
Fold 9,['S6'],1
Fold 10,['S6'],1
Fold 11,"['Frequency', 'CREB', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'MAPKAPK2']",9
Fold 12,['S6'],1
Fold 13,['S6'],1
Fold 14,"['S6', 'NFkB']",2
Fold 15,['S6'],1
Fold 16,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'MAPKAPK2']",8
Fold 17,['S6'],1
Fold 18,"['Frequency', 'CREB', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'MAPKAPK2']",9
Fold 19,"['Frequency', 'S6', 'NFkB']",3
Fold 20,['S6'],1
Fold 21,['S6'],1
Fold 22,['S6'],1
Fold 23,"['STAT3', 'S6', 'NFkB']",3
Fold 24,"['S6', 'NFkB']",2
Fold 25,['S6'],1
Fold 26,"['Frequency', 'CREB', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'MAPKAPK2']",9
Fold 27,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'MAPKAPK2']",8
Fold 28,['S6'],1
Fold 29,"['Frequency', 'S6', 'NFkB']",3
Fold 30,"['Frequency', 'CREB', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'MAPKAPK2']",9
Fold 31,['S6'],1
Fold 32,['S6'],1
Fold 33,['S6'],1
Fold 34,['S6'],1
Fold 35,"['S6', 'NFkB']",2
Fold 36,['S6'],1
Fold 37,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'MAPKAPK2']",7
Fold 38,['S6'],1
Fold 39,"['Frequency', 'CREB', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'MAPKAPK2']",9
Fold 40,['S6'],1
Fold 41,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'MAPKAPK2']",8
Fold 42,['S6'],1
Fold 43,"['Frequency', 'CREB', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'MAPKAPK2']",9
