,Max Proba
artificial.110,0.738
artificial.17,0.658
artificial.77,0.627
artificial.96,0.518
artificial.72,0.464
artificial.80,0.457
artificial.71,0.455
artificial.108,0.425
artificial.40,0.407
artificial.128,0.394
artificial.89,0.363
artificial.88,0.358
artificial.22,0.355
artificial.61,0.352
artificial.7,0.351
artificial.98,0.333
artificial.24,0.326
artificial.50,0.319
artificial.45,0.309
artificial.52,0.293
artificial.36,0.27
artificial.19,0.269
artificial.16,0.248
artificial.31,0.248
artificial.79,0.246
artificial.136,0.238
artificial.69,0.234
artificial.117,0.233
artificial.46,0.227
artificial.32,0.219
artificial.125,0.21
artificial.66,0.205
artificial.35,0.199
artificial.73,0.198
artificial.106,0.198
artificial.20,0.198
artificial.109,0.196
artificial.3,0.196
artificial.5,0.194
artificial.21,0.185
artificial.25,0.18
artificial.134,0.177
artificial.68,0.17
artificial.75,0.168
artificial.114,0.165
artificial.67,0.161
artificial.63,0.161
artificial.131,0.16
artificial.122,0.159
artificial.65,0.155
artificial.129,0.15
artificial.103,0.144
artificial.135,0.142
artificial.8,0.14
artificial.37,0.14
artificial.111,0.139
artificial.104,0.138
artificial.56,0.137
artificial.120,0.133
artificial.99,0.131
artificial.115,0.13
artificial.42,0.129
artificial.86,0.124
artificial.82,0.124
artificial.39,0.124
artificial.13,0.122
artificial.58,0.119
artificial.26,0.118
artificial.87,0.117
artificial.112,0.107
artificial.84,0.106
artificial.11,0.106
artificial.18,0.105
artificial.102,0.104
artificial.4,0.103
artificial.94,0.103
artificial.1,0.098
artificial.119,0.093
artificial.83,0.092
artificial.132,0.086
artificial.43,0.084
artificial.70,0.082
artificial.53,0.082
artificial.12,0.082
artificial.133,0.081
artificial.126,0.081
artificial.78,0.08
artificial.118,0.078
artificial.30,0.077
artificial.23,0.077
artificial.49,0.075
artificial.60,0.074
artificial.27,0.072
artificial.6,0.072
artificial.57,0.071
artificial.54,0.069
artificial.93,0.066
artificial.90,0.064
artificial.47,0.063
artificial.55,0.062
artificial.2,0.061
artificial.92,0.06
artificial.33,0.06
artificial.95,0.06
artificial.59,0.059
artificial.127,0.058
artificial.121,0.058
artificial.130,0.057
artificial.105,0.055
artificial.116,0.055
artificial.113,0.054
artificial.91,0.053
artificial.28,0.051
artificial.62,0.05
artificial.64,0.05
artificial.107,0.049
artificial.15,0.049
artificial.124,0.049
artificial.14,0.048
artificial.34,0.048
artificial.38,0.048
artificial.101,0.047
artificial.74,0.046
artificial.81,0.045
artificial.100,0.044
artificial.97,0.044
artificial.41,0.043
artificial.29,0.042
artificial.51,0.041
artificial.48,0.041
artificial.123,0.038
artificial.44,0.032
artificial.9,0.027
artificial.85,0.023
artificial.76,0.02
artificial.10,0.014
