,C'=' 0.048,C'=' 0.576,C'=' 1.104,C'=' 1.633,C'=' 2.161,C'=' 2.689,C'=' 3.217,C'=' 3.745,C'=' 4.274,C'=' 4.802
CD62LnAgedNeutrophils_MAPKAPK2,0.0,0.103,0.132,0.15,0.165,0.175,0.185,0.192,0.199,0.201
CD62LnAgedNeutrophils_Frequency,0.0,0.065,0.082,0.094,0.102,0.109,0.115,0.12,0.128,0.134
CD62LpImmatureNeutrophils_CREB,0.0,0.056,0.075,0.09,0.093,0.1,0.103,0.109,0.114,0.12
CD62LpImmatureNeutrophils_STAT3,0.0,0.003,0.006,0.008,0.008,0.011,0.013,0.015,0.016,0.017
CD62LpImmatureNeutrophils_S6,0.0,0.209,0.252,0.283,0.302,0.319,0.335,0.35,0.361,0.368
CD62LpImmatureNeutrophils_IkB,0.0,0.053,0.075,0.081,0.087,0.094,0.097,0.098,0.105,0.112
CD62LpImmatureNeutrophils_Frequency,0.0,0.192,0.239,0.274,0.29,0.302,0.307,0.319,0.334,0.345
CD8Tcm_STAT5,0.0,0.009,0.013,0.018,0.019,0.02,0.02,0.021,0.022,0.024
CD8Tcm_STAT3,0.0,0.043,0.054,0.069,0.079,0.087,0.091,0.093,0.098,0.106
CD8Tcm_NFkB,0.0,0.001,0.001,0.001,0.004,0.006,0.006,0.006,0.007,0.008
CD8Tcm_Frequency,0.0,0.015,0.028,0.033,0.038,0.042,0.047,0.049,0.051,0.054
CD8Tem_NFkB,0.0,0.0,0.002,0.004,0.005,0.005,0.008,0.008,0.008,0.009
CD8Tem_Frequency,0.0,0.007,0.014,0.02,0.023,0.023,0.025,0.029,0.031,0.033
CD8Tnaive_STAT5,0.0,0.046,0.067,0.075,0.081,0.085,0.093,0.098,0.103,0.114
CD8Tnaive_STAT3,0.0,0.001,0.005,0.006,0.009,0.009,0.011,0.014,0.016,0.017
CD8Tnaive_IkB,0.0,0.042,0.055,0.06,0.063,0.065,0.069,0.072,0.074,0.076
CD8Tnaive_NFkB,0.0,0.005,0.007,0.009,0.01,0.011,0.011,0.011,0.013,0.014
CD8Tnaive_Frequency,0.0,0.083,0.115,0.137,0.148,0.166,0.174,0.184,0.198,0.208
CD8Trm_NFkB,0.0,0.003,0.004,0.005,0.007,0.008,0.01,0.01,0.01,0.011
CD8Trm_Frequency,0.0,0.022,0.03,0.037,0.042,0.042,0.045,0.048,0.052,0.055
gdTcells_CREB,0.0,0.012,0.016,0.02,0.021,0.024,0.027,0.03,0.029,0.03
gdTcells_IkB,0.0,0.087,0.11,0.129,0.144,0.153,0.16,0.174,0.185,0.19
gdTcells_NFkB,0.0,0.017,0.023,0.03,0.034,0.037,0.037,0.04,0.044,0.047
gdTcells_STAT6,0.0,0.004,0.007,0.01,0.01,0.012,0.017,0.019,0.022,0.025
gdTcells_Frequency,0.0,0.169,0.222,0.251,0.272,0.285,0.295,0.302,0.317,0.323
intMC_CREB,0.0,0.01,0.019,0.024,0.026,0.027,0.032,0.033,0.036,0.037
intMC_STAT3,0.0,0.036,0.051,0.063,0.067,0.071,0.073,0.08,0.084,0.087
intMC_S6,0.0,0.181,0.212,0.247,0.273,0.3,0.316,0.329,0.351,0.364
intMC_IkB,0.0,0.017,0.03,0.034,0.038,0.041,0.046,0.049,0.055,0.059
intMC_NFkB,0.0,0.001,0.003,0.004,0.006,0.006,0.008,0.008,0.008,0.008
intMC_Frequency,0.0,0.058,0.07,0.084,0.093,0.098,0.1,0.107,0.111,0.115
mDC_CREB,0.0,0.007,0.013,0.018,0.018,0.021,0.023,0.025,0.028,0.029
mDC_STAT3,0.0,0.046,0.054,0.058,0.066,0.073,0.082,0.085,0.093,0.099
mDC_S6,0.0,0.207,0.259,0.287,0.309,0.322,0.336,0.347,0.36,0.375
mDC_IkB,0.0,0.1,0.118,0.133,0.139,0.147,0.154,0.162,0.163,0.168
mDC_Frequency,0.0,0.09,0.107,0.121,0.131,0.139,0.148,0.154,0.16,0.164
MDSC_CREB,0.0,0.002,0.005,0.006,0.007,0.007,0.008,0.01,0.012,0.016
MDSC_STAT3,0.0,0.031,0.039,0.044,0.05,0.057,0.06,0.063,0.068,0.07
MDSC_S6,0.0,0.16,0.22,0.246,0.267,0.281,0.294,0.31,0.325,0.341
MDSC_IkB,0.0,0.012,0.015,0.017,0.022,0.023,0.025,0.027,0.029,0.031
MDSC_Frequency,0.0,0.017,0.027,0.031,0.033,0.034,0.036,0.036,0.042,0.045
NKT_STAT5,0.0,0.049,0.069,0.075,0.08,0.083,0.089,0.091,0.094,0.1
NKT_IkB,0.0,0.033,0.045,0.055,0.063,0.069,0.072,0.074,0.079,0.079
NKT_NFkB,0.0,0.008,0.013,0.013,0.018,0.018,0.021,0.023,0.025,0.026
NKT_STAT6,0.0,0.03,0.034,0.041,0.049,0.052,0.054,0.058,0.062,0.065
NKT_Frequency,0.0,0.033,0.058,0.073,0.084,0.09,0.094,0.106,0.119,0.121
pDC_CREB,0.0,0.013,0.015,0.022,0.028,0.03,0.038,0.044,0.046,0.047
pDC_STAT5,0.001,0.138,0.178,0.2,0.217,0.232,0.245,0.252,0.264,0.269
pDC_STAT3,0.0,0.053,0.071,0.076,0.083,0.091,0.095,0.099,0.104,0.107
pDC_S6,0.0,0.182,0.211,0.232,0.242,0.256,0.264,0.276,0.29,0.297
pDC_IkB,0.0,0.044,0.061,0.069,0.073,0.079,0.088,0.091,0.092,0.099
pDC_NFkB,0.0,0.007,0.013,0.017,0.018,0.02,0.02,0.022,0.026,0.026
pDC_MAPKAPK2,0.0,0.107,0.134,0.154,0.173,0.182,0.19,0.198,0.204,0.216
Th1mem_CREB,0.0,0.008,0.014,0.018,0.018,0.022,0.024,0.026,0.028,0.028
Th1mem_STAT5,0.0,0.048,0.06,0.069,0.073,0.082,0.085,0.089,0.093,0.098
Th1mem_STAT3,0.0,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.004
Th1mem_S6,0.0,0.024,0.027,0.03,0.031,0.033,0.036,0.039,0.042,0.047
Th1mem_IkB,0.0,0.015,0.025,0.028,0.03,0.033,0.033,0.035,0.036,0.037
Th1mem_NFkB,0.0,0.005,0.01,0.012,0.015,0.018,0.02,0.022,0.023,0.025
Th1mem_ERK,0.0,0.09,0.119,0.14,0.148,0.159,0.17,0.176,0.185,0.192
Th1mem_STAT6,0.0,0.097,0.121,0.142,0.152,0.174,0.178,0.183,0.193,0.203
Th1naive_CREB,0.0,0.025,0.034,0.036,0.039,0.043,0.046,0.048,0.052,0.053
Th1naive_STAT5,0.0,0.008,0.011,0.012,0.013,0.013,0.015,0.017,0.017,0.017
Th1naive_STAT3,0.0,0.032,0.044,0.053,0.06,0.064,0.069,0.074,0.079,0.088
Th1naive_S6,0.0,0.145,0.177,0.201,0.213,0.227,0.233,0.238,0.247,0.251
Th1naive_IkB,0.0,0.022,0.036,0.045,0.048,0.052,0.057,0.059,0.063,0.066
Th1naive_NFkB,0.0,0.094,0.122,0.135,0.147,0.156,0.162,0.167,0.18,0.191
Th1naive_ERK,0.0,0.113,0.158,0.179,0.194,0.201,0.212,0.221,0.229,0.237
Th1naive_STAT6,0.0,0.044,0.058,0.068,0.076,0.086,0.09,0.094,0.099,0.102
Th1naive_MAPKAPK2,0.0,0.013,0.021,0.028,0.031,0.037,0.039,0.039,0.042,0.043
Tregmem_STAT5,0.0,0.125,0.158,0.18,0.202,0.216,0.229,0.238,0.25,0.262
Tregmem_STAT3,0.0,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.006,0.007
Tregmem_NFkB,0.0,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.003
Tregmem_Frequency,0.0,0.101,0.121,0.128,0.137,0.141,0.146,0.153,0.159,0.166
Tregnaive_STAT5,0.0,0.159,0.187,0.207,0.233,0.244,0.256,0.267,0.273,0.281
Tregnaive_STAT3,0.0,0.004,0.005,0.007,0.008,0.008,0.009,0.009,0.009,0.009
Tregnaive_S6,0.0,0.109,0.132,0.147,0.16,0.165,0.178,0.184,0.192,0.196
Tregnaive_IkB,0.0,0.08,0.102,0.119,0.126,0.133,0.137,0.141,0.146,0.149
Tregnaive_NFkB,0.0,0.031,0.043,0.05,0.056,0.06,0.062,0.066,0.066,0.068
Tregnaive_ERK,0.0,0.039,0.052,0.063,0.07,0.073,0.079,0.087,0.089,0.092
Tregnaive_STAT6,0.0,0.081,0.105,0.128,0.142,0.157,0.166,0.171,0.175,0.186
