,Max Proba
artificial.36,0.986
artificial.19,0.928
artificial.1,0.864
artificial.28,0.831
artificial.12,0.69
artificial.39,0.647
artificial.41,0.569
artificial.16,0.545
artificial.24,0.513
artificial.43,0.464
artificial.8,0.429
artificial.26,0.423
artificial.18,0.42
artificial.17,0.407
artificial.9,0.37
artificial.6,0.347
artificial.3,0.346
artificial.22,0.332
artificial.2,0.327
artificial.34,0.32
artificial.29,0.314
artificial.42,0.309
artificial.14,0.305
artificial.25,0.279
artificial.40,0.277
artificial.21,0.275
artificial.33,0.269
artificial.27,0.266
artificial.11,0.251
artificial.38,0.241
artificial.20,0.237
artificial.15,0.237
artificial.7,0.236
artificial.13,0.227
artificial.37,0.225
artificial.4,0.224
artificial.30,0.208
artificial.23,0.206
artificial.32,0.145
artificial.31,0.116
artificial.5,0.094
artificial.35,0.06
artificial.10,0.049
