,ROC AUC,Average Precision,N features,CVS
STABL,"0.830 [0.593, 0.979]","0.870 [0.679, 0.981]","10.000 [9.000, 11.250]","0.545 [0.471, 0.643]"
SS 03,"0.870 [0.656, 1.000] (p=0.382)","0.922 [0.783, 1.000] (p=0.317)","15.000 [14.000, 16.000] (p=2.284e-06)","0.706 [0.611, 0.800] (p=5.299e-16)"
SS 05,"0.850 [0.616, 1.000] (p=0.437)","0.904 [0.745, 1.000] (p=0.355)","11.500 [10.750, 13.000] (p=1.318e-02)","0.688 [0.538, 0.782] (p=2.219e-09)"
SS 08,"0.550 [0.260, 0.821] (p=0.013)","0.684 [0.411, 0.874] (p=0.005)","5.000 [4.000, 5.000] (p=6.695e-08)","0.571 [0.429, 0.667] (p=8.761e-01)"
Lasso,"0.780 [0.545, 0.990] (p=0.33)","0.842 [0.612, 0.991] (p=0.408)","17.000 [15.750, 19.250] (p=1.017e-05)","0.615 [0.477, 0.734] (p=3.782e-02)"
Lasso 1SE,"0.830 [0.596, 1.000] (p=0.493)","0.897 [0.719, 1.000] (p=0.406)","17.000 [15.000, 18.250] (p=1.075e-05)","0.636 [0.545, 0.737] (p=2.084e-05)"
ElasticNet,"0.910 [0.750, 1.000] (p=0.265)","0.937 [0.811, 1.000] (p=0.287)","72.000 [57.000, 105.750] (p=6.322e-08)","0.575 [0.464, 0.689] (p=7.843e-01)"
