,Fold selected features,Fold nb of features
Fold 0,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'Frequency']",5
Fold 1,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'Frequency']",5
Fold 2,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'Frequency']",5
Fold 3,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
Fold 4,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
Fold 5,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
Fold 6,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'Frequency']",5
Fold 7,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
Fold 8,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
Fold 9,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
Fold 10,"['CREB', 'MAPKAPK2', 'STAT3', 'Frequency']",4
Fold 11,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'Frequency']",5
Fold 12,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'Frequency']",5
Fold 13,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
Fold 14,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
Fold 15,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'Frequency']",5
Fold 16,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
Fold 17,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
Fold 18,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'Frequency']",5
Fold 19,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
Fold 20,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
Fold 21,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
Fold 22,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'Frequency']",5
Fold 23,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
Fold 24,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
Fold 25,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'Frequency']",5
Fold 26,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'Frequency']",5
Fold 27,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
Fold 28,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
Fold 29,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
Fold 30,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'Frequency']",5
Fold 31,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'Frequency']",5
Fold 32,"['CREB', 'MAPKAPK2', 'STAT3', 'Frequency']",4
Fold 33,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
Fold 34,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
Fold 35,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
Fold 36,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'Frequency']",5
Fold 37,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'Frequency']",5
Fold 38,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'Frequency']",5
Fold 39,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
Fold 40,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
Fold 41,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
Fold 42,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'Frequency']",5
Fold 43,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'Frequency']",5
Fold 44,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
Fold 45,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
Fold 46,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
Fold 47,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'Frequency']",5
Fold 48,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
Fold 49,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'Frequency']",5
Fold 50,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'Frequency']",5
Fold 51,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'Frequency']",5
Fold 52,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
Fold 53,"['CREB', 'MAPKAPK2', 'STAT3', 'Frequency']",4
Fold 54,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'Frequency']",5
Fold 55,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
Fold 56,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
Fold 57,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'Frequency']",5
Fold 58,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
Fold 59,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
Fold 60,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'Frequency']",5
Fold 61,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
Fold 62,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
Fold 63,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
Fold 64,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'Frequency']",5
Fold 65,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'Frequency']",5
Fold 66,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
Fold 67,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'Frequency']",5
Fold 68,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'Frequency']",5
Fold 69,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
Fold 70,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
Fold 71,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
Fold 72,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'Frequency']",5
Fold 73,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
Fold 74,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
Fold 75,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
Fold 76,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
