,Fold selected features,Fold nb of features
Fold 0,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'IkB', 'Frequency']",6
Fold 1,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'IkB', 'Frequency']",6
Fold 2,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'IkB', 'Frequency']",6
Fold 3,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'IkB', 'Frequency']",6
Fold 4,"['CREB', 'STAT5', 'STAT3', 'Frequency']",4
Fold 5,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'IkB', 'Frequency']",6
Fold 6,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'IkB', 'Frequency']",6
Fold 7,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'IkB', 'Frequency']",6
Fold 8,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'IkB', 'Frequency']",6
Fold 9,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'IkB', 'Frequency']",6
Fold 10,"['CREB', 'MAPKAPK2', 'STAT3', 'IkB', 'Frequency']",5
Fold 11,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'IkB', 'Frequency']",6
Fold 12,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'IkB', 'Frequency']",6
Fold 13,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'Frequency']",5
Fold 14,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'IkB', 'Frequency']",6
Fold 15,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'IkB', 'Frequency']",6
Fold 16,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'IkB', 'Frequency']",6
Fold 17,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'IkB', 'Frequency']",6
Fold 18,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'IkB', 'Frequency']",6
Fold 19,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'IkB', 'Frequency']",6
Fold 20,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'Frequency']",5
Fold 21,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'IkB', 'Frequency']",6
Fold 22,"['CREB', 'STAT5', 'MAPKAPK2', 'STAT3', 'IkB', 'Frequency']",6
