,C'=' 0.044,C'=' 0.534,C'=' 1.023,C'=' 1.513,C'=' 2.002,C'=' 2.492,C'=' 2.981,C'=' 3.470,C'=' 3.960,C'=' 4.449
CD4Trm_Frequency,0.001,0.091,0.126,0.155,0.167,0.184,0.197,0.219,0.231,0.243
CD56brightCD16nNKcells_IkB,0.0,0.027,0.042,0.049,0.053,0.058,0.06,0.064,0.068,0.07
CD56brightCD16nNKcells_NFkB,0.0,0.003,0.004,0.006,0.008,0.008,0.009,0.01,0.012,0.013
CD56brightCD16nNKcells_Frequency,0.0,0.077,0.099,0.111,0.122,0.132,0.139,0.15,0.158,0.164
CD56dimCD16pNKcells_CREB,0.0,0.008,0.015,0.023,0.026,0.03,0.037,0.039,0.041,0.043
CD56dimCD16pNKcells_NFkB,0.0,0.001,0.001,0.004,0.007,0.007,0.007,0.006,0.009,0.009
CD56dimCD16pNKcells_Frequency,0.0,0.021,0.023,0.031,0.038,0.044,0.045,0.045,0.048,0.052
CD61pCD41pPLT_CREB,0.0,0.078,0.098,0.109,0.122,0.125,0.13,0.139,0.146,0.152
CD61pCD41pPLT_STAT3,0.0,0.099,0.117,0.127,0.14,0.153,0.159,0.168,0.175,0.188
CD61pCD41pPLT_S6,0.0,0.036,0.05,0.056,0.061,0.062,0.066,0.071,0.072,0.077
CD61pCD41pPLT_IkB,0.0,0.012,0.016,0.018,0.021,0.021,0.02,0.022,0.025,0.028
CD61pCD41pPLT_NFkB,0.0,0.011,0.014,0.016,0.017,0.017,0.018,0.02,0.02,0.02
CD62LnAgedNeutrophils_CREB,0.0,0.021,0.036,0.043,0.05,0.056,0.057,0.06,0.061,0.065
CD62LnAgedNeutrophils_p38,0.0,0.087,0.122,0.131,0.143,0.152,0.16,0.169,0.178,0.182
CD62LnAgedNeutrophils_STAT3,0.0,0.036,0.047,0.051,0.054,0.058,0.065,0.071,0.077,0.08
CD62LnAgedNeutrophils_S6,0.0,0.346,0.403,0.447,0.469,0.493,0.507,0.52,0.532,0.553
CD62LnAgedNeutrophils_IkB,0.0,0.027,0.038,0.044,0.049,0.054,0.061,0.065,0.07,0.073
CD62LnAgedNeutrophils_MAPKAPK2,0.0,0.101,0.126,0.147,0.162,0.173,0.181,0.188,0.194,0.199
CD62LnAgedNeutrophils_Frequency,0.0,0.065,0.08,0.092,0.099,0.106,0.115,0.117,0.126,0.13
CD62LpImmatureNeutrophils_CREB,0.0,0.055,0.071,0.087,0.092,0.098,0.102,0.107,0.112,0.114
CD62LpImmatureNeutrophils_STAT3,0.0,0.003,0.006,0.008,0.008,0.008,0.012,0.014,0.016,0.016
CD62LpImmatureNeutrophils_S6,0.0,0.208,0.247,0.277,0.3,0.313,0.323,0.338,0.354,0.362
CD62LpImmatureNeutrophils_IkB,0.0,0.051,0.071,0.08,0.085,0.091,0.095,0.097,0.103,0.108
CD62LpImmatureNeutrophils_Frequency,0.0,0.188,0.232,0.267,0.283,0.298,0.305,0.316,0.324,0.336
CD8Tcm_STAT5,0.0,0.009,0.013,0.017,0.018,0.019,0.02,0.021,0.022,0.023
CD8Tcm_STAT3,0.0,0.04,0.054,0.065,0.078,0.084,0.09,0.093,0.094,0.099
CD8Tcm_NFkB,0.0,0.001,0.001,0.001,0.004,0.006,0.006,0.006,0.006,0.008
CD8Tcm_Frequency,0.0,0.015,0.027,0.031,0.037,0.041,0.043,0.048,0.049,0.052
CD8Tem_NFkB,0.0,0.0,0.001,0.004,0.005,0.005,0.006,0.008,0.008,0.008
CD8Tem_Frequency,0.0,0.007,0.014,0.02,0.023,0.023,0.023,0.025,0.029,0.031
CD8Tnaive_STAT5,0.0,0.045,0.066,0.073,0.078,0.082,0.087,0.094,0.1,0.106
CD8Tnaive_STAT3,0.0,0.001,0.004,0.006,0.008,0.009,0.011,0.014,0.014,0.017
CD8Tnaive_IkB,0.0,0.039,0.055,0.057,0.062,0.063,0.068,0.069,0.072,0.074
CD8Tnaive_NFkB,0.0,0.005,0.007,0.009,0.01,0.01,0.011,0.011,0.011,0.013
CD8Tnaive_Frequency,0.0,0.078,0.111,0.133,0.146,0.158,0.171,0.181,0.191,0.204
CD8Trm_NFkB,0.0,0.003,0.004,0.005,0.007,0.008,0.009,0.01,0.01,0.01
CD8Trm_Frequency,0.0,0.021,0.029,0.035,0.042,0.042,0.044,0.045,0.05,0.053
gdTcells_CREB,0.0,0.009,0.016,0.019,0.021,0.024,0.026,0.029,0.03,0.029
gdTcells_IkB,0.0,0.084,0.109,0.125,0.143,0.148,0.154,0.168,0.177,0.187
gdTcells_NFkB,0.0,0.016,0.021,0.03,0.034,0.036,0.037,0.037,0.041,0.044
gdTcells_STAT6,0.0,0.003,0.007,0.009,0.01,0.012,0.016,0.018,0.019,0.022
gdTcells_Frequency,0.0,0.161,0.217,0.249,0.269,0.281,0.294,0.299,0.305,0.318
intMC_CREB,0.0,0.01,0.019,0.02,0.025,0.027,0.031,0.033,0.034,0.036
intMC_STAT3,0.0,0.035,0.049,0.06,0.065,0.07,0.072,0.075,0.082,0.086
intMC_S6,0.0,0.176,0.207,0.238,0.268,0.289,0.311,0.32,0.341,0.355
intMC_IkB,0.0,0.017,0.029,0.032,0.036,0.041,0.043,0.046,0.05,0.058
intMC_NFkB,0.0,0.001,0.003,0.004,0.005,0.006,0.008,0.008,0.008,0.008
intMC_Frequency,0.0,0.057,0.07,0.081,0.091,0.096,0.1,0.105,0.108,0.111
mDC_CREB,0.0,0.007,0.013,0.017,0.018,0.021,0.022,0.023,0.025,0.028
mDC_STAT3,0.0,0.045,0.053,0.058,0.065,0.071,0.079,0.085,0.09,0.094
mDC_S6,0.0,0.206,0.251,0.282,0.307,0.316,0.329,0.342,0.353,0.363
mDC_IkB,0.0,0.099,0.118,0.132,0.137,0.145,0.15,0.16,0.163,0.166
mDC_Frequency,0.0,0.088,0.107,0.116,0.125,0.135,0.143,0.152,0.157,0.16
MDSC_CREB,0.0,0.001,0.005,0.006,0.007,0.007,0.007,0.008,0.011,0.013
MDSC_STAT3,0.0,0.031,0.037,0.043,0.049,0.052,0.058,0.061,0.066,0.069
MDSC_S6,0.0,0.154,0.21,0.239,0.261,0.275,0.287,0.304,0.314,0.331
MDSC_IkB,0.0,0.012,0.015,0.017,0.021,0.022,0.024,0.027,0.027,0.03
MDSC_Frequency,0.0,0.016,0.025,0.03,0.032,0.034,0.035,0.036,0.038,0.042
NKT_STAT5,0.0,0.047,0.067,0.074,0.079,0.08,0.087,0.089,0.094,0.096
NKT_IkB,0.0,0.033,0.045,0.051,0.061,0.068,0.071,0.073,0.076,0.079
NKT_NFkB,0.0,0.008,0.013,0.013,0.017,0.018,0.019,0.024,0.024,0.025
NKT_STAT6,0.0,0.029,0.034,0.04,0.046,0.052,0.052,0.058,0.061,0.062
NKT_Frequency,0.0,0.031,0.053,0.072,0.079,0.087,0.09,0.099,0.111,0.119
pDC_CREB,0.0,0.012,0.015,0.021,0.025,0.03,0.034,0.04,0.045,0.047
pDC_STAT5,0.0,0.134,0.173,0.195,0.216,0.227,0.238,0.247,0.255,0.266
pDC_STAT3,0.0,0.052,0.07,0.076,0.083,0.088,0.093,0.097,0.1,0.105
pDC_S6,0.0,0.176,0.209,0.228,0.237,0.255,0.26,0.271,0.28,0.292
pDC_IkB,0.0,0.042,0.06,0.067,0.071,0.076,0.085,0.089,0.09,0.096
pDC_NFkB,0.0,0.007,0.011,0.017,0.017,0.02,0.02,0.021,0.025,0.026
pDC_MAPKAPK2,0.0,0.103,0.132,0.15,0.165,0.177,0.186,0.194,0.201,0.208
Th1mem_CREB,0.0,0.007,0.013,0.018,0.018,0.021,0.024,0.024,0.027,0.028
Th1mem_STAT5,0.0,0.046,0.056,0.068,0.073,0.08,0.085,0.088,0.09,0.096
Th1mem_STAT3,0.0,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003
Th1mem_S6,0.0,0.021,0.026,0.029,0.031,0.032,0.035,0.038,0.041,0.043
Th1mem_IkB,0.0,0.014,0.023,0.028,0.03,0.032,0.033,0.035,0.036,0.036
Th1mem_NFkB,0.0,0.005,0.009,0.012,0.014,0.016,0.019,0.021,0.022,0.024
Th1mem_ERK,0.0,0.083,0.115,0.135,0.146,0.154,0.168,0.172,0.183,0.187
Th1mem_STAT6,0.0,0.092,0.121,0.138,0.149,0.169,0.175,0.18,0.186,0.197
Th1naive_CREB,0.0,0.024,0.031,0.036,0.039,0.042,0.046,0.048,0.05,0.053
Th1naive_STAT5,0.0,0.008,0.011,0.011,0.013,0.013,0.014,0.016,0.017,0.017
Th1naive_STAT3,0.0,0.029,0.043,0.049,0.06,0.063,0.067,0.071,0.075,0.081
Th1naive_S6,0.0,0.142,0.175,0.195,0.211,0.225,0.231,0.236,0.242,0.247
Th1naive_IkB,0.0,0.022,0.034,0.045,0.047,0.049,0.055,0.059,0.061,0.064
Th1naive_NFkB,0.0,0.091,0.12,0.133,0.144,0.151,0.161,0.166,0.171,0.183
Th1naive_ERK,0.0,0.11,0.151,0.17,0.191,0.198,0.209,0.216,0.223,0.231
Th1naive_STAT6,0.0,0.043,0.057,0.066,0.074,0.084,0.09,0.092,0.095,0.099
Th1naive_MAPKAPK2,0.0,0.013,0.021,0.026,0.029,0.034,0.038,0.039,0.041,0.042
Tregmem_STAT5,0.0,0.122,0.153,0.178,0.194,0.214,0.221,0.237,0.245,0.253
Tregmem_STAT3,0.0,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.007
Tregmem_NFkB,0.0,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.003
Tregmem_Frequency,0.0,0.098,0.118,0.128,0.134,0.14,0.145,0.149,0.155,0.16
Tregnaive_STAT5,0.0,0.154,0.184,0.205,0.226,0.238,0.253,0.264,0.268,0.275
Tregnaive_STAT3,0.0,0.004,0.005,0.007,0.008,0.008,0.009,0.009,0.009,0.009
Tregnaive_S6,0.0,0.108,0.131,0.145,0.156,0.163,0.169,0.182,0.189,0.193
Tregnaive_IkB,0.0,0.079,0.099,0.116,0.124,0.13,0.136,0.139,0.141,0.148
Tregnaive_NFkB,0.0,0.028,0.043,0.05,0.053,0.057,0.061,0.062,0.067,0.068
Tregnaive_ERK,0.0,0.039,0.05,0.063,0.069,0.072,0.077,0.084,0.089,0.091
Tregnaive_STAT6,0.0,0.077,0.101,0.122,0.139,0.153,0.162,0.169,0.171,0.178
