,Fold selected features,Fold nb of features
Fold 0,"['NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",10
Fold 1,"['NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",10
Fold 2,"['NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",10
Fold 3,"['NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",10
Fold 4,"['NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",10
Fold 5,"['NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",10
Fold 6,"['NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",10
Fold 7,"['NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",10
Fold 8,"['NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",10
Fold 9,"['NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",10
Fold 10,"['NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",10
Fold 11,"['NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",10
Fold 12,"['NFkB', 'ERK', 'STAT6', 'CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",9
Fold 13,"['NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",10
Fold 14,"['NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",10
Fold 15,"['NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",10
Fold 16,"['NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",10
