,Fold selected features,Fold nb of features
Fold 0,"['MAPKAPK2', 'NFkB', 'S6', 'Frequency']",4
Fold 1,"['MAPKAPK2', 'NFkB', 'S6', 'Frequency']",4
Fold 2,"['MAPKAPK2', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 3,"['MAPKAPK2', 'NFkB', 'CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",7
Fold 4,"['MAPKAPK2', 'CREB', 'STAT3', 'S6', 'Frequency']",5
Fold 5,"['MAPKAPK2', 'NFkB', 'S6', 'Frequency']",4
Fold 6,"['MAPKAPK2', 'NFkB', 'S6', 'Frequency']",4
Fold 7,"['MAPKAPK2', 'NFkB', 'CREB', 'S6', 'Frequency']",5
Fold 8,"['MAPKAPK2', 'NFkB', 'S6', 'Frequency']",4
Fold 9,"['MAPKAPK2', 'NFkB', 'S6', 'Frequency']",4
Fold 10,"['MAPKAPK2', 'NFkB', 'S6', 'Frequency']",4
Fold 11,"['MAPKAPK2', 'NFkB', 'S6', 'Frequency']",4
Fold 12,"['MAPKAPK2', 'NFkB', 'CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",7
Fold 13,"['MAPKAPK2', 'NFkB', 'CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",7
Fold 14,"['MAPKAPK2', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 15,"['MAPKAPK2', 'NFkB', 'STAT3', 'S6', 'Frequency']",5
Fold 16,"['MAPKAPK2', 'NFkB', 'STAT3', 'S6', 'IkB', 'Frequency']",6
Fold 17,"['S6', 'Frequency']",2
Fold 18,"['MAPKAPK2', 'NFkB', 'STAT3', 'S6', 'Frequency']",5
Fold 19,"['MAPKAPK2', 'NFkB', 'S6', 'Frequency']",4
Fold 20,"['MAPKAPK2', 'NFkB', 'CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",7
Fold 21,"['MAPKAPK2', 'NFkB', 'S6', 'Frequency']",4
Fold 22,"['MAPKAPK2', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 23,"['MAPKAPK2', 'NFkB', 'S6', 'Frequency']",4
Fold 24,"['MAPKAPK2', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 25,"['MAPKAPK2', 'NFkB', 'STAT3', 'S6', 'Frequency']",5
Fold 26,"['MAPKAPK2', 'NFkB', 'STAT3', 'S6', 'Frequency']",5
Fold 27,"['MAPKAPK2', 'NFkB', 'STAT3', 'S6', 'IkB', 'Frequency']",6
Fold 28,"['MAPKAPK2', 'NFkB', 'CREB', 'S6', 'Frequency']",5
Fold 29,"['MAPKAPK2', 'NFkB', 'S6', 'Frequency']",4
Fold 30,"['MAPKAPK2', 'NFkB', 'S6', 'Frequency']",4
Fold 31,"['MAPKAPK2', 'NFkB', 'CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",7
Fold 32,"['MAPKAPK2', 'NFkB', 'S6', 'Frequency']",4
Fold 33,"['S6', 'Frequency']",2
Fold 34,"['MAPKAPK2', 'NFkB', 'S6', 'Frequency']",4
Fold 35,"['MAPKAPK2', 'CREB', 'STAT3', 'S6', 'Frequency']",5
Fold 36,"['MAPKAPK2', 'NFkB', 'S6', 'Frequency']",4
Fold 37,"['MAPKAPK2', 'NFkB', 'S6', 'Frequency']",4
Fold 38,"['MAPKAPK2', 'NFkB', 'S6', 'Frequency']",4
Fold 39,"['MAPKAPK2', 'NFkB', 'CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",7
Fold 40,"['S6', 'Frequency']",2
Fold 41,"['MAPKAPK2', 'NFkB', 'STAT3', 'S6', 'IkB', 'Frequency']",6
Fold 42,"['MAPKAPK2', 'NFkB', 'S6', 'Frequency']",4
Fold 43,"['MAPKAPK2', 'NFkB', 'S6', 'Frequency']",4
Fold 44,"['MAPKAPK2', 'NFkB', 'S6', 'Frequency']",4
Fold 45,"['MAPKAPK2', 'NFkB', 'S6', 'Frequency']",4
Fold 46,"['MAPKAPK2', 'NFkB', 'S6', 'Frequency']",4
Fold 47,"['MAPKAPK2', 'NFkB', 'STAT3', 'S6', 'Frequency']",5
Fold 48,"['MAPKAPK2', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 49,"['MAPKAPK2', 'NFkB', 'STAT3', 'S6', 'Frequency']",5
Fold 50,"['MAPKAPK2', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 51,"['MAPKAPK2', 'NFkB', 'CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",7
Fold 52,"['MAPKAPK2', 'NFkB', 'CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",7
Fold 53,"['MAPKAPK2', 'NFkB', 'S6', 'Frequency']",4
