,ROC AUC,Average Precision,N features,CVS
STABL,"0.510 [0.263, 0.758]","0.527 [0.302, 0.858]","4.000 [0.000, 6.250]","0.000 [0.000, 0.372]"
SS 03,"0.870 [0.656, 1.000] (p=0.006)","0.922 [0.783, 1.000] (p=0.001)","13.500 [13.000, 14.000] (p=1.688e-07)","0.733 [0.625, 0.800] (p=9.455e-61)"
SS 05,"0.580 [0.275, 0.820] (p=0.292)","0.659 [0.378, 0.892] (p=0.071)","6.000 [5.000, 6.000] (p=1.686e-01)","0.571 [0.444, 0.667] (p=1.060e-44)"
SS 08,"0.225 [0.060, 0.409] (p=0.026)","0.399 [0.215, 0.649] (p=0.049)","0.000 [0.000, 1.000] (p=1.005e-03)","0.000 [0.000, 0.000] (p=3.136e-17)"
Lasso,"0.840 [0.635, 0.990] (p=0.006)","0.863 [0.644, 0.992] (p=0.0)","17.000 [15.750, 18.000] (p=3.971e-07)","0.634 [0.522, 0.737] (p=2.344e-46)"
Lasso 1SE,"0.870 [0.670, 1.000] (p=0.004)","0.899 [0.724, 1.000] (p=0.0)","18.000 [16.750, 20.000] (p=4.613e-07)","0.636 [0.527, 0.714] (p=8.625e-46)"
ElasticNet,"0.910 [0.758, 1.000] (p=0.007)","0.937 [0.799, 1.000] (p=0.003)","72.000 [57.750, 105.500] (p=6.304e-08)","0.577 [0.466, 0.693] (p=2.825e-45)"
