,Max Proba
artificial.6,0.778
artificial.21,0.623
artificial.4,0.6
artificial.39,0.59
artificial.41,0.55
artificial.28,0.549
artificial.31,0.535
artificial.46,0.531
artificial.35,0.504
artificial.9,0.499
artificial.5,0.465
artificial.38,0.462
artificial.30,0.425
artificial.29,0.41
artificial.19,0.375
artificial.18,0.329
artificial.26,0.321
artificial.12,0.319
artificial.24,0.318
artificial.13,0.314
artificial.27,0.306
artificial.22,0.306
artificial.14,0.303
artificial.40,0.285
artificial.32,0.257
artificial.44,0.256
artificial.45,0.252
artificial.1,0.247
artificial.17,0.235
artificial.10,0.231
artificial.3,0.23
artificial.34,0.225
artificial.15,0.214
artificial.7,0.208
artificial.25,0.2
artificial.8,0.19
artificial.11,0.176
artificial.42,0.171
artificial.16,0.168
artificial.23,0.146
artificial.20,0.134
artificial.33,0.118
artificial.2,0.114
artificial.37,0.076
artificial.43,0.069
artificial.36,0.01
