,Fold selected features,Fold nb of features
Fold 0,"['CREB', 'STAT5', 'p38', 'STAT3', 'IkB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2']",9
Fold 1,[],0
Fold 2,[],0
Fold 3,"['CREB', 'STAT5', 'p38', 'STAT3', 'IkB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2']",9
Fold 4,[],0
Fold 5,[],0
Fold 6,"['CREB', 'STAT5', 'p38', 'STAT3', 'IkB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2']",9
Fold 7,[],0
Fold 8,[],0
Fold 9,[],0
Fold 10,[],0
Fold 11,[],0
Fold 12,[],0
Fold 13,['STAT6'],1
Fold 14,[],0
Fold 15,"['CREB', 'STAT5', 'p38', 'STAT3', 'IkB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2']",9
Fold 16,[],0
Fold 17,"['CREB', 'STAT5', 'p38', 'STAT3', 'IkB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2']",9
Fold 18,"['STAT5', 'p38', 'STAT3', 'ERK', 'STAT6']",5
Fold 19,['STAT6'],1
Fold 20,['STAT6'],1
Fold 21,[],0
Fold 22,[],0
Fold 23,[],0
Fold 24,[],0
Fold 25,"['CREB', 'STAT5', 'p38', 'STAT3', 'IkB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2']",9
Fold 26,"['STAT5', 'p38', 'STAT3', 'ERK', 'STAT6']",5
Fold 27,[],0
Fold 28,[],0
Fold 29,['STAT6'],1
Fold 30,[],0
Fold 31,[],0
Fold 32,[],0
Fold 33,"['CREB', 'STAT5', 'p38', 'STAT3', 'IkB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2']",9
Fold 34,[],0
Fold 35,[],0
Fold 36,[],0
Fold 37,"['CREB', 'STAT5', 'p38', 'STAT3', 'IkB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2']",9
Fold 38,"['CREB', 'STAT5', 'p38', 'STAT3', 'IkB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2']",9
Fold 39,"['CREB', 'STAT5', 'p38', 'STAT3', 'IkB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2']",9
Fold 40,"['CREB', 'STAT5', 'p38', 'STAT3', 'IkB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2']",9
Fold 41,[],0
Fold 42,"['CREB', 'STAT5', 'p38', 'STAT3', 'IkB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2']",9
Fold 43,[],0
Fold 44,[],0
Fold 45,[],0
Fold 46,[],0
Fold 47,"['CREB', 'STAT5', 'p38', 'STAT3', 'IkB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2']",9
Fold 48,[],0
Fold 49,"['STAT5', 'p38', 'STAT3', 'ERK', 'STAT6']",5
Fold 50,[],0
Fold 51,[],0
Fold 52,"['CREB', 'STAT5', 'p38', 'STAT3', 'IkB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2']",9
Fold 53,[],0
Fold 54,"['CREB', 'STAT5', 'p38', 'STAT3', 'IkB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2']",9
Fold 55,['STAT6'],1
Fold 56,[],0
Fold 57,[],0
Fold 58,['STAT6'],1
Fold 59,[],0
Fold 60,"['CREB', 'STAT5', 'p38', 'STAT3', 'IkB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2']",9
Fold 61,[],0
Fold 62,['STAT6'],1
Fold 63,[],0
Fold 64,[],0
Fold 65,"['CREB', 'STAT5', 'p38', 'STAT3', 'IkB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2']",9
Fold 66,[],0
Fold 67,[],0
Fold 68,"['CREB', 'STAT5', 'p38', 'STAT3', 'IkB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2']",9
Fold 69,"['CREB', 'STAT5', 'p38', 'STAT3', 'IkB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2']",9
Fold 70,[],0
Fold 71,['STAT6'],1
Fold 72,[],0
Fold 73,[],0
Fold 74,"['CREB', 'STAT5', 'p38', 'STAT3', 'IkB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2']",9
Fold 75,[],0
Fold 76,[],0
Fold 77,[],0
Fold 78,[],0
Fold 79,"['STAT5', 'p38', 'STAT3', 'ERK', 'STAT6']",5
Fold 80,[],0
Fold 81,[],0
Fold 82,"['CREB', 'STAT5', 'p38', 'STAT3', 'IkB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2']",9
Fold 83,['STAT6'],1
Fold 84,"['CREB', 'STAT5', 'p38', 'STAT3', 'IkB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2']",9
Fold 85,"['CREB', 'STAT5', 'p38', 'STAT3', 'IkB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2']",9
Fold 86,[],0
Fold 87,[],0
Fold 88,"['CREB', 'STAT5', 'p38', 'STAT3', 'IkB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2']",9
Fold 89,[],0
Fold 90,[],0
Fold 91,[],0
