,Max Proba
artificial.22,0.817
artificial.45,0.789
artificial.24,0.756
artificial.13,0.54
artificial.11,0.53
artificial.29,0.468
artificial.6,0.351
artificial.25,0.332
artificial.19,0.323
artificial.2,0.319
artificial.10,0.305
artificial.41,0.285
artificial.46,0.281
artificial.37,0.259
artificial.17,0.173
artificial.35,0.172
artificial.21,0.144
artificial.28,0.121
artificial.39,0.119
artificial.23,0.118
artificial.36,0.103
artificial.3,0.088
artificial.44,0.083
artificial.4,0.068
artificial.14,0.051
artificial.40,0.047
artificial.20,0.042
artificial.38,0.037
artificial.1,0.034
artificial.12,0.031
artificial.27,0.029
artificial.18,0.029
artificial.34,0.022
artificial.15,0.021
artificial.8,0.02
artificial.42,0.014
artificial.5,0.01
artificial.43,0.009
artificial.26,0.009
artificial.32,0.006
artificial.33,0.005
artificial.16,0.005
artificial.7,0.003
artificial.30,0.003
artificial.9,0.002
artificial.31,0.001
