,Fold selected features,Fold nb of features
Fold 0,"['CREB', 'STAT6', 'MAPKAPK2', 'STAT5', 'S6']",5
Fold 1,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 2,"['CREB', 'STAT6', 'MAPKAPK2', 'S6']",4
Fold 3,"['CREB', 'MAPKAPK2', 'STAT5', 'S6']",4
Fold 4,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 5,"['CREB', 'MAPKAPK2', 'STAT3', 'S6']",4
Fold 6,"['CREB', 'STAT6', 'S6']",3
Fold 7,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 8,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 9,"['CREB', 'STAT6', 'MAPKAPK2', 'S6']",4
Fold 10,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 11,"['MAPKAPK2', 'S6']",2
Fold 12,"['CREB', 'MAPKAPK2', 'S6', 'IkB']",4
Fold 13,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 14,"['CREB', 'STAT6', 'MAPKAPK2', 'S6']",4
Fold 15,"['CREB', 'S6']",2
Fold 16,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",9
Fold 17,"['CREB', 'STAT6', 'MAPKAPK2', 'STAT5', 'S6']",5
Fold 18,"['CREB', 'STAT6', 'MAPKAPK2', 'S6']",4
Fold 19,"['CREB', 'ERK', 'STAT6', 'MAPKAPK2', 'S6']",5
Fold 20,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 21,"['CREB', 'STAT6', 'MAPKAPK2', 'S6']",4
Fold 22,"['CREB', 'STAT6', 'MAPKAPK2', 'S6']",4
Fold 23,"['CREB', 'MAPKAPK2', 'STAT3', 'S6']",4
Fold 24,"['CREB', 'STAT6', 'MAPKAPK2', 'S6']",4
Fold 25,"['CREB', 'S6']",2
Fold 26,"['CREB', 'STAT6', 'MAPKAPK2', 'S6']",4
Fold 27,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",9
Fold 28,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 29,"['CREB', 'ERK', 'STAT6', 'MAPKAPK2', 'S6']",5
Fold 30,"['MAPKAPK2', 'S6']",2
Fold 31,"['CREB', 'MAPKAPK2', 'S6', 'IkB']",4
Fold 32,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 33,"['CREB', 'STAT6', 'MAPKAPK2', 'STAT5', 'S6']",5
Fold 34,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 35,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 36,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 37,"['CREB', 'STAT6', 'S6']",3
Fold 38,"['CREB', 'STAT6', 'MAPKAPK2', 'STAT5', 'S6']",5
Fold 39,"['CREB', 'MAPKAPK2', 'STAT5', 'S6']",4
Fold 40,"['CREB', 'STAT6', 'MAPKAPK2', 'STAT5', 'S6']",5
Fold 41,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",9
Fold 42,"['CREB', 'STAT6', 'MAPKAPK2', 'STAT5', 'S6']",5
Fold 43,"['MAPKAPK2', 'S6']",2
Fold 44,"['CREB', 'MAPKAPK2', 'STAT3', 'S6']",4
Fold 45,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 46,"['CREB', 'STAT6', 'MAPKAPK2', 'S6']",4
Fold 47,"['CREB', 'S6']",2
Fold 48,"['CREB', 'STAT6', 'MAPKAPK2', 'S6']",4
Fold 49,"['CREB', 'STAT6', 'MAPKAPK2', 'S6']",4
Fold 50,"['CREB', 'STAT6', 'MAPKAPK2', 'S6']",4
Fold 51,"['CREB', 'MAPKAPK2', 'S6', 'IkB']",4
Fold 52,"['CREB', 'MAPKAPK2', 'STAT5', 'S6']",4
Fold 53,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 54,"['CREB', 'STAT6', 'S6']",3
Fold 55,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 56,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 57,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 58,"['CREB', 'ERK', 'STAT6', 'MAPKAPK2', 'S6']",5
Fold 59,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 60,"['CREB', 'STAT6', 'MAPKAPK2', 'STAT5', 'S6']",5
Fold 61,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 62,"['CREB', 'ERK', 'STAT6', 'MAPKAPK2', 'S6']",5
Fold 63,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 64,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 65,"['CREB', 'STAT6', 'S6']",3
Fold 66,"['CREB', 'STAT6', 'MAPKAPK2', 'S6']",4
Fold 67,"['CREB', 'MAPKAPK2', 'S6', 'IkB']",4
Fold 68,"['CREB', 'S6']",2
Fold 69,"['CREB', 'STAT6', 'MAPKAPK2', 'STAT5', 'S6']",5
Fold 70,"['CREB', 'MAPKAPK2', 'STAT3', 'S6']",4
Fold 71,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 72,"['CREB', 'STAT6', 'MAPKAPK2', 'S6']",4
Fold 73,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",9
Fold 74,"['CREB', 'MAPKAPK2', 'STAT5', 'S6']",4
Fold 75,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 76,"['CREB', 'STAT6', 'MAPKAPK2', 'S6']",4
Fold 77,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 78,"['MAPKAPK2', 'S6']",2
Fold 79,"['CREB', 'STAT6', 'MAPKAPK2', 'S6']",4
Fold 80,"['CREB', 'MAPKAPK2', 'STAT3', 'S6']",4
Fold 81,"['MAPKAPK2', 'S6']",2
Fold 82,"['CREB', 'STAT6', 'MAPKAPK2', 'STAT5', 'S6']",5
Fold 83,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 84,"['CREB', 'STAT6', 'MAPKAPK2', 'STAT5', 'S6']",5
Fold 85,"['CREB', 'S6']",2
Fold 86,"['CREB', 'MAPKAPK2', 'S6', 'IkB']",4
Fold 87,"['CREB', 'STAT6', 'MAPKAPK2', 'S6']",4
Fold 88,"['CREB', 'MAPKAPK2', 'STAT5', 'S6']",4
Fold 89,"['CREB', 'STAT6', 'MAPKAPK2', 'S6']",4
Fold 90,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 91,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 92,"['CREB', 'STAT6', 'S6']",3
Fold 93,"['CREB', 'ERK', 'STAT6', 'MAPKAPK2', 'S6']",5
Fold 94,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 95,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",9
Fold 96,"['CREB', 'STAT6', 'MAPKAPK2', 'S6']",4
Fold 97,"['CREB', 'STAT6', 'MAPKAPK2', 'S6']",4
Fold 98,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 99,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 100,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 101,"['CREB', 'MAPKAPK2', 'STAT5', 'S6']",4
Fold 102,"['CREB', 'STAT6', 'MAPKAPK2', 'S6']",4
Fold 103,"['CREB', 'MAPKAPK2', 'STAT3', 'S6']",4
Fold 104,"['CREB', 'STAT6', 'MAPKAPK2', 'S6']",4
Fold 105,"['CREB', 'STAT6', 'MAPKAPK2', 'S6']",4
Fold 106,"['CREB', 'MAPKAPK2', 'S6', 'IkB']",4
Fold 107,"['CREB', 'STAT6', 'MAPKAPK2', 'STAT5', 'S6']",5
Fold 108,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 109,"['MAPKAPK2', 'S6']",2
Fold 110,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 111,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 112,"['CREB', 'STAT6', 'S6']",3
Fold 113,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 114,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",9
Fold 115,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 116,"['CREB', 'ERK', 'STAT6', 'MAPKAPK2', 'S6']",5
Fold 117,"['CREB', 'STAT6', 'MAPKAPK2', 'STAT5', 'S6']",5
Fold 118,"['CREB', 'S6']",2
Fold 119,"['CREB', 'STAT6', 'MAPKAPK2', 'S6']",4
Fold 120,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 121,"['CREB', 'STAT6', 'MAPKAPK2', 'STAT5', 'S6']",5
Fold 122,"['CREB', 'S6']",2
Fold 123,"['CREB', 'STAT6', 'MAPKAPK2', 'S6']",4
Fold 124,"['CREB', 'MAPKAPK2', 'S6', 'IkB']",4
Fold 125,"['CREB', 'MAPKAPK2', 'STAT3', 'S6']",4
Fold 126,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 127,"['MAPKAPK2', 'S6']",2
Fold 128,"['CREB', 'STAT6', 'MAPKAPK2', 'S6']",4
Fold 129,"['CREB', 'STAT6', 'MAPKAPK2', 'S6']",4
Fold 130,"['CREB', 'STAT6', 'MAPKAPK2', 'S6']",4
Fold 131,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 132,"['CREB', 'STAT6', 'MAPKAPK2', 'STAT5', 'S6']",5
Fold 133,"['CREB', 'MAPKAPK2', 'STAT5', 'S6']",4
Fold 134,"['CREB', 'STAT6', 'S6']",3
Fold 135,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",9
Fold 136,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 137,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 138,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 139,"['CREB', 'ERK', 'STAT6', 'MAPKAPK2', 'S6']",5
Fold 140,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 141,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 142,"['CREB', 'MAPKAPK2', 'STAT5', 'S6']",4
Fold 143,"['CREB', 'MAPKAPK2', 'STAT3', 'S6']",4
Fold 144,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 145,"['CREB', 'STAT6', 'MAPKAPK2', 'S6']",4
Fold 146,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",9
Fold 147,"['CREB', 'STAT6', 'S6']",3
Fold 148,"['CREB', 'STAT6', 'MAPKAPK2', 'S6']",4
Fold 149,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 150,"['CREB', 'STAT6', 'MAPKAPK2', 'STAT5', 'S6']",5
Fold 151,"['CREB', 'S6']",2
Fold 152,"['CREB', 'ERK', 'STAT6', 'MAPKAPK2', 'S6']",5
Fold 153,"['CREB', 'MAPKAPK2', 'S6', 'IkB']",4
Fold 154,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 155,"['CREB', 'STAT6', 'MAPKAPK2', 'STAT5', 'S6']",5
Fold 156,"['MAPKAPK2', 'S6']",2
Fold 157,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 158,"['CREB', 'STAT6', 'MAPKAPK2', 'S6']",4
Fold 159,"['CREB', 'STAT6', 'MAPKAPK2', 'S6']",4
Fold 160,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 161,"['CREB', 'STAT6', 'S6']",3
Fold 162,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",9
Fold 163,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 164,"['CREB', 'STAT6', 'MAPKAPK2', 'STAT5', 'S6']",5
Fold 165,"['CREB', 'MAPKAPK2', 'S6', 'IkB']",4
Fold 166,"['CREB', 'STAT6', 'MAPKAPK2', 'S6']",4
Fold 167,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 168,"['CREB', 'MAPKAPK2', 'STAT5', 'S6']",4
Fold 169,"['CREB', 'MAPKAPK2', 'STAT3', 'S6']",4
Fold 170,"['MAPKAPK2', 'S6']",2
Fold 171,"['CREB', 'STAT6', 'MAPKAPK2', 'S6']",4
Fold 172,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 173,"['CREB', 'STAT6', 'MAPKAPK2', 'S6']",4
Fold 174,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 175,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 176,"['CREB', 'STAT6', 'MAPKAPK2', 'STAT5', 'S6']",5
Fold 177,"['CREB', 'STAT6', 'MAPKAPK2', 'S6']",4
Fold 178,"['CREB', 'S6']",2
Fold 179,"['CREB', 'ERK', 'STAT6', 'MAPKAPK2', 'S6']",5
Fold 180,"['CREB', 'STAT6', 'MAPKAPK2', 'S6']",4
Fold 181,"['CREB', 'MAPKAPK2', 'S6', 'IkB']",4
Fold 182,"['CREB', 'MAPKAPK2', 'STAT5', 'S6']",4
Fold 183,"['CREB', 'STAT6', 'MAPKAPK2', 'S6']",4
Fold 184,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",9
Fold 185,"['CREB', 'MAPKAPK2', 'STAT3', 'S6']",4
Fold 186,"['CREB', 'STAT6', 'MAPKAPK2', 'S6']",4
Fold 187,"['MAPKAPK2', 'S6']",2
Fold 188,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 189,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 190,"['CREB', 'S6']",2
Fold 191,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 192,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 193,"['CREB', 'STAT6', 'MAPKAPK2', 'S6']",4
Fold 194,"['CREB', 'STAT6', 'MAPKAPK2', 'STAT5', 'S6']",5
Fold 195,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 196,"['CREB', 'ERK', 'STAT6', 'MAPKAPK2', 'S6']",5
Fold 197,"['CREB', 'STAT6', 'MAPKAPK2', 'STAT5', 'S6']",5
Fold 198,"['CREB', 'MAPKAPK2', 'S6']",3
Fold 199,"['CREB', 'STAT6', 'S6']",3
