,Spearman corr,pvalue
p38,-0.45892851798007134,0.04181223471559972
ERK,-0.34188172937891387,0.14011108252517718
S6,0.3394514291136108,0.14313532131873022
STAT5,-0.2847473987257497,0.22367213814156958
MAPKAPK2,0.1468050548786759,0.5368262190751325
STAT6,0.11396057645963793,0.6323691194635712
NFkB,-0.06947334742918748,0.7710204154093474
IkB,0.0693687975619296,0.7713562200019073
CREB,-0.05204616807929426,0.8274934054257779
STAT3,-0.018181818181818184,0.9393540091484398
STAT1,,
