,Spearman corr,pvalue
MAPKAPK2,-0.5087230797227997,0.021986856755653213
STAT5,-0.41762951813109955,0.06692050330969943
ERK,-0.3328713326493031,0.15155241782202525
STAT6,-0.22941573387056172,0.3305649312781844
CREB,-0.14333787492649322,0.5465900595623074
IkB,-0.12157835800107811,0.609626683539825
STAT3,-0.06271032028034079,0.7928209177910996
S6,-0.018181818181818184,0.9393540091484398
NFkB,0.0,1.0
p38,,
STAT1,,
