,Fold selected features,Fold nb of features
Fold 0,[],0
Fold 1,[],0
Fold 2,"['CCR2pcMC_MAPKAPK2', 'CD41hiCD61hiPLT_S6', 'CD4Tem_STAT3', 'CD4Trm_Frequency', 'CD62LpImmatureNeutrophils_S6', 'CD8Tcm_STAT3', 'CD8Tnaive_STAT3', 'Th1naive_CREB', 'Th1naive_S6']",9
Fold 3,[],0
Fold 4,[],0
Fold 5,[],0
Fold 6,"['CCR2nncMC_Frequency', 'CD62LpImmatureNeutrophils_S6']",2
Fold 7,[],0
Fold 8,"['CD4Tnaive_Frequency', 'CD62LnAgedNeutrophils_S6']",2
Fold 9,"['CCR2nncMC_Frequency', 'CD41hiCD61hiPLT_S6', 'CD4Tem_STAT3', 'CD62LnAgedNeutrophils_S6', 'CD62LpImmatureNeutrophils_CREB', 'CD62LpImmatureNeutrophils_S6', 'CD8Tcm_STAT3', 'CD8Tnaive_STAT3', 'Th1naive_CREB', 'Th1naive_S6']",10
Fold 10,[],0
Fold 11,"['CD4Tem_Frequency', 'CD62LpImmatureNeutrophils_S6']",2
Fold 12,[],0
Fold 13,"['Bcells_Frequency', 'CCR2nncMC_Frequency', 'CD4Tcm_Frequency', 'CD4Tem_Frequency', 'CD4Trm_Frequency', 'CD62LnAgedNeutrophils_S6', 'CD62LpImmatureNeutrophils_CREB', 'CD62LpImmatureNeutrophils_S6', 'CD8Tcm_STAT3', 'CD8Tcm_Frequency', 'CD8Tnaive_Frequency', 'gdTcells_Frequency', 'intMC_Frequency', 'mDC_Frequency', 'Th1naive_S6', 'Tregmem_Frequency']",16
Fold 14,"['CCR2nncMC_Frequency', 'CD62LnAgedNeutrophils_S6', 'CD62LpImmatureNeutrophils_CREB', 'Th1naive_S6']",4
Fold 15,['CCR2pcMC_Frequency'],1
Fold 16,[],0
Fold 17,[],0
Fold 18,"['CCR2nncMC_Frequency', 'CCR2pcMC_Frequency', 'CD62LnAgedNeutrophils_S6']",3
Fold 19,[],0
