,ROC AUC,Average Precision,N features,CVS
STABL,"0.385 [0.200, 0.606]","0.447 [0.250, 0.702]","0.000 [0.000, 1.000]","0.000 [0.000, 0.000]"
SS 03,"0.495 [0.240, 0.766] (p=0.266)","0.536 [0.310, 0.846] (p=0.268)","10.000 [9.000, 11.000] (p=4.652e-07)","0.500 [0.385, 0.583] (p=9.010e-63)"
SS 05,"0.410 [0.135, 0.690] (p=0.426)","0.459 [0.273, 0.764] (p=0.455)","3.000 [2.000, 4.000] (p=4.094e-06)","0.400 [0.250, 0.575] (p=4.340e-61)"
SS 08,"0.535 [0.303, 0.774] (p=0.113)","0.512 [0.317, 0.785] (p=0.117)","0.000 [0.000, 1.000] (p=9.105e-01)","0.000 [0.000, 0.000] (p=1.606e-02)"
Lasso,"0.160 [0.033, 0.344] (p=0.074)","0.374 [0.213, 0.613] (p=0.057)","2.000 [0.000, 12.250] (p=2.896e-02)","0.000 [0.000, 0.083] (p=3.377e-07)"
Lasso 1SE,"0.150 [0.031, 0.328] (p=0.07)","0.370 [0.207, 0.603] (p=0.065)","1.500 [0.000, 12.250] (p=3.907e-02)","0.000 [0.000, 0.076] (p=4.281e-07)"
ElasticNet,"0.340 [0.083, 0.626] (p=0.432)","0.511 [0.262, 0.783] (p=0.317)","8.500 [2.250, 81.500] (p=2.337e-04)","0.067 [0.000, 0.293] (p=2.339e-21)"
