,Max Proba
artificial.33,0.29
artificial.32,0.287
artificial.27,0.256
artificial.10,0.251
artificial.13,0.249
artificial.30,0.244
artificial.31,0.197
artificial.36,0.187
artificial.37,0.184
artificial.6,0.181
artificial.26,0.17
artificial.4,0.167
artificial.1,0.166
artificial.7,0.163
artificial.16,0.155
artificial.39,0.148
artificial.28,0.142
artificial.21,0.117
artificial.17,0.109
artificial.24,0.108
artificial.20,0.106
artificial.8,0.105
artificial.2,0.096
artificial.9,0.094
artificial.18,0.087
artificial.43,0.072
artificial.23,0.068
artificial.25,0.068
artificial.15,0.062
artificial.11,0.058
artificial.22,0.054
artificial.34,0.051
artificial.29,0.051
artificial.44,0.037
artificial.14,0.035
artificial.12,0.029
artificial.3,0.026
artificial.35,0.023
artificial.5,0.02
artificial.38,0.02
artificial.42,0.014
artificial.46,0.012
artificial.41,0.011
artificial.45,0.011
artificial.19,0.008
artificial.40,0.006
