,Fold selected features,Fold nb of features
Fold 0,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB']",5
Fold 1,"['S6', 'IkB']",2
Fold 2,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB']",5
Fold 3,"['S6', 'IkB']",2
Fold 4,[],0
Fold 5,"['STAT3', 'S6']",2
Fold 6,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 7,['S6'],1
Fold 8,['S6'],1
Fold 9,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 10,[],0
Fold 11,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB']",5
Fold 12,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 13,['S6'],1
Fold 14,"['S6', 'IkB']",2
Fold 15,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 16,[],0
Fold 17,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 18,"['CREB', 'S6', 'IkB']",3
Fold 19,"['S6', 'IkB']",2
Fold 20,['S6'],1
Fold 21,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 22,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB']",5
Fold 23,"['STAT3', 'S6']",2
Fold 24,"['S6', 'IkB']",2
Fold 25,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 26,"['CREB', 'S6', 'IkB']",3
Fold 27,[],0
Fold 28,['S6'],1
Fold 29,"['S6', 'IkB']",2
Fold 30,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB']",5
Fold 31,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 32,[],0
Fold 33,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 34,['S6'],1
Fold 35,[],0
Fold 36,"['S6', 'IkB']",2
Fold 37,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 38,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB']",5
Fold 39,"['S6', 'IkB']",2
Fold 40,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 41,[],0
Fold 42,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB']",5
Fold 43,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB']",5
Fold 44,"['STAT3', 'S6']",2
Fold 45,['S6'],1
Fold 46,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 47,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 48,"['S6', 'IkB']",2
Fold 49,"['CREB', 'S6', 'IkB']",3
Fold 50,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB']",5
Fold 51,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 52,"['S6', 'IkB']",2
Fold 53,[],0
Fold 54,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 55,['S6'],1
Fold 56,['S6'],1
Fold 57,"['S6', 'IkB']",2
Fold 58,"['S6', 'IkB']",2
Fold 59,[],0
Fold 60,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB']",5
Fold 61,['S6'],1
Fold 62,"['S6', 'IkB']",2
Fold 63,[],0
Fold 64,"['S6', 'IkB']",2
Fold 65,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 66,"['S6', 'IkB']",2
Fold 67,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 68,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 69,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 70,"['STAT3', 'S6']",2
Fold 71,['S6'],1
Fold 72,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB']",5
Fold 73,[],0
Fold 74,"['S6', 'IkB']",2
Fold 75,['S6'],1
Fold 76,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 77,[],0
Fold 78,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB']",5
Fold 79,"['CREB', 'S6', 'IkB']",3
Fold 80,"['STAT3', 'S6']",2
Fold 81,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB']",5
Fold 82,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 83,['S6'],1
Fold 84,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB']",5
Fold 85,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 86,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 87,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 88,"['S6', 'IkB']",2
Fold 89,"['S6', 'IkB']",2
Fold 90,"['S6', 'IkB']",2
Fold 91,[],0
Fold 92,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 93,"['S6', 'IkB']",2
Fold 94,['S6'],1
Fold 95,[],0
Fold 96,"['CREB', 'S6', 'IkB']",3
Fold 97,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB']",5
Fold 98,[],0
Fold 99,['S6'],1
Fold 100,['S6'],1
Fold 101,"['S6', 'IkB']",2
Fold 102,"['S6', 'IkB']",2
Fold 103,"['STAT3', 'S6']",2
Fold 104,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB']",5
Fold 105,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 106,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 107,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 108,[],0
Fold 109,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB']",5
Fold 110,['S6'],1
Fold 111,['S6'],1
Fold 112,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 113,"['S6', 'IkB']",2
Fold 114,[],0
Fold 115,[],0
Fold 116,"['S6', 'IkB']",2
Fold 117,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB']",5
Fold 118,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 119,"['CREB', 'S6', 'IkB']",3
Fold 120,[],0
Fold 121,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 122,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 123,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 124,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 125,"['STAT3', 'S6']",2
Fold 126,['S6'],1
Fold 127,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB']",5
Fold 128,"['S6', 'IkB']",2
Fold 129,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB']",5
Fold 130,"['CREB', 'S6', 'IkB']",3
Fold 131,"['S6', 'IkB']",2
Fold 132,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB']",5
Fold 133,"['S6', 'IkB']",2
Fold 134,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 135,[],0
Fold 136,['S6'],1
Fold 137,['S6'],1
Fold 138,[],0
Fold 139,"['S6', 'IkB']",2
Fold 140,"['S6', 'IkB']",2
Fold 141,['S6'],1
Fold 142,"['S6', 'IkB']",2
Fold 143,"['STAT3', 'S6']",2
Fold 144,['S6'],1
Fold 145,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB']",5
Fold 146,[],0
Fold 147,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 148,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 149,[],0
Fold 150,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 151,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 152,"['S6', 'IkB']",2
Fold 153,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 154,['S6'],1
Fold 155,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB']",5
Fold 156,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB']",5
Fold 157,[],0
Fold 158,"['CREB', 'S6', 'IkB']",3
Fold 159,"['S6', 'IkB']",2
Fold 160,"['S6', 'IkB']",2
Fold 161,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 162,[],0
Fold 163,[],0
Fold 164,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB']",5
Fold 165,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 166,"['S6', 'IkB']",2
Fold 167,[],0
Fold 168,"['S6', 'IkB']",2
Fold 169,"['STAT3', 'S6']",2
Fold 170,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB']",5
Fold 171,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 172,['S6'],1
Fold 173,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB']",5
Fold 174,['S6'],1
Fold 175,['S6'],1
Fold 176,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 177,"['CREB', 'S6', 'IkB']",3
Fold 178,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 179,"['S6', 'IkB']",2
Fold 180,"['S6', 'IkB']",2
Fold 181,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 182,"['S6', 'IkB']",2
Fold 183,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB']",5
Fold 184,[],0
Fold 185,"['STAT3', 'S6']",2
Fold 186,"['Frequency', 'CREB', 'S6', 'IkB']",4
Fold 187,"['Frequency', 'CREB', 'STAT3', 'S6', 'IkB']",5
Fold 188,['S6'],1
Fold 189,['S6'],1
Fold 190,"['Frequency', 'CREB', 'S6', 'IkB']",4
