cytof,linear_fit,quadratic_fit,pval,a,b,class,pattern
CD4Tnaive_STAT1_IL246,81.27767376160513,-79.93513784347451,9.344202724085215e-6,-1.4244012793747222e-5,7.02398350062553e-4,quadratic,deceleration/increase
CD4Tnaive_STAT1_unstim,374.6031410543139,-372.67980571572684,0.18615616397591733,1.8313951900266522e-6,-4.8379322625272586e-5,quadratic,deceleration/decrease
CD4Tnaive_STAT3_IFNa,192.25764168130254,186.47848184269213,0.0018167460332024687,-1.2050773362210126e-4,-0.00941273077516384,quadratic,deceleration/increase
CD4Tnaive_STAT3_IL246,229.5090750490424,228.69498232720707,0.1540291498129209,-8.274036485715811e-5,-0.006951629749323512,quadratic,deceleration/increase
CD4Tnaive_STAT3_unstim,33.89673337495593,33.39034436550725,0.2619583110350712,4.070208579273983e-5,0.003736807013062741,quadratic,deceleration/decrease
CD4Tnaive_STAT5_IFNa,49.06617500501231,45.75355263043101,0.01014331139453617,-6.20418186538998e-5,-0.004748229580310437,quadratic,deceleration/increase
CD4Tnaive_STAT5_IL246,36.66257363018106,33.92559713946285,0.02371445231153471,-5.6265081094996255e-5,-0.004446079359623111,quadratic,deceleration/increase
CD4Tnaive_STAT5_unstim,64.04234824555058,-62.678923199679204,0.04135871636763795,1.4845229341499177e-5,0.002487917351185896,quadratic,acceleration/increase
CD4Tnaive_STAT6_IFNa,157.14921104390965,-165.84812133965073,0.001220968019080818,-4.388422422043464e-5,-0.0037558736570971795,quadratic,deceleration/increase
CD4Tnaive_STAT6_IL246,87.60725905865252,83.60545056677459,0.014105732134407222,-7.489784689176223e-5,-0.006138532586676108,quadratic,deceleration/increase
CD4Tnaive_STAT6_unstim,274.8918807757636,-273.6375625127826,0.08005724643180068,-7.954703852282675e-6,-0.0012205291481277697,quadratic,acceleration/decrease
CD56hiCD16negNK_CREB_IFNa,456.93050577159664,-455.31284786856065,0.0086883668527599,3.042893363326426e-6,6.509288085211144e-4,quadratic,acceleration/increase
CD56hiCD16negNK_CREB_IL246,223.6245135290157,-223.25456103091923,0.10412706273829679,-1.3853612607975325e-5,-9.223068901032726e-4,quadratic,deceleration/increase
CD56hiCD16negNK_CREB_LPS,487.4056398640329,-485.4270289567899,0.1154176816545612,6.492407424397491e-7,2.50731129859833e-4,quadratic,acceleration/increase
CD56hiCD16negNK_CREB_unstim,510.92556026367447,-514.5915952178609,0.008199527322827867,-9.661623198269947e-6,-0.0011888514892525743,quadratic,acceleration/decrease
CD56hiCD16negNK_ERK_IL246,285.82742722040945,-284.4316040017068,0.9535845079244805,-6.827973674507542e-6,-6.997984313799445e-4,quadratic,acceleration/decrease
CD56hiCD16negNK_ERK_unstim,922.9135954732207,-921.2246742263159,0.30917273559669345,5.626028359776502e-7,8.359700392081023e-5,quadratic,acceleration/increase
CD56hiCD16negNK_IkB_IFNa,383.2383157980439,-381.26733172865534,0.9444549570089167,1.0776986841193134e-6,1.1970168611074581e-4,quadratic,acceleration/increase
CD56hiCD16negNK_IkB_IL246,327.9352872404627,-330.439940043113,0.07020039382055099,1.603322540168148e-5,0.0018032466307161053,quadratic,acceleration/increase
CD56hiCD16negNK_IkB_LPS,355.65911256823773,-355.62844304024287,0.037321090967764016,9.719562066932176e-6,0.0013600144611532641,quadratic,acceleration/increase
CD56hiCD16negNK_IkB_unstim,377.13483795631123,-380.4510438376265,0.0218596389149142,-1.4760556824398037e-5,-0.0017481876942789815,quadratic,acceleration/decrease
CD56hiCD16negNK_MAPKAPK2_IFNa,312.19465809254336,-310.36620139689,0.1378787294884325,3.33584497044059e-6,6.517935868370277e-4,quadratic,acceleration/increase
CD56hiCD16negNK_MAPKAPK2_IL246,138.67402280047372,-136.73755913791405,0.12241491604638009,3.6684746131114164e-6,9.661089852136048e-4,quadratic,acceleration/increase
CD56hiCD16negNK_MAPKAPK2_LPS,246.31388945769044,-244.4771839343332,0.03180886092590271,-4.072202482789487e-6,1.6868463022844335e-4,quadratic,deceleration/increase
CD56hiCD16negNK_MAPKAPK2_unstim,259.4780815593711,-258.53682024590694,0.012289995404544325,-9.899905610647478e-6,-0.0016377444892971562,quadratic,acceleration/decrease
CD56hiCD16negNK_NFkB_IFNa,93.03228407932605,-91.03461833096127,0.05177475448292077,-8.202810996295985e-7,-9.613763102285867e-4,quadratic,acceleration/decrease
CD56hiCD16negNK_NFkB_IL246,150.58638748205667,-148.79121665974645,0.3648233196344183,-6.321904136036347e-6,-9.709336291872985e-4,quadratic,acceleration/decrease
CD56hiCD16negNK_NFkB_LPS,226.0225763524032,-224.99657766840625,0.3395164410688787,1.0641409538858326e-5,0.0013400991226066553,quadratic,acceleration/increase
CD56hiCD16negNK_NFkB_unstim,217.82421106077467,-216.61035232745851,0.5138237741494447,-9.833743080082116e-6,-0.0011777806565300899,quadratic,acceleration/decrease
CD56hiCD16negNK_p38_unstim,462.84746579490616,-460.8574338877017,0.20450960025887208,4.818381651799936e-7,-1.14102842474135e-4,quadratic,deceleration/decrease
CD56hiCD16negNK_S6_IFNa,298.79074853944246,-296.811508773158,0.6453617945032917,1.2149169683544508e-6,1.912382803648065e-5,quadratic,deceleration/decrease
CD56hiCD16negNK_S6_IL246,226.10290777163598,-224.12285936662687,0.9955881162014455,-1.5239187302283763e-6,-1.5158505877008304e-4,quadratic,deceleration/increase
CD56hiCD16negNK_S6_LPS,300.9251881531751,-300.2258614265596,0.0248280097158671,9.526140416480186e-6,0.0014562383468920744,quadratic,acceleration/increase
CD56hiCD16negNK_S6_unstim,172.73156479879123,-170.7398231236653,0.4735374159728465,-1.1765200326565318e-6,-3.6359308839589455e-4,quadratic,acceleration/decrease
CD56hiCD16negNK_STAT1_IFNa,18.080881647278687,18.015751064466738,4.402658441659017e-11,-3.5479405408265996e-5,0.0012552048634604067,quadratic,deceleration/increase
CD56hiCD16negNK_STAT1_IL246,370.0677138462206,-368.1141775293136,2.912476513904052e-5,-1.4203318341168053e-6,6.088751525907817e-4,quadratic,deceleration/increase
CD56hiCD16negNK_STAT1_unstim,627.2594763400197,-625.3299101844622,0.18683589961338556,7.321044957310186e-7,-2.32132894913353e-5,quadratic,deceleration/decrease
CD56hiCD16negNK_STAT3_IFNa,101.83389767029932,96.24213723235158,8.301526542890968e-5,-8.960526222915391e-5,-0.005983120463909092,quadratic,deceleration/increase
CD56hiCD16negNK_STAT3_IL246,67.44655071017073,62.45449722183687,2.327876995034798e-4,-7.703893801847546e-5,-0.005243057409439223,quadratic,deceleration/increase
CD56hiCD16negNK_STAT3_unstim,104.08576314109631,-102.60672511595867,0.0861513953011607,1.1791819610916453e-5,4.362159685956681e-4,quadratic,deceleration/decrease
CD56hiCD16negNK_STAT5_IFNa,15.68578173305507,15.946168069162619,0.001180308934802705,-3.231698697247613e-5,-0.0010927221571833503,linear,linear
CD56hiCD16negNK_STAT5_IL246,82.54475519513173,79.20792452611155,0.022153781240005357,-7.107675461492026e-5,-0.005865404275764247,quadratic,deceleration/increase
CD56hiCD16negNK_STAT5_unstim,148.8554182565402,-149.76844097968976,0.11714210383063094,2.384805922541898e-5,0.0019440388425990122,quadratic,deceleration/decrease
CD56hiCD16negNK_STAT6_IFNa,139.74832766548013,-141.19892132831833,0.05784628815935986,-2.6747630959466095e-5,-0.002094707964861369,quadratic,deceleration/increase
CD56hiCD16negNK_STAT6_IL246,115.60304470494852,110.187684649696,0.016138383728665138,-9.349437040343404e-5,-0.008478121879718834,quadratic,deceleration/increase
CD56hiCD16negNK_STAT6_unstim,481.63443241667983,-481.8490723388628,0.03812351884297555,6.7122551245466695e-6,4.204215819739066e-4,quadratic,deceleration/decrease
CD56loCD16posNK_CREB_IFNa,797.0072408744768,-795.8463047242813,0.015318875579654985,1.4802594271910169e-6,2.519680909953794e-4,quadratic,acceleration/increase
CD56loCD16posNK_CREB_IL246,579.4345991039504,-578.8251750431673,0.7101949929964158,-3.931946876641681e-6,-3.593459030455024e-4,quadratic,deceleration/increase
CD56loCD16posNK_CREB_LPS,736.7625127838165,-734.8452043068257,9.114288555957776e-4,-5.687628249374607e-7,1.193268983403315e-4,quadratic,deceleration/increase
CD56loCD16posNK_CREB_unstim,504.27888916222133,-512.2990049569883,0.002180686315771698,-1.336715599240048e-5,-0.0015103774161687514,quadratic,acceleration/decrease
CD56loCD16posNK_ERK_IL246,540.9130440114883,-544.5513035169264,0.048837927027205394,-8.938937674688019e-6,-9.631684958483224e-4,quadratic,acceleration/decrease
CD56loCD16posNK_ERK_unstim,Inf,-Inf,NA,0,0,quadratic,acceleration/decrease
CD56loCD16posNK_IkB_IFNa,787.037698630669,-787.9649799894113,0.13499715437741025,2.8483713907960317e-6,3.311461697842462e-4,quadratic,acceleration/increase
CD56loCD16posNK_IkB_IL246,757.7560208397238,-756.6680577680319,0.19517393871313377,1.7587970748689493e-6,2.3847263086946096e-4,quadratic,acceleration/increase
CD56loCD16posNK_IkB_LPS,782.5182206748154,-780.9504485244761,0.019368737901268265,1.1157476437606664e-6,2.1680991894535697e-4,quadratic,acceleration/increase
CD56loCD16posNK_IkB_unstim,553.4566483448326,-556.1172747337081,0.020625593226873126,-7.80693174436455e-6,-9.512128933964316e-4,quadratic,acceleration/decrease
CD56loCD16posNK_MAPKAPK2_IFNa,612.1410685774927,-610.6250943425446,0.0024956629740462352,-2.0833035877309738e-6,3.4661776764844326e-5,quadratic,deceleration/increase
CD56loCD16posNK_MAPKAPK2_IL246,586.3516036011441,-585.5053511116134,0.10591110162575547,-3.501252766085658e-6,-2.094377908054197e-4,quadratic,deceleration/increase
CD56loCD16posNK_MAPKAPK2_LPS,614.7505365612806,-615.3149530104155,0.0018439983680904285,-4.737309074257047e-6,-2.192358444403002e-4,quadratic,deceleration/increase
CD56loCD16posNK_MAPKAPK2_unstim,343.2486345719909,-343.95057420870427,0.006667768528337786,-1.2017531592559452e-5,-0.0017309785528714138,quadratic,acceleration/decrease
CD56loCD16posNK_NFkB_IFNa,649.471299186633,-647.9635264529429,0.5973714508585362,1.8550438423700003e-6,2.2179287644410897e-4,quadratic,acceleration/increase
CD56loCD16posNK_NFkB_IL246,550.7691407849609,-550.1722211886716,0.3843366084740234,-4.345502759334675e-6,-3.489453147721195e-4,quadratic,deceleration/increase
CD56loCD16posNK_NFkB_LPS,598.6588082728499,-597.8157964021796,0.04305653930200867,3.365221708536012e-6,5.037224302713538e-4,quadratic,acceleration/increase
CD56loCD16posNK_NFkB_unstim,288.44583115223946,-288.77637061456943,0.04346339226117731,-1.3406300272502624e-5,-0.001804318749336077,quadratic,acceleration/decrease
CD56loCD16posNK_p38_IFNa,516.3387291410712,-516.8171298156398,0.2778882661624283,-6.466227368423085e-6,-6.051807177859246e-4,quadratic,deceleration/increase
CD56loCD16posNK_p38_unstim,1088.304549290373,-1086.3812139517859,0.1861561639759173,1.6966546751374867e-7,-4.481992983227155e-6,quadratic,deceleration/decrease
CD56loCD16posNK_S6_IFNa,761.9948582412084,-761.2191438905994,0.5975152751937203,-2.008116071416453e-6,-1.7493373617317548e-4,quadratic,deceleration/increase
CD56loCD16posNK_S6_IL246,762.7875166858348,-760.8232662212115,0.8022351080775173,3.429215923185852e-7,4.615723319542147e-5,quadratic,acceleration/increase
CD56loCD16posNK_S6_LPS,722.0634484266301,-720.237330411487,0.08000198869480211,-8.66046239731764e-7,9.923383297140654e-6,quadratic,deceleration/increase
CD56loCD16posNK_S6_unstim,206.79217430484053,-204.85873642448755,0.467834707206527,2.9856342081194662e-6,5.191736300684262e-4,quadratic,acceleration/increase
CD56loCD16posNK_STAT1_IFNa,139.60574811392527,-140.6865719642341,4.028742002201863e-17,-2.5283709604533064e-5,0.0011758435925022749,quadratic,deceleration/increase
CD56loCD16posNK_STAT1_unstim,675.9426559876292,-674.019320649042,0.18615616397591753,6.707310953086326e-7,-1.7718467445721784e-5,quadratic,deceleration/decrease
CD56loCD16posNK_STAT3_IFNa,67.39490501150905,60.41714935657038,1.0948191754044623e-4,-8.521491994172714e-5,-0.006119006433483732,quadratic,deceleration/increase
CD56loCD16posNK_STAT3_IL246,76.5813797825116,-77.2323494361045,0.00012695676255208578,-2.8957229219480982e-5,-9.921631695682014e-4,quadratic,deceleration/increase
CD56loCD16posNK_STAT3_unstim,180.38825846521198,-178.51357789102929,0.1681436494081314,4.473148150856896e-6,-1.4155954844594758e-5,quadratic,deceleration/decrease
CD56loCD16posNK_STAT5_IFNa,167.4518979946213,-170.5973318130795,6.946794271942556e-4,-2.9676955283927884e-5,-0.0018685893913410775,quadratic,deceleration/increase
CD56loCD16posNK_STAT5_IL246,31.9122994749476,29.393169946675393,0.005152344695449507,-5.411228521814843e-5,-0.0037060661781919703,quadratic,deceleration/increase
CD56loCD16posNK_STAT5_unstim,261.9016722985197,-267.94002744235826,0.0023788072910939963,2.6945314466747398e-5,0.0021620139230756124,quadratic,deceleration/decrease
CD56loCD16posNK_STAT6_IFNa,621.9751533715113,-630.6904775198755,0.005208817364287696,-9.326637490816949e-6,-9.3895091131866e-4,quadratic,acceleration/decrease
CD56loCD16posNK_STAT6_IL246,94.37906817758609,86.95092980951162,0.005820675987040167,-9.547411385906995e-5,-0.008663295390360476,quadratic,deceleration/increase
CD56loCD16posNK_STAT6_unstim,1246.3430650509465,-1247.5679114588916,0.017335598636058006,6.463855361618625e-7,4.3033625112257e-5,quadratic,deceleration/decrease
CD8Tcm_CREB_IFNa,839.1187593465098,-839.3853793792746,0.008983203552541973,-2.109286184281343e-6,-1.0951911527061775e-4,quadratic,deceleration/increase
CD8Tcm_CREB_IL246,570.1097927891241,-574.330386999157,0.04346754698763394,-8.510282187313135e-6,-8.866565416923279e-4,quadratic,acceleration/decrease
CD8Tcm_CREB_unstim,610.7179234732114,-613.6745463048366,0.0035177490910585857,-6.648809398925953e-6,-8.667981324855178e-4,quadratic,acceleration/decrease
CD8Tcm_ERK_IFNa,680.9180569549346,-678.9208994258388,0.1822860524832598,1.270426795239246e-7,9.661540093320856e-5,quadratic,acceleration/increase
CD8Tcm_ERK_IL246,548.5157258079416,-552.6336737658365,0.03921776987644582,-9.071211992437195e-6,-9.723820919950835e-4,quadratic,acceleration/decrease
CD8Tcm_ERK_unstim,554.7369266699004,-552.7605361124948,0.08879980209005,-5.57564817651939e-7,-2.1902252219782568e-4,quadratic,acceleration/decrease
CD8Tcm_IkB_IFNa,659.0937257859462,-657.118464878978,0.728598801996112,4.0306178540149465e-7,1.676760175711701e-5,quadratic,deceleration/decrease
CD8Tcm_IkB_IL246,615.3798395674675,-613.7206965722872,0.6030696205499748,-1.7298936868207772e-6,-2.1310523850372892e-4,quadratic,acceleration/decrease
CD8Tcm_IkB_unstim,462.6250269744199,-464.5809154742387,0.0340923604545963,-9.747206406931946e-6,-0.0011938489567120346,quadratic,acceleration/decrease
CD8Tcm_MAPKAPK2_IFNa,825.4873528809549,-823.5392713775589,0.010365067322516125,3.3530626831806857e-7,1.338974572707174e-4,quadratic,acceleration/increase
CD8Tcm_MAPKAPK2_IL246,752.4008126107559,-756.1940719801657,0.05604832134308204,-4.476138151144428e-6,-4.3181855558379993e-4,quadratic,deceleration/increase
CD8Tcm_MAPKAPK2_unstim,652.9761185787144,-655.03157702769,0.013593536942003524,-5.23172539379686e-6,-6.711633099263832e-4,quadratic,acceleration/decrease
CD8Tcm_NFkB_IFNa,472.8749170890535,-470.8832899118207,0.5150338506304246,-4.3622130181382595e-7,-1.2528686226319239e-4,quadratic,acceleration/decrease
CD8Tcm_NFkB_IL246,502.5264560857457,-500.5412703240839,0.25942843307267205,-5.256309417613419e-7,-1.8094579092447696e-4,quadratic,acceleration/decrease
CD8Tcm_NFkB_unstim,223.76631624080906,-223.5103183762481,0.0657493035109847,-1.4401608310786525e-5,-0.001969043153064691,quadratic,acceleration/decrease
CD8Tcm_p38_IFNa,533.6383178453292,-537.772054244508,0.0469151913280969,-9.544449510971789e-6,-9.179652816210848e-4,quadratic,deceleration/increase
CD8Tcm_p38_unstim,981.3421348496399,-979.418799511053,0.18615616397591767,2.423468686973661e-7,-6.401991995929517e-6,quadratic,deceleration/decrease
CD8Tcm_S6_IFNa,635.3976717600501,-633.6383402524175,0.37241764760340546,1.359992883896674e-6,2.0083665812062123e-4,quadratic,acceleration/increase
CD8Tcm_S6_IL246,626.6586875117035,-625.0810458691593,0.5994068020099409,1.8543302187073332e-6,1.4538339721425358e-4,quadratic,deceleration/decrease
CD8Tcm_S6_unstim,163.82781087256575,-161.8342750187882,0.5575623585418144,1.0737901044117733e-6,3.1345743389493767e-4,quadratic,acceleration/increase
CD8Tcm_STAT1_IFNa,5.663388270896891,2.6988885682502834,7.687410011770012e-13,-5.192617858533676e-5,-3.420678481947593e-4,quadratic,deceleration/increase
CD8Tcm_STAT1_unstim,465.825262802772,-463.9019274641848,0.1861561639759173,1.3512152005768959e-6,-3.56945767253711e-5,quadratic,deceleration/decrease
CD8Tcm_STAT3_IFNa,99.24413613993508,93.8474070579203,1.2828142499935933e-4,-8.623668738869541e-5,-0.0057812976900362845,quadratic,deceleration/increase
CD8Tcm_STAT3_IL246,179.05139388402333,180.6680175294234,0.17037807052857104,-2.5916252509625575e-5,-0.0010671620922109964,linear,linear
CD8Tcm_STAT3_unstim,99.77241540775348,-97.89949379650861,0.17072875580273825,5.89307606645143e-6,-1.078003555188523e-5,quadratic,deceleration/decrease
CD8Tcm_STAT5_IFNa,108.91168880157278,105.20197206234099,8.492148173330074e-4,-7.846697608357805e-5,-0.005229794453676142,quadratic,deceleration/increase
CD8Tcm_STAT5_IL246,136.14861971043587,132.04293876620565,0.004539628854093349,-8.879560214395206e-5,-0.006737225533278613,quadratic,deceleration/increase
CD8Tcm_STAT5_unstim,66.03183143409834,-69.83025505838937,0.01967624355329128,4.412798761453739e-5,0.003677664992677092,quadratic,deceleration/decrease
CD8Tcm_STAT6_IFNa,207.00186833756322,-215.6124647588856,0.0012894212752424601,-3.701711806799036e-5,-0.003168094039784221,quadratic,deceleration/increase
CD8Tcm_STAT6_IL246,75.15449201152906,69.6982079287069,0.011682186536699514,-7.989458573602506e-5,-0.006977649275244476,quadratic,deceleration/increase
CD8Tcm_STAT6_unstim,346.58566646550474,-344.6356159051929,0.03522741083680775,1.6230374958515317e-6,-2.4394953824744564e-4,quadratic,deceleration/decrease
CD8Teff_CREB_IFNa,958.7239597370236,-956.7239913367304,0.7818443915325133,5.306155296746683e-9,7.413466174956082e-6,quadratic,acceleration/increase
CD8Teff_CREB_IL246,665.7376415000537,-666.628028362663,0.2247367087764004,-4.241005208460633e-6,-4.4875073900073803e-4,quadratic,acceleration/decrease
CD8Teff_CREB_unstim,754.5878901520771,-759.217736730208,0.016718943413067098,-4.747076747032112e-6,-5.373507484534807e-4,quadratic,acceleration/decrease
CD8Teff_ERK_IFNa,748.5965297035428,-748.7242363757503,0.161130424638086,-2.764054978756926e-6,-2.1266550141611342e-4,quadratic,deceleration/increase
CD8Teff_ERK_IL246,591.6755071119161,-591.5800225976186,0.6337783653509741,-4.4137800789579595e-6,-4.803709638434564e-4,quadratic,acceleration/decrease
CD8Teff_ERK_unstim,515.4699004388182,-514.6135926895383,0.32377664797308814,-4.415111846012784e-6,-5.478936638420875e-4,quadratic,acceleration/decrease
CD8Teff_IkB_IFNa,746.3014918077239,-744.330681146721,0.02120862446845777,3.2737271083629536e-7,1.4997574135115597e-4,quadratic,acceleration/increase
CD8Teff_IkB_IL246,687.6471585082807,-685.6543123848975,0.2938329853684128,-1.9707333271967534e-7,4.488254714315948e-5,quadratic,deceleration/increase
CD8Teff_IkB_unstim,465.66730144908524,-466.461490601238,0.010283102902277306,-8.124929704680744e-6,-0.001140032212710111,quadratic,acceleration/decrease
CD8Teff_MAPKAPK2_IFNa,728.6934422670637,-726.7255497316553,0.0067229925804177075,-3.641006891673965e-7,1.1055438942316048e-4,quadratic,deceleration/increase
CD8Teff_MAPKAPK2_IL246,720.0644169906072,-720.5843624738737,0.28124459747137387,-3.3060365980823644e-6,-3.43984385727353e-4,quadratic,acceleration/decrease
CD8Teff_MAPKAPK2_unstim,485.1880908793457,-484.85692220344015,0.30094265604704273,-5.894557886150695e-6,-7.126210177444765e-4,quadratic,acceleration/decrease
CD8Teff_NFkB_IFNa,508.3745344817711,-507.2727632457995,0.5011084109306061,4.008018015022044e-6,4.7473490801340355e-4,quadratic,acceleration/increase
CD8Teff_NFkB_IL246,513.5327990065355,-511.72339304572495,0.8165540373812196,-1.8169182334347457e-6,-1.5573170643801284e-4,quadratic,deceleration/increase
CD8Teff_NFkB_unstim,213.7113399977977,-212.80898517969854,0.107900109080656,-1.182746456737338e-5,-0.0016602626008237896,quadratic,acceleration/decrease
CD8Teff_p38_IFNa,614.3548126033462,-613.9117759164868,0.6453668641520542,-3.702346411060966e-6,-3.33098515543584e-4,quadratic,deceleration/increase
CD8Teff_p38_unstim,1223.6557721934164,-1221.732436854829,0.1861561639759176,1.0805689750496668e-7,-2.8545010573074186e-6,quadratic,deceleration/decrease
CD8Teff_S6_IFNa,755.5926960543098,-753.9936960885879,0.2956628784499712,1.1756636546711844e-6,1.6848524125754683e-4,quadratic,acceleration/increase
CD8Teff_S6_IL246,728.1430636445706,-727.3826190896363,0.37562909565249936,-2.2619076304588444e-6,-2.7309898355697067e-4,quadratic,acceleration/decrease
CD8Teff_S6_unstim,206.60335626499236,-204.70455899977898,0.4852768412897426,3.6835572267862747e-6,5.802914984355925e-4,quadratic,acceleration/increase
CD8Teff_STAT1_IFNa,17.314378624348652,15.895893936320132,1.9438628594753312e-7,-4.491028438062461e-5,-9.303692850433648e-4,quadratic,deceleration/increase
CD8Teff_STAT1_unstim,470.1592171795997,-468.2358818410126,0.18615616397591733,1.3318351744361635e-6,-3.518262139085097e-5,quadratic,deceleration/decrease
CD8Teff_STAT3_IFNa,177.23760857408917,169.5150291668499,0.00078876482178927385,-1.2773284298093712e-4,-0.010320390877036673,quadratic,deceleration/increase
CD8Teff_STAT3_IL246,401.0252311699943,400.89426519127704,0.3513614408667214,-1.2768052527379798e-4,-0.012593511276195912,quadratic,deceleration/increase
CD8Teff_STAT3_unstim,53.57619935617278,-55.33765424272989,0.012140550797088173,3.7173635110537984e-5,0.0025434039846375088,quadratic,deceleration/decrease
CD8Teff_STAT5_IFNa,132.85427406235206,130.53452206830912,0.07178082879185523,-7.409176968630728e-5,-0.006422511472359479,quadratic,deceleration/increase
CD8Teff_STAT5_IL246,91.01448621747707,88.60199119372669,0.004291532893128749,-6.512482583600036e-5,-0.004356807565411012,quadratic,deceleration/increase
CD8Teff_STAT5_unstim,85.43359311649513,-87.68668654885553,0.013757519998243551,3.551705830565447e-5,0.002574015944667419,quadratic,deceleration/decrease
CD8Teff_STAT6_IFNa,175.34527515559603,-178.42946810892894,0.08278606724457077,-2.8736680411354416e-5,-0.0028579176882446472,quadratic,deceleration/increase
CD8Teff_STAT6_IL246,85.82092758803438,80.64356662502152,0.02239754869348969,-8.126059862183689e-5,-0.007494000174932147,quadratic,deceleration/increase
CD8Teff_STAT6_unstim,323.2867109539525,-321.5148654490984,0.03982815927099922,-3.7478092702281452e-6,-8.01643234094344e-4,quadratic,acceleration/decrease
CD8Tem_CREB_IFNa,848.5083779158992,-846.580529295771,0.022825103609430453,-3.660681527424723e-7,4.5927200447515414e-5,quadratic,deceleration/increase
CD8Tem_CREB_IL246,572.7255252410341,-577.3971630169594,0.037857860557889374,-8.730386204653115e-6,-8.793612139095883e-4,quadratic,acceleration/decrease
CD8Tem_CREB_unstim,576.9848715617545,-578.4087457224803,0.008340399733370947,-6.199372228873253e-6,-8.42147616671437e-4,quadratic,acceleration/decrease
CD8Tem_ERK_IFNa,835.6768437198665,-834.0697016578122,0.011090543889525534,8.91047521661729e-7,1.8504319885277428e-4,quadratic,acceleration/increase
CD8Tem_ERK_IL246,595.3582774672151,-597.9122068119739,0.09351218009350501,-6.712269651128061e-6,-7.132667682025052e-4,quadratic,acceleration/decrease
CD8Tem_ERK_unstim,542.5970196703566,-540.6607844287794,0.09977007282832416,-9.540872800605062e-7,-2.5967747513109857e-4,quadratic,acceleration/decrease
CD8Tem_IkB_IFNa,752.2157284112906,-750.2516108794837,0.37649554054558343,-3.558810963810262e-7,8.329692386967474e-6,quadratic,deceleration/increase
CD8Tem_IkB_IL246,730.8789728898676,-728.9541158893363,0.17813120686009132,-5.5292691437133505e-07,1.6622018706723898e-5,quadratic,deceleration/increase
CD8Tem_IkB_unstim,471.35972763828914,-471.59179397949055,0.02812199035919429,-7.131984182681794e-6,-9.948774618070704e-4,quadratic,acceleration/decrease
CD8Tem_MAPKAPK2_IFNa,941.6677193501714,-940.2926770974165,0.019117047335576665,-7.890472594720563e-7,-1.64436592800833e-5,quadratic,deceleration/increase
CD8Tem_MAPKAPK2_IL246,765.5927905790791,-769.2579785241923,0.06163736046298401,-4.236858148217555e-6,-4.2934494225897697e-4,quadratic,acceleration/decrease
CD8Tem_MAPKAPK2_unstim,711.7946426728228,-716.1128177250883,0.003786156942181103,-5.3474149328189294e-6,-6.605824324132897e-4,quadratic,acceleration/decrease
CD8Tem_NFkB_IFNa,577.4676770557708,-575.61140104015,0.015324785707347046,1.2750407179626653e-6,-8.981794573596794e-5,quadratic,deceleration/decrease
CD8Tem_NFkB_IL246,504.8053752799593,-502.918816335918,0.46728568076059596,-1.443297741793903e-6,-2.26030778365117e-4,quadratic,acceleration/decrease
CD8Tem_NFkB_unstim,163.34243249128474,-161.46238070509898,0.11744025629743506,-4.632135174656435e-6,-0.0010157112662683005,quadratic,acceleration/decrease
CD8Tem_p38_IFNa,545.003666304735,-545.8172495821458,0.24769395237550643,-6.258301074621427e-6,-6.422042822740796e-4,quadratic,acceleration/decrease
CD8Tem_p38_unstim,974.4452236304528,-972.5218882918656,0.18615616397591758,2.479828884729542e-7,-6.5508767481285484e-6,quadratic,deceleration/decrease
CD8Tem_S6_IFNa,783.4578544758721,-781.5716704360126,0.20519039551144513,5.710594641582881e-7,1.1357896251346162e-4,quadratic,acceleration/increase
CD8Tem_S6_IL246,760.5679160046728,-758.8518712010251,0.6575610678300967,-9.732358917987651e-7,-7.570460926831315e-5,quadratic,deceleration/increase
CD8Tem_S6_unstim,187.8245536427494,-185.91545005510224,0.4789582631328688,3.7165264543774603e-6,6.006379970040384e-4,quadratic,acceleration/increase
CD8Tem_STAT1_IFNa,45.08861639034162,-47.21486475734337,1.1302277988531998e-11,-4.0027542861502897e-5,-1.2681000709951318e-4,quadratic,deceleration/increase
CD8Tem_STAT1_unstim,492.8162433002796,-490.89290796169234,0.18615616397591722,1.2349548381890778e-6,-3.2623367621447765e-5,quadratic,deceleration/decrease
CD8Tem_STAT3_IFNa,93.18866632498576,88.85677575461774,0.001542878738587477,-7.833170809951231e-5,-0.0056306945015240474,quadratic,deceleration/increase
CD8Tem_STAT3_IL246,33.15449906787407,-32.15888814188766,0.26755022606581913,-2.065674455394637e-5,-0.0014556334426194856,quadratic,deceleration/increase
CD8Tem_STAT3_unstim,120.17925114840625,-118.25175405589685,0.18880820228417317,4.158928811878818e-6,-1.2145456583412938e-4,quadratic,deceleration/decrease
CD8Tem_STAT5_IFNa,76.34151121041086,74.85410318477052,0.04375587602690044,-5.5218066639374925e-5,-0.004177177256936557,quadratic,deceleration/increase
CD8Tem_STAT5_IL246,122.29413549555711,118.1095276521806,0.0066219063464781425,-8.53232378411446e-5,-0.006672476190053105,quadratic,deceleration/increase
CD8Tem_STAT5_unstim,91.31109702287083,-95.10090155601188,0.007562290203758817,4.0532353009415466e-5,0.0031272480235874553,quadratic,deceleration/decrease
CD8Tem_STAT6_IFNa,292.3296278366414,-296.15525680776994,0.05626056857455966,-2.080230137034779e-5,-0.002123673222239379,quadratic,acceleration/decrease
