,C'=' 0.052,C'=' 0.623,C'=' 1.195,C'=' 1.766,C'=' 2.337,C'=' 2.909,C'=' 3.480,C'=' 4.051,C'=' 4.623,C'=' 5.194
artificial.1,0.0,0.098,0.141,0.162,0.177,0.198,0.212,0.224,0.237,0.247
artificial.2,0.0,0.032,0.06,0.07,0.08,0.09,0.098,0.107,0.109,0.114
artificial.3,0.0,0.092,0.125,0.152,0.161,0.181,0.191,0.206,0.22,0.23
artificial.4,0.0,0.326,0.413,0.458,0.494,0.525,0.551,0.573,0.586,0.6
artificial.5,0.0,0.269,0.332,0.377,0.405,0.42,0.436,0.446,0.455,0.465
artificial.6,0.0,0.711,0.723,0.736,0.741,0.748,0.761,0.769,0.774,0.778
artificial.7,0.0,0.08,0.123,0.145,0.16,0.173,0.183,0.191,0.202,0.208
artificial.8,0.0,0.028,0.068,0.096,0.12,0.141,0.154,0.165,0.175,0.19
artificial.9,0.0,0.304,0.371,0.405,0.426,0.445,0.464,0.48,0.496,0.499
artificial.10,0.0,0.077,0.132,0.157,0.179,0.186,0.198,0.209,0.219,0.231
artificial.11,0.0,0.037,0.079,0.098,0.114,0.132,0.147,0.159,0.171,0.176
artificial.12,0.0,0.158,0.207,0.229,0.251,0.267,0.28,0.291,0.306,0.319
artificial.13,0.0,0.15,0.212,0.245,0.265,0.275,0.291,0.298,0.308,0.314
artificial.14,0.0,0.142,0.197,0.231,0.253,0.262,0.274,0.279,0.289,0.303
artificial.15,0.0,0.058,0.107,0.132,0.158,0.173,0.185,0.197,0.205,0.214
artificial.16,0.0,0.041,0.07,0.093,0.113,0.127,0.135,0.144,0.155,0.168
artificial.17,0.0,0.106,0.147,0.167,0.18,0.193,0.206,0.217,0.224,0.235
artificial.18,0.0,0.183,0.231,0.252,0.272,0.291,0.303,0.317,0.321,0.329
artificial.19,0.0,0.189,0.25,0.281,0.305,0.322,0.334,0.35,0.359,0.375
artificial.20,0.0,0.045,0.07,0.083,0.093,0.097,0.109,0.12,0.131,0.134
artificial.21,0.0,0.422,0.49,0.527,0.548,0.566,0.582,0.595,0.614,0.623
artificial.22,0.0,0.161,0.201,0.221,0.24,0.248,0.263,0.277,0.294,0.306
artificial.23,0.0,0.034,0.058,0.079,0.089,0.104,0.116,0.127,0.134,0.146
artificial.24,0.0,0.164,0.217,0.237,0.255,0.268,0.282,0.294,0.312,0.318
artificial.25,0.0,0.075,0.112,0.127,0.142,0.153,0.169,0.176,0.186,0.2
artificial.26,0.0,0.174,0.219,0.25,0.263,0.278,0.29,0.302,0.311,0.321
artificial.27,0.0,0.14,0.189,0.22,0.241,0.261,0.271,0.282,0.296,0.306
artificial.28,0.0,0.351,0.431,0.47,0.486,0.497,0.511,0.524,0.532,0.549
artificial.29,0.0,0.225,0.293,0.333,0.355,0.371,0.386,0.393,0.403,0.41
artificial.30,0.0,0.212,0.288,0.335,0.361,0.375,0.389,0.406,0.41,0.425
artificial.31,0.0,0.353,0.418,0.448,0.467,0.478,0.495,0.512,0.524,0.535
artificial.32,0.0,0.13,0.174,0.192,0.206,0.215,0.227,0.234,0.243,0.257
artificial.33,0.0,0.031,0.06,0.067,0.076,0.088,0.096,0.103,0.107,0.118
artificial.34,0.0,0.085,0.131,0.153,0.17,0.185,0.193,0.208,0.216,0.225
artificial.35,0.0,0.427,0.442,0.452,0.468,0.479,0.485,0.494,0.503,0.504
artificial.36,0.0,0.0,0.0,0.001,0.001,0.003,0.003,0.005,0.006,0.01
artificial.37,0.0,0.011,0.025,0.037,0.047,0.055,0.06,0.066,0.073,0.076
artificial.38,0.0,0.321,0.37,0.391,0.41,0.426,0.435,0.448,0.454,0.462
artificial.39,0.0,0.339,0.42,0.467,0.499,0.517,0.541,0.562,0.577,0.59
artificial.40,0.0,0.125,0.175,0.2,0.222,0.24,0.255,0.262,0.273,0.285
artificial.41,0.0,0.33,0.401,0.437,0.465,0.48,0.502,0.524,0.54,0.55
artificial.42,0.0,0.054,0.077,0.101,0.114,0.132,0.148,0.154,0.162,0.171
artificial.43,0.0,0.014,0.018,0.03,0.039,0.048,0.053,0.055,0.063,0.069
artificial.44,0.0,0.102,0.154,0.182,0.198,0.214,0.228,0.237,0.247,0.256
artificial.45,0.0,0.087,0.133,0.16,0.179,0.2,0.21,0.227,0.24,0.252
artificial.46,0.0,0.309,0.39,0.426,0.454,0.474,0.49,0.507,0.52,0.531
