,Max Proba
Th1naive_IkB,0.921
CD41hiCD61hiPLT_MAPKAPK2,0.915
CD41hiCD61hiPLT_p38,0.854
CD8Tem_Frequency,0.843
gdTcells_NFkB,0.785
CD8Tcm_CREB,0.681
CD41hiCD61hiPLT_CREB,0.657
Tregnaive_STAT6,0.639
CD8Trm_Frequency,0.632
CD41hiCD61hiPLT_S6,0.632
CD4Tem_Frequency,0.596
Th1naive_STAT5,0.589
CD8Tcm_STAT3,0.57
CD56brightCD16nNKcells_CREB,0.564
CD62LpImmatureNeutrophils_Frequency,0.535
MDSC_Frequency,0.524
CD8Tnaive_CREB,0.501
CD4Tem_STAT3,0.493
Tregmem_Frequency,0.49
CD56dimCD16pNKcells_NFkB,0.457
Th1naive_NFkB,0.44
NKT_STAT3,0.437
Th1mem_CREB,0.437
Bcells_NFkB,0.429
gdTcells_Frequency,0.406
Bcells_S6,0.4
Th1naive_CREB,0.397
CD56brightCD16nNKcells_MAPKAPK2,0.396
Tregmem_STAT3,0.37
CCR2nncMC_Frequency,0.345
pDC_STAT3,0.342
intMC_Frequency,0.339
CD61pCD41pPLT_S6,0.323
Th1naive_STAT6,0.304
Th1mem_ERK,0.303
Th1mem_NFkB,0.303
gdTcells_CREB,0.282
CCR2nncMC_STAT3,0.241
CD4Trm_NFkB,0.237
CD56dimCD16pNKcells_CREB,0.235
CD8Tem_IkB,0.229
MDSC_CREB,0.229
NKT_NFkB,0.211
NKT_CREB,0.21
MDSC_NFkB,0.206
intMC_CREB,0.2
CCR2pcMC_Frequency,0.195
mDC_MAPKAPK2,0.191
CD8Tem_CREB,0.186
Bcells_CREB,0.182
CCR2pcMC_CREB,0.179
CD61pCD41pPLT_STAT3,0.177
CD4Trm_STAT6,0.172
MDSC_MAPKAPK2,0.159
gdTcells_IkB,0.148
CD4Tcm_Frequency,0.144
CD4Tcm_STAT3,0.143
CD56brightCD16nNKcells_IkB,0.14
CD62LnAgedNeutrophils_p38,0.131
Tregnaive_STAT3,0.13
CCR2pcMC_NFkB,0.124
pDC_MAPKAPK2,0.122
CD8Trm_CREB,0.119
CD62LnAgedNeutrophils_NFkB,0.113
CCR2pcMC_MAPKAPK2,0.11
CD62LnAgedNeutrophils_IkB,0.11
Th1mem_S6,0.103
CD62LpImmatureNeutrophils_STAT3,0.101
