,Max Proba
artificial.38,0.548
artificial.10,0.523
artificial.21,0.484
artificial.31,0.483
artificial.43,0.481
artificial.9,0.454
artificial.18,0.454
artificial.11,0.442
artificial.3,0.413
artificial.36,0.4
artificial.1,0.397
artificial.16,0.372
artificial.20,0.344
artificial.45,0.327
artificial.2,0.31
artificial.6,0.299
artificial.13,0.298
artificial.30,0.29
artificial.24,0.275
artificial.29,0.272
artificial.32,0.257
artificial.4,0.257
artificial.15,0.242
artificial.40,0.237
artificial.12,0.227
artificial.25,0.224
artificial.19,0.219
artificial.41,0.203
artificial.34,0.193
artificial.37,0.18
artificial.33,0.179
artificial.27,0.171
artificial.47,0.165
artificial.8,0.16
artificial.46,0.145
artificial.7,0.139
artificial.5,0.134
artificial.39,0.121
artificial.14,0.121
artificial.17,0.119
artificial.48,0.118
artificial.42,0.113
artificial.26,0.102
artificial.35,0.095
artificial.22,0.093
artificial.28,0.086
artificial.23,0.074
artificial.44,0.041
